Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
ASV254|Firmicutes|Lachnospiraceae|unknown.spec.	0.848326524062194	0.0197746762899699	0.130351190429848	0.00154760921798863	0
ASV256|Firmicutes|Lachnospiraceae|unknown.spec.	0.952761105466694	0.0449144649888428	0.00196477816968785	0.000359651374775629	0
ASV258|Firmicutes|Lachnospiraceae|unknown.spec.	0.909044910099046	0.0799063660395029	0.000129193631029876	0.010919530230421	0
ASV259|Bacteroidota|Muribaculaceae|unknown.spec.	0.770511474837918	0.0129022537295239	0.125625464490085	0.0909608069424732	0
ASV261|Desulfobacterota|Desulfovibrionaceae|unknown.spec.	0.787359643600496	0.0915713781227595	0.0012655176449812	0.119803460631763	0
ASV267|Firmicutes|Lachnospiraceae|unknown.spec.	0.892029958157352	0.0169709070559879	0.0856880462075025	0.00531108857915725	0
ASV268|Bacteroidota|Tannerellaceae|Parabacteroides.distasonis	0.798322108838393	0.105227716559126	0.0253643161028733	0.0710858584996074	2.31017955414063e-17
ASV269|Firmicutes|Lachnospiraceae|unknown.spec.	0.938891945869808	0.024144710920432	0.0176470903440656	0.019316252865694	0
ASV270|Bacteroidota|Rikenellaceae|Alistipes.spec.	0.882117638236952	0.000653480076403881	0.0311905546345471	0.0632570936544279	0.0227812333976695
ASV273|Firmicutes|Ruminococcaceae|unknown.spec.	0.963364158842964	0.0104927831050115	0.0216233150462749	0.00451974300574927	0
ASV274|Firmicutes|Lachnospiraceae|Lachnoclostridium.spec.	0.948418409221869	0.00183865921820514	0.0407039871647182	0.00903894439520804	0
ASV277|Firmicutes|Lachnospiraceae|Lachnoclostridium.spec.	0.852786073572066	0.00918607058686051	0.0068322441417535	0.00340750702121663	0.127788104678103
ASV278|Firmicutes|unknown|unknown.spec.	0.777516559598036	0.109396731262286	0.00135195702049769	0.11173475211918	0
ASV283|Firmicutes|Lachnospiraceae|Roseburia.spec.	0.677682094760324	0.149317116997711	0.0864184753870368	0.0865823128549285	0
ASV284|Firmicutes|Oscillospiraceae|unknown.spec.	0.989909292049373	0.0067357787603081	0.00320370813547738	0.000151221054841866	0
ASV285|Bacteroidota|Tannerellaceae|Parabacteroides.goldsteinii	0.907478969676185	0.0504447309322924	0.00745628246306197	0.0346200169284606	0
ASV286|Firmicutes|unknown|unknown.spec.	0.947938035396848	0.00206878753521758	0.0474465037762125	0.00254667329172176	0
ASV293|Firmicutes|Lachnospiraceae|unknown.spec.	0.948358622182654	0.0211488965614479	0.0273587567911421	0.00313372446475615	0
ASV294|Firmicutes|Ruminococcaceae|Incertae Sedis.spec.	0.914617719532784	0.0484712719347996	0.0346497490240506	0.00226125950836579	0
ASV295|Firmicutes|Lachnospiraceae|unknown.spec.	0.904890116698802	0.0457945005947131	0.0102939763809359	0.0124056321090796	0.0266157742164693
ASV297|Firmicutes|Butyricicoccaceae|Butyricicoccus.spec.	0.919280838701097	0.0511436478249375	0.00204418246135353	0.0275313310126123	0
ASV300|Firmicutes|Lachnospiraceae|unknown.spec.	0.882300415104583	0.0834278991022983	0.0249498687636706	0.0093218170294484	0
ASV301|Firmicutes|Lachnospiraceae|Acetatifactor.spec.	0.805249173317048	0.0501630718760481	0.0394650107657393	0.105122744041165	0
ASV302|Firmicutes|Lachnospiraceae|unknown.spec.	0.868250336464466	0.0154664818133671	0.00749052291873498	0.108792658803432	0
ASV303|Firmicutes|unknown|unknown.spec.	0.85068854029231	0.00425078546219336	0.0635341607777758	0.0815265134677202	0
ASV306|Firmicutes|Oscillospiraceae|Oscillibacter.spec.	0.708511282992765	0.102951246569197	0.0394445190302394	0.143397030302203	0.00569592110559689
ASV312|Firmicutes|Lachnospiraceae|unknown.spec.	0.869646035091871	0.0284939842628885	0.0662354945525032	0.0356244860927375	0
ASV313|Firmicutes|Lachnospiraceae|unknown.spec.	0.76821372121753	0.137236949985996	0.0789266181438245	0.0156227106526494	0
ASV319|Firmicutes|Lachnospiraceae|unknown.spec.	0.85723588591213	0.0332762902966263	0.0807555126831732	0.0287323111080708	0
ASV320|Firmicutes|Lachnospiraceae|unknown.spec.	0.913414849192441	0.0566050838790608	0.00959538374508678	0.020384683183411	0
ASV324|Firmicutes|Ruminococcaceae|unknown.spec.	0.889437421152134	0.0169549400710977	0.0666565786275058	0.0269510601492627	0
ASV325|Firmicutes|Lachnospiraceae|unknown.spec.	0.923607739539627	0.0131348374646476	0.0207648324520421	0.042492590543683	0
ASV338|Firmicutes|Lachnospiraceae|unknown.spec.	0.691438850996289	0.000506171294071474	0.0946981054963083	0.213356872213331	0
ASV340|Firmicutes|Oscillospiraceae|unknown.spec.	0.860792478168437	0.0339423206400202	0.0537034648800885	0.051561736311454	0
ASV345|Firmicutes|Lachnospiraceae|unknown.spec.	0.875449899539644	0.0886777888563202	0.0143843051556284	0.0181839963377933	0.00330401011061389
ASV346|Firmicutes|Oscillospiraceae|unknown.spec.	0.894601546488055	0.031392399561872	0.0222772482017874	0.0517288057482859	0
ASV351|Firmicutes|Ruminococcaceae|Anaerotruncus.spec.	0.803649752779955	0.157225796780234	0.0318674886620728	0.00725696177773855	0
ASV354|Firmicutes|Lachnospiraceae|unknown.spec.	0.790759398936313	0.115222068257756	0.0567986890391436	0.0372198437667875	0
ASV358|Firmicutes|Lachnospiraceae|unknown.spec.	0.701428990334411	0.00592541049291385	0.072252158348439	0.220393440824236	0
ASV361|Firmicutes|Oscillospiraceae|Oscillibacter.spec.	0.958777729992186	0.0318900398698674	0.000694226325920962	0.0086380038120259	0
ASV367|Firmicutes|Lachnospiraceae|unknown.spec.	0.892426347564966	0.0427197856538246	0.0281031666963746	0.0367507000848343	0
ASV368|Firmicutes|Lachnospiraceae|Lachnospiraceae UCG-006.spec.	0.745747292807921	0.000113727091264527	0.0450393209863803	0.0210201883726484	0.188079470741786
ASV372|Firmicutes|Ruminococcaceae|Anaerotruncus.spec.	0.980677698981137	0.0161549525670998	0.00134333815922604	0.00182401029253754	0
ASV377|Firmicutes|unknown|unknown.spec.	0.935425083104756	0.000159509914276951	0.0349545011130712	0.0294609058678963	0
ASV383|Firmicutes|Ruminococcaceae|Incertae Sedis.spec.	0.894646219598335	0.0600245321571666	0.0098377677420733	0.0354914805024248	0
ASV393|Firmicutes|Lachnospiraceae|Lachnoclostridium.spec.	0.866360609689625	0.0366376652200677	0.0407926965187848	0.0562090285715223	0
ASV396|Firmicutes|Anaerovoracaceae|Family XIII UCG-001.spec.	0.923929012706822	0.00674736535194719	0.064793688542039	0.00452993339919197	0
ASV397|Firmicutes|Anaerovoracaceae|Family XIII AD3011 group.spec.	0.84786531335787	0.110199551386883	0.00381416178964536	0.0352498100014497	0.00287116346415126
ASV399|Firmicutes|Lachnospiraceae|Lachnospiraceae UCG-010.spec.	0.949150509884972	0.00925683861060807	0.00195276977023086	0.0396398817341891	0
ASV400|Firmicutes|unknown|unknown.spec.	0.920359020981193	0.0208898942938732	0.0580541346529052	0.000696950072028014	0
ASV407|Firmicutes|Lachnospiraceae|unknown.spec.	0.91375809723741	0.0512080151188171	0.0223712965737185	0.0126625910700545	0
ASV416|Firmicutes|Lachnospiraceae|Roseburia.spec.	0.882995902660692	0.00338085234040402	9.97131833952086e-05	0.0319779484596664	0.0815455833558427
ASV428|Firmicutes|Oscillospiraceae|Colidextribacter.spec.	0.713371582839185	0.134585192212619	0.137224997532476	0.0148182274157194	0
ASV429|Firmicutes|Lachnospiraceae|unknown.spec.	0.79508882563906	0.0274263320973938	0.00727139945534633	0.1702134428082	0
