feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__GGB28394_SGB40974	trimester	w3	0.0570433333333333	0.0308837627543064	36	36	0.0782367745572425	0.145415451978962
s__GGB30142_SGB43067	trimester	w6	-0.0168025	0.00925306894898917	36	14	0.0784835733811686	0.145415451978962
s__GGB28916_SGB41612	trimester	w3	0.22989	0.127932988117754	36	27	0.0815006234557257	0.150354598444184
s__GGB31851_SGB45231	trimester	w3	0.144473333333333	0.0800763682393418	36	34	0.0849110433421102	0.155973933692803
s__GGB30093_SGB43006	trimester	w6	0.0402841666666668	0.0230337788350987	36	36	0.0896026805978705	0.163888663657643
s__GGB28393_SGB40973	trimester	w3	0.401015	0.226277975159439	36	17	0.0902079092216405	0.164293553816435
s__Emergencia_sp_1XD21_10	trimester	w3	0.0493474999999999	0.0281428790937798	36	26	0.0934464102496828	0.169470608418916
s__GGB28384_SGB40964	trimester	w3	0.349157499999999	0.200840825867444	36	36	0.0961043265330495	0.172826267882963
s__GGB31184_SGB44478	trimester	w3	0.0201741666666667	0.0117722975106158	36	20	0.0959645919490642	0.172826267882963
s__Turicibacter_sp_TS3	trimester	w6	-0.122306666666667	0.070625508587533	36	15	0.0973163270093991	0.17427358979089
s__Duncaniella_freteri	trimester	w6	-0.320773333333334	0.187915165827392	36	36	0.101896960326769	0.181716245916072
s__GGB28870_SGB41546	trimester	w6	0.1657025	0.0972184096362955	36	36	0.102384073478821	0.181827317215499
s__bacterium_D16_54	trimester	w6	0.0585433333333333	0.034519970000894	36	26	0.104007110651627	0.183946460160729
s__GGB27929_SGB40368	trimester	w3	-0.295663333333333	0.177396156234574	36	27	0.105042458290336	0.185013054108081
s__GGB28793_SGB41446	trimester	w3	0.177573333333333	0.106936409722248	36	36	0.106277690316387	0.186421522358252
s__GGB28772_SGB41425	trimester	w6	0.00586833333333333	0.00355015639030493	36	17	0.107819253384654	0.188353634484211
s__GGB30302_SGB43266	trimester	w6	0.0726016666666666	0.0435520302719377	36	36	0.10968706033472	0.190837649688049
s__Duncaniella_freteri	trimester	w3	0.3103475	0.187915165827392	36	36	0.112834030707494	0.194850075183875
s__GGB42344_SGB59512	trimester	w3	0.04372	0.026477859808225	36	27	0.112903781882245	0.194850075183875
s__GGB28763_SGB41411	trimester	w3	0.0287208333333333	0.0179591986432884	36	17	0.119302160521217	0.20506556105655
s__GGB28949_SGB41655	trimester	w3	0.128426666666667	0.0796145599076179	36	36	0.120975351401776	0.20710980159984
s__Lachnospiraceae_bacterium_A4	trimester	w6	0.950606666666666	0.600524690835182	36	35	0.127701435191312	0.217753841680803
s__Oscillibacter_sp_1_3	trimester	w3	0.0385966666666667	0.0246345192289126	36	35	0.131440030063557	0.223239416139692
s__GGB28887_SGB41568	trimester	w6	-0.07315	0.0479144187514	36	28	0.136369199713056	0.22978747038263
s__GGB29006_SGB41725	trimester	w3	0.292503333333333	0.191387928465762	36	25	0.135961006518406	0.22978747038263
s__GGB27861_SGB40295	trimester	w6	-0.0716366666666664	0.0467415467936226	36	36	0.139626709300622	0.234353849335945
s__GGB28841_SGB41505	trimester	w3	0.0490575	0.0321139507569805	36	15	0.140860785050885	0.234585276271513
s__GGB30667_SGB43809	trimester	w6	-0.0236066666666667	0.015431136461796	36	10	0.140317179955637	0.234585276271513
s__GGB27778_SGB40192	trimester	w3	1.81806083333333	1.194712969156	36	36	0.142314973190983	0.236088405138529
s__bacterium_1xD8_48	trimester	w6	0.0309008333333333	0.0203906768069095	36	21	0.143898329691079	0.237793378794525
s__GGB27890_SGB40324	trimester	w6	-0.106975833333333	0.0707029801835302	36	36	0.144505740201401	0.237878680023845
s__GGB28779_SGB41432	trimester	w3	0.175570833333333	0.117636010161073	36	33	0.145069689785161	0.237892058345015
s__GGB24102_SGB40205	trimester	w3	0.691583333333332	0.461100091757406	36	36	0.147866930721424	0.241553612018203
s__GGB30473_SGB43557	trimester	w3	-0.0366566666666667	0.0248588338624659	36	35	0.149799146391903	0.243779599451462
s__GGB31701_SGB45057	trimester	w6	-0.06773	0.0465431144503211	36	12	0.155058662644656	0.251382983378457
s__GGB30461_SGB43530	trimester	w6	-0.04983	0.0345801011799826	36	34	0.163666613177858	0.264337020528767
s__GGB25041_SGB36960	trimester	w3	0.921330833333334	0.641741938855583	36	30	0.165162473129929	0.265750144735375
s__GGB30473_SGB43557	trimester	w6	-0.0350641666666667	0.0248588338624659	36	35	0.167740176231397	0.268886874258569
s__GGB28846_SGB41513	trimester	w3	0.133694166666666	0.0946247761650162	36	36	0.171680881718223	0.274176930505221
s__GGB28959_SGB41668	trimester	w6	0.0253766666666667	0.0181353949479031	36	36	0.175668288026631	0.279501960131591
s__Parasutterella_excrementihominis	trimester	w6	-0.0475441666666666	0.0342338118264606	36	25	0.178792236446906	0.283418804441762
s__GGB29546_SGB42338	trimester	w6	0.0964024999999999	0.0706893001436425	36	35	0.181877331968598	0.28724538037845
s__GGB29546_SGB42338	trimester	w3	0.0948374999999999	0.0706893001436425	36	35	0.188882220063424	0.296123040978554
s__Neglecta_sp_X4	trimester	w3	0.0151375	0.0112752319624955	36	33	0.188582538829674	0.296123040978554
s__GGB28955_SGB41663	trimester	w3	0.0886366666666666	0.0655452021270488	36	36	0.190018161250186	0.296816689836057
s__GGB28430_SGB41013	trimester	w3	0.1140575	0.0845385444420128	36	8	0.191003005010113	0.297270131433922
s__GGB28868_SGB41542	trimester	w3	0.0244858333333333	0.0183192885535239	36	9	0.195008053203228	0.302403792648484
s__GGB30295_SGB43259	trimester	w3	0.0111691666666667	0.00846221047983387	36	16	0.200442710987705	0.309709315172338
s__GGB30454_SGB43516	trimester	w6	0.0760625	0.0581150649345054	36	22	0.20410103977598	0.314227500086761
s__GGB30451_SGB43508	trimester	w6	0.0752324999999998	0.057824801805479	36	32	0.206706306928924	0.317097847188457
s__GGB28887_SGB41568	trimester	w3	-0.0606716666666667	0.0479144187514	36	28	0.214289160047212	0.327556287500739
s__GGB30457_SGB43521	trimester	w3	0.212846666666667	0.168311790574902	36	24	0.219248783395114	0.333944766167647
s__GGB29004_SGB41721	trimester	w3	0.242405	0.195032219952748	36	11	0.222664675315412	0.337944968209207
s__Muribaculaceae_bacterium_Isolate_110_HZI	trimester	w6	-0.739682499999999	0.606631013065815	36	34	0.231363442587959	0.348508172011178
s__GGB31701_SGB45057	trimester	w3	-0.0567983333333333	0.0465431144503211	36	12	0.230985742713562	0.348508172011178
s__Pseudoflavonifractor_sp_60	trimester	w6	-0.00280166666666667	0.00227968915316851	36	18	0.232067357530808	0.348508172011178
s__GGB30445_SGB43494	trimester	w6	0.0361458333333333	0.0299326255407081	36	33	0.2400340707813	0.357960217053647
s__GGB31184_SGB44478	trimester	w6	-0.0141066666666667	0.0117722975106158	36	20	0.239338143804132	0.357960217053647
s__Pseudoflavonifractor_sp_60	trimester	w3	0.002745	0.00227968915316851	36	18	0.241342147911187	0.358661247590237
s__GGB28763_SGB41411	trimester	w6	0.0211775	0.0179591986432884	36	17	0.24675037841742	0.364551980687135
s__Lachnospiraceae_bacterium_28_4	trimester	w3	0.1078525	0.091513584120487	36	20	0.247009519624461	0.364551980687135
s__GGB30454_SGB43516	trimester	w3	0.068725	0.0581150649345054	36	22	0.249604036919534	0.367115215812923
s__GGB27929_SGB40368	trimester	w6	-0.205705	0.177396156234574	36	27	0.254541507656783	0.373095086565422
s__GGB30301_SGB43265	trimester	w3	0.0437225	0.0375442392576478	36	36	0.256670736805568	0.374931997791069
s__bacterium_D16_29	trimester	w6	0.0401191666666667	0.0349893506856833	36	23	0.259788628879621	0.378195691022033
s__GGB27866_SGB40300	trimester	w6	-0.106226666666667	0.092020377404726	36	36	0.260729687283173	0.378279003922705
s__GGB30413_SGB43452	trimester	w3	0.0224025	0.0195677396960861	36	23	0.264566341958897	0.382548629589216
s__GGB28317_SGB40889	trimester	w3	0.0196141666666667	0.0171706019297301	36	29	0.265605122441632	0.382757550185248
s__GGB28402_SGB40984	trimester	w3	0.0218625	0.0193021488921387	36	12	0.269556929136524	0.387148878088699
s__GGB28875_SGB41555	trimester	w6	0.0389216666666666	0.0348315264742349	36	31	0.2758669876811	0.394886524172277
s__GGB28927_SGB41625	trimester	w6	0.0965208333333331	0.0875538632013891	36	36	0.282194933731908	0.402598105457522
s__bacterium_1XD42_1	trimester	w6	0.0171283333333333	0.0156284205462548	36	32	0.284943374472161	0.403827034020149
s__Clostridiales_bacterium	trimester	w3	0.141609166666667	0.129010269319513	36	32	0.28422288386475	0.403827034020149
s__GGB14022_SGB21449	trimester	w6	0.752876666666665	0.69726195571636	36	35	0.291944246161107	0.412383291607109
s__GGB28851_SGB41518	trimester	w3	0.442503333333333	0.410782365087296	36	36	0.29305252857846	0.412587112603884
s__GGB29005_SGB41723	trimester	w3	2.09240666666667	1.95431411962379	36	28	0.295927962482516	0.415269403090219
s__GGB28988_SGB41701	trimester	w3	0.168053333333333	0.1576399733031	36	27	0.297957711124601	0.416751308370358
s__GGB31109_SGB44380	trimester	w6	-0.0839541666666664	0.0789964738933852	36	36	0.299418711252708	0.417430646306708
s__GGB30466_SGB43546	trimester	w3	0.0445683333333334	0.0436726804098543	36	35	0.318579223671908	0.442700999128495
s__GGB28870_SGB41549	trimester	w6	0.0302083333333334	0.0297873088323618	36	30	0.321542856705028	0.445373277248388
s__Bacteroides_caecimuris	trimester	w6	-0.0211125	0.0213216691793743	36	36	0.332847700755965	0.453690496571825
s__GGB27873_SGB40307	trimester	w3	-0.0586308333333333	0.0595780962828783	36	24	0.332226709204118	0.453690496571825
s__GGB29004_SGB41721	trimester	w6	0.19328	0.195032219952748	36	11	0.328889172544954	0.453690496571825
s__Clostridiales_bacterium	trimester	w6	-0.127815833333333	0.129010269319513	36	32	0.332584169200974	0.453690496571825
s__GGB28869_SGB41543	trimester	w6	0.0993699999999999	0.100256738770767	36	36	0.332386618700507	0.453690496571825
s__GGB30147_SGB43074	trimester	w6	0.0549533333333333	0.0566653513142051	36	20	0.33920724901926	0.459776708549749
s__Oscillibacter_sp_1_3	trimester	w6	-0.0240541666666666	0.0246345192289126	36	35	0.33946130818159	0.459776708549749
s__GGB25041_SGB36960	trimester	w6	0.624400833333334	0.641741938855583	36	30	0.34114149983131	0.460594832579813
s__GGB29006_SGB41724	trimester	w6	0.14993	0.155420504733013	36	12	0.345193545612736	0.4646001179945
s__GGB28861_SGB41531	trimester	w3	0.0179191666666667	0.0186735739563193	36	11	0.347684793402119	0.465028411175334
s__GGB3171_SGB4185	trimester	w6	-0.0297625	0.0312358438684105	36	31	0.347602912939165	0.465028411175334
s__GGB24102_SGB35895	trimester	w3	0.879610000000005	0.930272594950356	36	36	0.354653304094553	0.472380537932154
s__GGB28430_SGB41013	trimester	w6	0.07981	0.0845385444420128	36	8	0.355389096294751	0.472380537932154
s__GGB28849_SGB41516	trimester	w6	0.1084425	0.11682785365184	36	35	0.363363856528274	0.481485234037465
s__GGB30142_SGB43067	trimester	w3	-0.00839333333333333	0.00925306894898916	36	14	0.370937487444374	0.490003841438865
s__GGB28959_SGB41668	trimester	w3	0.0163958333333333	0.0181353949479031	36	36	0.375747352763972	0.493312475407914
s__GGB28393_SGB40973	trimester	w6	0.204635	0.226277975159439	36	17	0.37560576233696	0.493312475407914
s__GGB30461_SGB63209	trimester	w3	-0.00932666666666667	0.0103951240163942	36	22	0.379317843269171	0.496477177122952
s__GGB31439_SGB44769	trimester	w6	0.0990225000000002	0.112649265101206	36	17	0.388883505003063	0.507445549211313
s__Firmicutes_bacterium_ASF500	trimester	w6	0.00380166666666667	0.00435960168497462	36	14	0.392614287173018	0.510756580273714
s__GGB28437_SGB41020	trimester	w6	-0.0174033333333333	0.0200324340715856	36	36	0.394358647908506	0.511471216075275
s__GGB27873_SGB40307	trimester	w6	0.0512366666666667	0.0595780962828783	36	24	0.395998530223135	0.512046437871607
s__Atopobiaceae_bacterium_FL090493	trimester	w3	0.0317041666666667	0.0373006056943804	36	26	0.404500634533996	0.521464673435392
s__GGB28879_SGB41559	trimester	w3	0.0710141666666667	0.0879101222928634	36	22	0.427851847322882	0.549911683646227
s__GGB30303_SGB43268	trimester	w3	0.0223966666666666	0.0279897785689004	36	36	0.432166711778448	0.553794468985557
s__GGB30048_SGB42949	trimester	w6	0.0106091666666667	0.0135258066088029	36	19	0.441190470124837	0.563670212577403
s__Roseburia_sp_1XD42_69	trimester	w6	0.119505833333333	0.154114773256085	36	19	0.443604933054155	0.565068188533268
s__GGB28402_SGB40984	trimester	w6	0.0149775	0.0193021488921387	36	12	0.446040674278477	0.566484891961983
s__GGB28621_SGB41239	trimester	w6	0.0142383333333334	0.0186305699939552	36	36	0.450151239373645	0.570013995419882
s__Mucispirillum_schaedleri	trimester	w3	0.3250475	0.425275344965176	36	36	0.452795681652276	0.57167124409196
s__GGB28926_SGB41623	trimester	w6	0.01509	0.0201995223309609	36	35	0.460324940913353	0.57776854753934
s__GGB30454_SGB43514	trimester	w6	-0.177520833333334	0.237290519288559	36	29	0.45968889619557	0.57776854753934
s__bacterium_D16_29	trimester	w3	0.0260358333333333	0.0349893506856833	36	23	0.462077481527398	0.578042188164865
s__GGB29531_SGB42317	trimester	w3	0.0189258333333334	0.0253513378327809	36	36	0.463244090048011	0.578042188164865
s__GGB28873_SGB41553	trimester	w6	0.0910591666666667	0.1252084693035	36	16	0.47473521243465	0.590658927098925
s__Lachnospiraceae_bacterium_28_4	trimester	w6	0.0641158333333333	0.091513584120487	36	20	0.488453815408167	0.605965892738248
s__GGB28769_SGB41421	trimester	w6	0.00693083333333333	0.0100578513939757	36	22	0.495579273365617	0.613028696533191
s__GGB42344_SGB59512	trimester	w6	0.018145	0.026477859808225	36	27	0.500318912124456	0.617108052995006
s__Bacteroidaceae_bacterium	trimester	w6	0.226735	0.335658624812073	36	34	0.504068948286243	0.619946867432505
s__GGB30461_SGB63209	trimester	w6	-0.0070175	0.0103951240163942	36	22	0.506661053935769	0.621349372734983
s__bacterium_0_1xD8_82	trimester	w6	0.00260333333333334	0.00407293975102606	36	26	0.527119386520362	0.644254158332578
s__GGB28265_SGB40817	trimester	w3	0.1100575	0.172229882075365	36	33	0.529410751292026	0.644254158332578
s__GGB28989_SGB41702	trimester	w6	0.0514891666666666	0.081393932934849	36	33	0.531359153951869	0.644254158332578
s__Roseburia_sp_1XD42_69	trimester	w3	0.0977458333333334	0.154114773256085	36	19	0.53029630748103	0.644254158332578
s__GGB28779_SGB41432	trimester	w6	-0.0739450000000002	0.117636010161073	36	33	0.53394349283281	0.645558799244188
s__GGB28798_SGB41451	trimester	w6	0.0835166666666666	0.13849489717684	36	19	0.550610609077457	0.663834762493385
s__GGB28433_SGB41016	trimester	w6	0.0351141666666667	0.0589587859996186	36	32	0.555524486610925	0.667877753565944
s__Prevotella_sp_PCJ2	trimester	w3	-0.0795041666666667	0.13373418925992	36	24	0.558256718860874	0.669282564908835
s__GGB27885_SGB40319	trimester	w6	-0.0193566666666667	0.03273576360365	36	31	0.560346322074266	0.669911245384877
s__Turicibacter_sp_TS3	trimester	w3	-0.0375966666666667	0.0706255085875329	36	15	0.599827455834113	0.715114627011143
s__GGB28433_SGB41016	trimester	w3	-0.0310049999999999	0.0589587859996186	36	32	0.602490864502875	0.716294694464529
s__GGB28308_SGB40878	trimester	w3	0.01377	0.0265883720842889	36	36	0.60798603348003	0.718834315827217
s__GGB28310_SGB40880	trimester	w6	0.0601191666666668	0.115958026240442	36	36	0.607599166844591	0.718834315827217
s__Ligilactobacillus_murinus	trimester	w6	-0.160699166666667	0.320631167638552	36	33	0.621211058387215	0.73244719831881
s__GGB28996_SGB41712	trimester	w6	0.0264158333333334	0.0590732616583938	36	21	0.65912331379288	0.775013127207012
s__GGB28868_SGB41542	trimester	w6	-0.0078925	0.0183192885535239	36	9	0.670783677543097	0.784413699421982
s__Lachnospiraceae_bacterium_A2	trimester	w6	0.610214166666669	1.41069489332068	36	33	0.669543113293773	0.784413699421982
s__Atopobiaceae_bacterium_FL090493	trimester	w6	0.0157108333333333	0.0373006056943804	36	26	0.677699149200404	0.790341242119272
s__GGB28988_SGB41701	trimester	w6	-0.0656791666666667	0.1576399733031	36	27	0.680978560274874	0.792007673363168
s__Paramuribaculum_intestinale	trimester	w3	-0.257330833333332	0.640279411511385	36	35	0.691632512138197	0.798684420329412
s__Odoribacter_sp_Z80	trimester	w6	0.115259166666668	0.28745835305597	36	35	0.692317569958439	0.798684420329412
s__GGB30445_SGB43494	trimester	w3	-0.0121391666666667	0.0299326255407081	36	33	0.688990573895228	0.798684420329412
s__GGB28404_SGB40986	trimester	w6	-0.0531449999999997	0.133485016394945	36	32	0.694368301663284	0.798896863203993
s__GGB30413_SGB43452	trimester	w6	-0.00738583333333331	0.0195677396960861	36	23	0.709456377937161	0.814067908195992
s__GGB28916_SGB41612	trimester	w6	0.0475208333333334	0.127932988117754	36	27	0.712675997550011	0.815575740511777
s__Adlercreutzia_muris	trimester	w6	0.00177333333333334	0.004938923408601	36	15	0.721842960328877	0.823863432055358
s__GGB28621_SGB41239	trimester	w3	0.0063991666666667	0.0186305699939552	36	36	0.733418638492868	0.834848875731243
s__Enterorhabdus_sp_P55	trimester	w6	0.00732249999999999	0.0215101952390986	36	34	0.736769435497884	0.83643851032651
s__GGB28980_SGB41692	trimester	w6	0.0175208333333334	0.0527361930021618	36	26	0.742856172505348	0.841117570984892
s__Adlercreutzia_mucosicola	trimester	w6	0.0182041666666667	0.0557050256161474	36	36	0.746911176600445	0.843477529247996
s__GGB29002_SGB41718	trimester	w6	-0.0306950000000005	0.0997430382752932	36	36	0.76117414883926	0.85732246237685
s__Acetatifactor_muris	trimester	w6	0.00142083333333333	0.00476171498749505	36	31	0.768207940263082	0.862973749166927
s__Lachnospiraceae_bacterium_WCA_9_b2	trimester	w3	0.0256841666666666	0.0900867902554175	36	28	0.778230718060289	0.871944364737706
s__GGB27866_SGB40300	trimester	w3	0.0257241666666666	0.092020377404726	36	36	0.782435213870556	0.874366244220882
s__Bacteroidaceae_bacterium	trimester	w3	0.0907358333333334	0.335658624812073	36	34	0.788596202359439	0.875774709703458
s__Lactobacillus_taiwanensis	trimester	w6	0.075628333333333	0.280320316165078	36	30	0.789834200807324	0.875774709703458
s__Parasutterella_excrementihominis	trimester	w3	-0.00933083333333332	0.0342338118264606	36	25	0.787731938343894	0.875774709703458
s__GGB31853_SGB45233	trimester	w6	-0.00603666666666668	0.0231604986984641	36	22	0.79679050935509	0.881205007762218
s__GGB23844_SGB35575	trimester	w6	-0.0561800000000003	0.222299801491622	36	36	0.802829564473153	0.885595498954921
s__GGB30302_SGB43266	trimester	w3	-0.0107208333333334	0.0435520302719377	36	36	0.807839383668208	0.888830992827745
s__Adlercreutzia_caecimuris	trimester	w6	0.0126933333333334	0.0542449889749421	36	36	0.817148737097178	0.896768357634851
s__GGB31109_SGB44380	trimester	w3	0.0179383333333336	0.0789964738933852	36	36	0.8224602148534	0.90028893083697
s__bacterium_D16_76	trimester	w6	-0.00139000000000002	0.00633548834946941	36	28	0.827690672757067	0.903703081479655
s__GGB30145_SGB43072	trimester	w6	-0.00678833333333336	0.0312848138542646	36	20	0.830219714694419	0.904157857224456
s__Lactobacillus_intestinalis	trimester	w6	-0.0571666666666664	0.275125779071042	36	32	0.837309270556631	0.909564385274716
s__GGB30457_SGB43521	trimester	w6	-0.0337225000000001	0.168311790574902	36	24	0.843041722278574	0.913473056038556
s__Anaerotruncus_colihominis	trimester	w3	0.000488333333333334	0.0026312283413218	36	9	0.853901265751483	0.922903388236452
s__GGB28803_SGB41457	trimester	w6	-0.0139625	0.0824689814402137	36	27	0.867102992935896	0.93448161740551
s__Lachnospiraceae_bacterium_MD308	trimester	w6	-0.0181116666666667	0.108947324596727	36	30	0.868980569456525	0.93448161740551
s__Neglecta_sp_X4	trimester	w6	-0.00166999999999999	0.0112752319624955	36	33	0.883155508977616	0.947344756497292
s__GGB31439_SGB44769	trimester	w3	0.0160941666666668	0.112649265101206	36	17	0.887693539770845	0.949832087554805
s__GGB30448_SGB43502	trimester	w3	-0.00766166666666667	0.0575405183170106	36	27	0.894881401867596	0.952759303480923
s__GGB30461_SGB43530	trimester	w3	-0.00462250000000002	0.0345801011799826	36	34	0.894874743631965	0.952759303480923
s__GGB30147_SGB43074	trimester	w3	0.00728166666666664	0.0566653513142051	36	20	0.89853090850916	0.954271039309977
s__GGB30475_SGB63182	trimester	w6	-0.00108583333333333	0.00869991081991136	36	29	0.901431413700178	0.95498179471207
s__GGB28841_SGB41505	trimester	w6	-0.00386000000000001	0.0321139507569805	36	15	0.905418061683778	0.956836865186807
s__Eggerthellaceae_bacterium	trimester	w6	0.000349166666666667	0.00315852620609879	36	14	0.91264490446198	0.959046358886613
s__GGB28437_SGB41020	trimester	w3	-0.00218249999999995	0.0200324340715856	36	36	0.914231108471351	0.959046358886613
s__Helicobacter_hepaticus	trimester	w3	-0.0445008333333328	0.390004479428961	36	36	0.910190767694609	0.959046358886613
s__bacterium_D16_63	trimester	w6	-0.00724416666666666	0.0763958749957028	36	30	0.925312975504695	0.968298174855769
s__GGB30302_SGB43267	trimester	w3	0.00153166666666663	0.0210593651750647	36	31	0.942677455149289	0.968855935092357
s__GGB30302_SGB43267	trimester	w6	0.0018933333333333	0.0210593651750647	36	31	0.929176536542669	0.968855935092357
s__bacterium_1XD42_1	trimester	w3	0.00125916666666661	0.0156284205462548	36	32	0.936513151566469	0.968855935092357
s__bacterium_1XD42_54	trimester	w6	-0.000492500000000002	0.0064318628378973	36	25	0.939655702364197	0.968855935092357
s__GGB28873_SGB41553	trimester	w3	0.0109175	0.1252084693035	36	16	0.931305633849468	0.968855935092357
s__Lachnospiraceae_unclassified_SGB41498	trimester	w6	-0.0512924999999988	0.721347422694366	36	23	0.943955432087647	0.968855935092357
s__GGB30448_SGB43504	trimester	w3	0.00560749999999992	0.0776938572381447	36	34	0.943115339019181	0.968855935092357
s__GGB30454_SGB43514	trimester	w3	0.0176424999999997	0.237290519288559	36	29	0.941180933957081	0.968855935092357
s__Duncaniella_dubosii	trimester	w3	0.0400183333333312	0.668112470113525	36	32	0.952777975642894	0.975571707117604
s__GGB31171_SGB44462	trimester	w6	-0.00103833333333334	0.0201191865623164	36	13	0.95915129982333	0.978184979097255
s__Limosilactobacillus_reuteri	trimester	w6	0.0184349999999995	0.362511792302888	36	36	0.959901147712259	0.978184979097255
s__GGB28861_SGB41531	trimester	w6	-0.00076499999999999	0.0186735739563193	36	11	0.96769173782957	0.983781624206784
s__Adlercreutzia_caecicola	trimester	w6	0.000163333333333332	0.00531887225842161	36	24	0.975779087324899	0.989652723637575
s__GGB28248_SGB40791	trimester	w3	-0.00900166666666528	0.380644068463538	36	36	0.981346166568587	0.990604149272064
s__GGB28893_SGB41574	trimester	w3	0.00178833333333339	0.0675368528359426	36	36	0.979113715493904	0.990604149272064
s__Lactobacillus_johnsonii	trimester	w6	0.0122366666666665	0.768632949679705	36	36	0.987441680137804	0.993959390445469
s__GGB28330_SGB40904	trimester	w6	0.000357499999999983	0.0264927493312723	36	36	0.989314720396658	0.993959390445469
s__Streptococcus_danieliae	trimester	w6	0	0.000752347450868562	36	9	1	1
s__GGB30448_SGB43502	trimester	w6	-9.99999999999092e-06	0.0575405183170106	36	27	0.999862381543409	1
