"feature"	"metadata"	"value"	"coef"	"stderr"	"pval"	"name"	"qval"	"N"	"N.not.zero"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tax_name"	"dif_abundant"	"label"	"group"
"ASV188"	"timepoint"	"w3"	-0.759655496112465	0.428231982729669	0.0882040426609956	"timepointw3"	0.128913600812224	41	3	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Coriobacteriaceae UCG-002"	"ASV188 | Atopobiaceae | Coriobacteriaceae UCG-002"	"stable"	NA	"WT"
"ASV117"	"timepoint"	"w6"	0.53552841877596	0.305197901825665	0.0915028442057601	"timepointw6"	0.132461260183576	41	33	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Eggerthellaceae"	"Enterorhabdus"	"ASV117 | Eggerthellaceae | Enterorhabdus"	"stable"	NA	"WT"
"ASV399"	"timepoint"	"w6"	0.493451539074965	0.292245548558867	0.103754534559416	"timepointw6"	0.148780087292748	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae UCG-010"	"ASV399 | Lachnospiraceae | Lachnospiraceae UCG-010"	"stable"	NA	"WT"
"ASV126"	"timepoint"	"w6"	-0.833381054403159	0.504487725924118	0.106788695233919	"timepointw6"	0.151498150949495	41	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Ruminococcus"	"ASV126 | Ruminococcaceae | Ruminococcus"	"stable"	NA	"WT"
"ASV369"	"timepoint"	"w3"	-0.411996588032424	0.246401759012272	0.107643423043062	"timepointw3"	0.151498150949495	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Anaerovorax"	"ASV369 | Anaerovoracaceae | Anaerovorax"	"stable"	NA	"WT"
"ASV33"	"timepoint"	"w6"	-0.505466580378017	0.310738113092222	0.116156074678243	"timepointw6"	0.16197911331278	41	35	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae RC9 gut group"	"ASV33 | Rikenellaceae | Rikenellaceae RC9 gut group"	"stable"	NA	"WT"
"ASV169"	"timepoint"	"w3"	0.301734861074335	0.204429116602222	0.148186296437788	"timepointw3"	0.202612005500545	41	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Negativibacillus"	"ASV169 | Ruminococcaceae | Negativibacillus"	"stable"	NA	"WT"
"ASV262"	"timepoint"	"w6"	-0.586566131837679	0.394147908681268	0.149293056684612	"timepointw6"	0.202612005500545	41	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tyzzerella"	"ASV262 | Lachnospiraceae | Tyzzerella"	"stable"	NA	"WT"
"ASV81"	"timepoint"	"w6"	0.798319294780998	0.60706488338643	0.200186929765408	"timepointw6"	0.266915906353877	41	15	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae UCG-001"	"ASV81 | Prevotellaceae | Prevotellaceae UCG-001"	"stable"	NA	"WT"
"ASV147"	"timepoint"	"w3"	-0.793798431072814	0.615691509729285	0.205093839143226	"timepointw3"	0.271080552606698	41	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"ASV147 | Peptostreptococcaceae | Romboutsia"	"stable"	NA	"WT"
"ASV27"	"timepoint"	"w6"	-0.617522155351584	0.484876954492332	0.210553093511087	"timepointw6"	0.275897157014528	41	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Marvinbryantia"	"ASV27 | Lachnospiraceae | Marvinbryantia"	"stable"	NA	"WT"
"ASV493"	"timepoint"	"w3"	0.303474610955104	0.248975887456096	0.230398157476628	"timepointw3"	0.2993206832175	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"[Eubacterium] brachy group"	"ASV493 | Anaerovoracaceae | [Eubacterium] brachy group"	"stable"	NA	"WT"
"ASV169"	"timepoint"	"w6"	0.243457792700198	0.200607674660609	0.232389395875737	"timepointw6"	0.299349052314509	41	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Negativibacillus"	"ASV169 | Ruminococcaceae | Negativibacillus"	"stable"	NA	"WT"
"ASV262"	"timepoint"	"w3"	0.488142364079617	0.403440853584757	0.237512542297657	"timepointw3"	0.303377364951629	41	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tyzzerella"	"ASV262 | Lachnospiraceae | Tyzzerella"	"stable"	NA	"WT"
"ASV73"	"timepoint"	"w3"	0.387893283478742	0.329420181166958	0.24631718447866	"timepointw3"	0.312001767006303	41	23	"Bacteria"	"Deferribacterota"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Mucispirillum"	"ASV73 | Deferribacteraceae | Mucispirillum"	"stable"	NA	"WT"
"ASV63"	"timepoint"	"w6"	-0.475321290302849	0.404151853664564	0.250638195499357	"timepointw6"	0.314851286908283	41	35	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"HT002"	"ASV63 | Lactobacillaceae | HT002"	"stable"	NA	"WT"
"ASV11"	"timepoint"	"w6"	-0.278318361113021	0.237896658251395	0.252925859693653	"timepointw6"	0.315120743224879	41	40	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"ASV11 | Bacteroidaceae | Bacteroides"	"stable"	NA	"WT"
"ASV493"	"timepoint"	"w6"	0.26884328440124	0.244321722165999	0.27809469148324	"timepointw6"	0.343661732564654	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"[Eubacterium] brachy group"	"ASV493 | Anaerovoracaceae | [Eubacterium] brachy group"	"stable"	NA	"WT"
"ASV18"	"timepoint"	"w6"	0.175941416970986	0.19476271039581	0.37202453075587	"timepointw6"	0.448791497419779	41	41	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Odoribacter"	"ASV18 | Marinifilaceae | Odoribacter"	"stable"	NA	"WT"
"ASV28"	"timepoint"	"w6"	-0.468494709409916	0.532343725577179	0.384358491634793	"timepointw6"	0.45949550139914	41	31	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	"ASV28 | Prevotellaceae | Alloprevotella"	"stable"	NA	"WT"
"ASV238"	"timepoint"	"w6"	0.266683868487903	0.305068095233199	0.387512715530793	"timepointw6"	0.45949550139914	41	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tuzzerella"	"ASV238 | Lachnospiraceae | Tuzzerella"	"stable"	NA	"WT"
"ASV348"	"timepoint"	"w6"	-0.261624506484279	0.332028862008185	0.438065145862515	"timepointw6"	0.508289329550399	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"UCG-005"	"ASV348 | Oscillospiraceae | UCG-005"	"stable"	NA	"WT"
"ASV27"	"timepoint"	"w3"	0.32712689045752	0.494113535961878	0.511935693356557	"timepointw3"	0.583263037182106	41	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Marvinbryantia"	"ASV27 | Lachnospiraceae | Marvinbryantia"	"stable"	NA	"WT"
"ASV263"	"timepoint"	"w6"	-0.402014563053792	0.610508157122352	0.514192414357909	"timepointw6"	0.583263037182106	41	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Blautia"	"ASV263 | Lachnospiraceae | Blautia"	"stable"	NA	"WT"
"ASV399"	"timepoint"	"w3"	0.187857501748389	0.298682134843202	0.534973001546544	"timepointw3"	0.602339972111664	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae UCG-010"	"ASV399 | Lachnospiraceae | Lachnospiraceae UCG-010"	"stable"	NA	"WT"
"ASV414"	"timepoint"	"w6"	0.143776321922112	0.23679251731198	0.547340912195778	"timepointw6"	0.6117339606894	41	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"ASV414 | Streptococcaceae | Streptococcus"	"stable"	NA	"WT"
"ASV1"	"timepoint"	"w3"	-0.123459355552438	0.207221871031072	0.554852183418189	"timepointw3"	0.615602422478574	41	41	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"ASV1 | Rikenellaceae | Alistipes"	"stable"	NA	"WT"
"ASV301"	"timepoint"	"w6"	0.201158177126258	0.343097665604242	0.562953536108893	"timepointw6"	0.620064764409795	41	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Acetatifactor"	"ASV301 | Lachnospiraceae | Acetatifactor"	"stable"	NA	"WT"
"ASV498"	"timepoint"	"w3"	-0.120163893555617	0.22183912423016	0.591207047851191	"timepointw3"	0.646499793333676	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"NK4A214 group"	"ASV498 | Oscillospiraceae | NK4A214 group"	"stable"	NA	"WT"
"ASV263"	"timepoint"	"w3"	0.317559145348113	0.622137928920821	0.612701297403695	"timepointw3"	0.665218551466869	41	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Blautia"	"ASV263 | Lachnospiraceae | Blautia"	"stable"	NA	"WT"
"ASV238"	"timepoint"	"w3"	0.155969142927008	0.310879438274509	0.6187709798132	"timepointw3"	0.665862619722448	41	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tuzzerella"	"ASV238 | Lachnospiraceae | Tuzzerella"	"stable"	NA	"WT"
"ASV498"	"timepoint"	"w6"	0.107288777367398	0.217692232888485	0.624957265966803	"timepointw6"	0.665862619722448	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"NK4A214 group"	"ASV498 | Oscillospiraceae | NK4A214 group"	"stable"	NA	"WT"
"ASV4"	"timepoint"	"w6"	-0.174968728501533	0.396353281229749	0.662702506085662	"timepointw6"	0.69473458156346	41	41	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"ASV4 | Lactobacillaceae | Lactobacillus"	"stable"	NA	"WT"
"ASV148"	"timepoint"	"w3"	-0.201916063206114	0.457631358857626	0.662740225833564	"timepointw3"	0.69473458156346	41	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"[Eubacterium] nodatum group"	"ASV148 | Anaerovoracaceae | [Eubacterium] nodatum group"	"stable"	NA	"WT"
"ASV62"	"timepoint"	"w3"	-0.102157644307775	0.255925532861184	0.692002940554825	"timepointw3"	0.720441417563927	41	35	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"ASV62 | Helicobacteraceae | Helicobacter"	"stable"	NA	"WT"
"ASV88"	"timepoint"	"w3"	-0.124503256055439	0.507153203224647	0.807394736076219	"timepointw3"	0.834857142065206	41	30	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Eubacterium] xylanophilum group"	"ASV88 | Lachnospiraceae | [Eubacterium] xylanophilum group"	"stable"	NA	"WT"
"ASV93"	"timepoint"	"w6"	0.0712977809460565	0.341451887977161	0.835713654934311	"timepointw6"	0.858300510473076	41	30	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"ASV93 | Desulfovibrionaceae | Desulfovibrio"	"stable"	NA	"WT"
"ASV439"	"timepoint"	"w6"	-0.0317048047079789	0.235340170770106	0.893909366437179	"timepointw6"	0.911907541600343	41	0	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Eggerthellaceae"	"Parvibacter"	"ASV439 | Eggerthellaceae | Parvibacter"	"stable"	NA	"WT"
"ASV93"	"timepoint"	"w3"	0.0328597496780758	0.347956317919667	0.925258698807598	"timepointw3"	0.937595481458366	41	30	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"ASV93 | Desulfovibrionaceae | Desulfovibrio"	"stable"	NA	"WT"
"ASV348"	"timepoint"	"w3"	0.0218791350638678	0.339578768089121	0.949126751615469	"timepointw3"	0.955412359242062	41	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"UCG-005"	"ASV348 | Oscillospiraceae | UCG-005"	"stable"	NA	"WT"
"ASV147"	"timepoint"	"w6"	0.00532044326042578	0.604182242373045	0.993019970001062	"timepointw6"	0.993019970001062	41	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"ASV147 | Peptostreptococcaceae | Romboutsia"	"stable"	NA	"WT"
