Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
2.1.1.171|16S rRNA (guanine(966)-N(2))-methyltransferase	0.907281866389687	0.0110362478463901	0.0816713963803609	1.04893835618348e-05	0
2.1.1.173|23S rRNA (guanine(2445)-N(2))-methyltransferase	0.963018888098227	0.03260109126113	0.00421557293274088	0.000164447707902127	0
2.1.1.176|16S rRNA (cytosine(967)-C(5))-methyltransferase	0.87843535444451	0.0498933261463213	0.00166291514906957	0.0700084042600993	1.42893029719011e-16
2.1.1.177|23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	0.823317913517819	0.119287671635935	0.0555799275994769	0.00181448724676782	1.05716883448975e-15
2.1.1.178|16S rRNA (cytosine(1407)-C(5))-methyltransferase	0.933033690285844	0.00108670292339265	0.00904911775625295	0.0568304890345105	0
2.1.1.181|23S rRNA (adenine(1618)-N(6))-methyltransferase	0.844043402894312	0.0337073378272462	0.0202306401200084	0.102018619158433	0
2.1.1.182|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	0.690895728209561	0.144710882185333	0.163686982784448	0.000706406820657049	0
2.1.1.185|23S rRNA (guanosine(2251)-2-O)-methyltransferase	0.783861049880175	1.05729729121041e-05	0.133144704694549	0.0292779595195854	0.053705712932778
2.1.1.189|23S rRNA (uracil(747)-C(5))-methyltransferase	0.938584915311328	0.0123265321745711	0.00440318925603758	0.0446853632580628	0
2.1.1.190|23S rRNA (uracil(1939)-C(5))-methyltransferase	0.854746053340207	0.00269248237565191	0.0966507453747858	0.0459107189093553	0
2.1.1.191|23S rRNA (cytosine(1962)-C(5))-methyltransferase	0.971631023731549	0.0251079048320589	0.00088699480093715	0.00237407663545466	0
2.1.1.192|23S rRNA (adenine(2503)-C(2))-methyltransferase	0.681793986039986	0.224317380141879	0.0663488818936208	0.0275397519245138	0
2.1.1.193|16S rRNA (uracil(1498)-N(3))-methyltransferase	0.869163184072611	0.0842632182822437	0.0416060376155443	0.00496756002960082	0
2.1.1.195|Cobalt-precorrin-5B (C(1))-methyltransferase	0.691694293971714	0.00763378243098728	0.181154787402972	0.119517136194326	0
2.1.1.197|Malonyl-[acyl-carrier protein] O-methyltransferase	0.855717087410709	0.00793418002920056	0.130491525707058	0.00585720685303295	0
2.1.1.198|16S rRNA (cytidine(1402)-2-O)-methyltransferase	0.775824886738117	0.207916485997493	0.0143229580439138	0.00193566922047649	0
2.1.1.199|16S rRNA (cytosine(1402)-N(4))-methyltransferase	0.676509269963687	0.15662622309722	0.0295134605401021	0.0292393315231999	0.10811171487579
2.1.1.201|2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	0.861086848131217	0.0541361396524526	0.0637005162980085	0.0210764959183224	0
2.1.1.207|tRNA (cytidine(34)-2-O)-methyltransferase	0.774636430569389	0.0158310505032269	0.000440801975371058	0.2047076056659	0.00438411128611354
2.1.1.208|23S rRNA (uridine(2479)-2-O)-methyltransferase	0.765760141397309	0.0871517417291995	0.0673099595049481	0.0797781573685431	0
2.1.1.220|tRNA (adenine(58)-N(1))-methyltransferase	0.731051155886502	0.0164118332714283	0.140064462964473	0.112472547877597	0
2.1.1.223|tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	0.904251715791267	0.0827738579647105	0.00173832151223937	0.0112361047317833	0
2.1.1.226|23S rRNA (cytidine(1920)-2-O)-methyltransferase	0.967491974670411	0.00658098727831413	0.00260979908608666	0.0233172389651881	0
2.1.1.228|tRNA (guanine(37)-N(1))-methyltransferase	0.793630911832261	0.0531451319815503	0.117395024546374	0.0358289316398156	0
2.1.1.264|23S rRNA (guanine(2069)-N(7))-methyltransferase	0.929555898158089	0.00734867649841642	0.0428481925080454	0.0202472328354496	0
2.1.1.297|Peptide chain release factor N(5)-glutamine methyltransferase	0.84401291686852	0.0884798902286238	0.0034890014236391	0.00332087687947751	0.06069731459974
2.1.1.33|tRNA (guanine(46)-N(7))-methyltransferase	0.708462462237796	0.201224962435691	0.0890691381044358	0.00124343722207726	0
2.1.1.34|tRNA (guanosine(18)-2-O)-methyltransferase	0.873678267486291	0.12353310081533	0.00122644224716711	0.00156218945121177	0
2.1.1.35|tRNA (uracil(54)-C(5))-methyltransferase	0.896792163379379	0.0800429939008119	0.0227991063974971	0.000365736322312441	0
2.1.1.37|DNA (cytosine-5-)-methyltransferase	0.724313194545734	0.235890778150343	0.00243553039375355	0.0373604969101691	0
2.1.1.43|Histone-lysine N-methyltransferase	0.918352381297526	0.0427934827588416	0.00558299654786093	0.0332711393957711	0
2.1.1.45|Thymidylate synthase	0.778951155218015	0.172574887477074	0.030489121147107	0.0179848361578046	0
2.1.1.61|tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	0.754526016271559	0.000758976699770276	0.242950756805314	0.000750122868028858	0.00101412735532756
2.1.1.63|Methylated-DNA--[protein]-cysteine S-methyltransferase	0.877562051723368	0.0829015531927895	0.00231468642888801	0.0372217086549548	0
2.1.1.72|Site-specific DNA-methyltransferase (adenine-specific)	0.746740817497222	0.14944601882221	0.0809896063707174	0.0228235573098505	0
2.1.1.74|(FADH(2)-oxidizing)	0.744995550268811	0.00460586187237909	0.00392919927053459	0.246469388588276	0
2.1.1.77|Protein-L-isoaspartate(D-aspartate) O-methyltransferase	0.855911779500693	0.0507077348133333	0.0292953320739141	0.0640851536120592	0
2.1.1.79|Cyclopropane-fatty-acyl-phospholipid synthase	0.6915373564785	0.0735693731673384	0.00397804800664055	0.00217562462131324	0.228739597726208
2.1.1.80|Protein-glutamate O-methyltransferase	0.887522399635266	0.0215108896968482	0.0835986483836952	0.00736806228419095	0
2.1.2.1|Glycine hydroxymethyltransferase	0.926684586412621	0.00251462207532743	0.0607145588817752	0.0100862326302766	0
2.1.2.10|Aminomethyltransferase	0.722383629844184	0.197805743274887	0.0645874488749991	0.0152231780059298	0
2.1.2.11|3-methyl-2-oxobutanoate hydroxymethyltransferase	0.819285921173577	0.00767232378517485	0.0817408203648831	0.0913009346763648	0
2.1.2.2|Phosphoribosylglycinamide formyltransferase	0.833385293573736	0.0280708186485619	0.00144979017755491	0.1106813388691	0.0264127587310471
2.1.2.3|Phosphoribosylaminoimidazolecarboxamide formyltransferase	0.977857083046644	0.00318466116271926	4.48762251290226e-05	0.0189133795655074	0
2.1.2.5|Glutamate formimidoyltransferase	0.555428063758562	0.358912894554389	0.0232932670495694	0.0623657746374795	0
2.1.2.9|Methionyl-tRNA formyltransferase	0.799041858733465	0.147186010103019	0.0310330898139514	0.022739041349564	0
2.1.3.1|Methylmalonyl-CoA carboxytransferase	0.790862272306015	0.161833891862565	0.0133715124335448	0.0339323233978757	0
2.1.3.2|Aspartate carbamoyltransferase	0.460797704995775	0.0981100199505413	0.0730393460531155	0.0135535030707073	0.354499425929861
2.1.3.3|Ornithine carbamoyltransferase	0.819343653769704	0.0383491813388822	0.035930217854153	0.106376947037261	1.39568553886682e-19
2.1.3.9|N-acetylornithine carbamoyltransferase	0.891841016334192	0.0214949141178792	0.000374839965231351	0.0862892295826974	0
2.1.4.1|Glycine amidinotransferase	0.902517629232625	0.034096168693374	0.00124264925229447	0.0621435528217062	0
2.2.1.1|Transketolase	0.923257614350721	0.0147141049246874	0.0272500492945207	0.0347782314300712	0
2.2.1.10|2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	0.868761929337765	3.27744312100157e-05	0.00312453371679505	0.12808076251423	0
2.2.1.2|Transaldolase	0.825152954515128	0.15388472618643	0.00463735168823548	0.0163249676102065	0
2.2.1.3|Formaldehyde transketolase	0.6647319216378	0.000931701230366396	0.311685989356313	0.0226503877755215	0
2.2.1.6|Acetolactate synthase	0.82134917056748	0.00883062543401645	0.0376002831055332	0.132219920892971	0
2.2.1.7|1-deoxy-D-xylulose-5-phosphate synthase	0.783094006564198	0.158149212713552	0.0474197956871834	0.011336985035067	0
2.2.1.9|synthase	0.766778995007224	0.0790861117115768	0.146724785926056	0.00741010735514311	0
2.3.1.1|Amino-acid N-acetyltransferase	0.809018132556342	0.00863537238096586	0.0222139395497753	0.160132555512917	0
2.3.1.117|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	0.940677145816509	0.0216452130096256	0.0376747561718632	2.88500200213238e-06	0
2.3.1.122|Trehalose O-mycolyltransferase	0.700534382645011	0.0543541619990482	0.0891558864685407	0.151733322082675	0.00422224680472453
2.3.1.128|Ribosomal-protein-alanine N-acetyltransferase	0.757608918668091	0.0112180367903913	0.00872745833513527	0.00700322408103687	0.215442362125345
2.3.1.129|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	0.828435096797457	0.0543567354257828	0.0859457953892094	0.0312623723875504	0
2.3.1.157|Glucosamine-1-phosphate N-acetyltransferase	0.88783363883062	0.0161763395551317	0.03339348340243	0.0340515290722216	0.0285450091395967
2.3.1.16|Acetyl-CoA C-acyltransferase	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
2.3.1.169|CO-methylating acetyl-CoA synthase	0.780473796828389	0.0695574625712028	0.00192682926220509	0.023861959244906	0.124179952093297
2.3.1.174|3-oxoadipyl-CoA thiolase	0.927557267201668	0.055225413516291	0.0148031353560347	0.00241418392600588	0
2.3.1.179|Beta-ketoacyl-[acyl-carrier-protein] synthase II	0.885100409920797	0.0659830445063192	0.0128230853072273	0.0360934602656563	0
2.3.1.18|Galactoside O-acetyltransferase	0.970572792358915	6.31773894661994e-05	0.0203593303736476	0.00900469987797154	0
2.3.1.180|Beta-ketoacyl-[acyl-carrier-protein] synthase III	0.741888452311021	0.12208316987271	0.11488028135912	0.021148096457149	0
2.3.1.181|Lipoyl(octanoyl) transferase	0.819526706272081	0.133440475470893	0.0100259050788816	0.0370069131781439	0
2.3.1.189|Mycothiol synthase	0.697575998695824	0.16358180484355	0.0383447139136824	0.100497482546943	0
2.3.1.19|Phosphate butyryltransferase	0.903763152615191	0.00550461395153916	0.0414264783874905	0.0493057550457796	0
2.3.1.222|Phosphate propanoyltransferase	0.868923845316657	0.0260464514035265	0.0401989637892886	0.0648307394905276	0
2.3.1.234|N(6)-L-threonylcarbamoyladenine synthase	0.757698833421258	0.152815210788642	0.0396750367389791	0.001791302478954	0.0480196165721669
2.3.1.245|3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	0.763299563283579	0.000779623834549529	0.114220044364823	0.121700768517049	0
2.3.1.28|Chloramphenicol O-acetyltransferase	0.96749380670648	0.00340637871260672	0.000297214254509574	0.0288026003264032	0
2.3.1.29|Glycine C-acetyltransferase	0.776780188010229	0.199378078106174	0.000844109603629746	0.0229976242799677	0
2.3.1.30|Serine O-acetyltransferase	0.731089877900009	0.0228373359593024	0.0716265258578755	0.174446260282813	0
2.3.1.31|Homoserine O-acetyltransferase	0.886139669985544	0.00020522392415044	0.000972547025335348	0.11268255906497	0
2.3.1.35|Glutamate N-acetyltransferase	0.806630356470762	0.008951674494413	0.0249609412519923	0.159457027782832	0
2.3.1.39|[Acyl-carrier-protein] S-malonyltransferase	0.799296634099042	0.0128835924609709	0.151483942664107	0.0363358307758794	0
2.3.1.47|8-amino-7-oxononanoate synthase	0.989377979371893	0.00783857073723894	0.00086282381038649	0.00192062608048161	0
2.3.1.50|Serine C-palmitoyltransferase	0.977493284918738	0.000913259619271053	0.0198336659677006	0.00175978949429022	0
2.3.1.51|1-acylglycerol-3-phosphate O-acyltransferase	0.752726887085448	0.0963142617234432	0.000101313923540374	0.0244813911114382	0.12637614615613
2.3.1.54|Formate C-acetyltransferase	0.808541400988467	0.0317498109328029	0.136738391990808	0.0229703960879216	0
2.3.1.57|Diamine N-acetyltransferase	0.922243185126613	0.071170968404347	0.00389480204297374	0.00269104442606585	0
2.3.1.61|Dihydrolipoyllysine-residue succinyltransferase	0.952090878428284	0.00449153285233979	0.0335384901773148	0.00987909854206158	0
2.3.1.79|Maltose O-acetyltransferase	0.856961772287237	0.0919138804611273	0.00587280324470533	0.04525154400693	0
2.3.1.8|Phosphate acetyltransferase	0.808917199486782	0.159675223885191	0.0010970663640982	0.0303105102639284	0
2.3.1.81|Aminoglycoside N(3)-acetyltransferase	0.877959874484153	0.0227619318279755	0.0472965975203428	0.0519815961675284	0
2.3.1.89|Tetrahydrodipicolinate N-acetyltransferase	0.924613110923763	0.0151141807392625	0.0512580603176452	0.00901464801932884	0
2.3.1.9|Acetyl-CoA C-acetyltransferase	0.652458022359321	0.0104962031569142	0.0300332876820066	0.00836026195393042	0.298652224847827
2.3.1.n2|Phosphate acyltransferase	0.858807450888102	0.0217398010380289	0.0251829770055451	0.0260607499836165	0.0682090210847079
2.3.1.n3|Glycerol-3-phosphate acyltransferase (acyl-phosphate transferring)	0.855608538057372	0.0397629131347768	0.0265348355170919	0.0432376738178891	0.0348560394728698
2.3.2.3|Lysyltransferase	0.796225351065471	0.124132764086523	0.0152826194882251	0.0643592653597815	0
2.3.2.6|Leucyltransferase	0.854735885473127	1.8471757387943e-05	0.133052076830494	0.0121935659389905	0
2.3.3.1|Citrate (Si)-synthase	0.795400022421932	0.156623197841588	0.0291845300623059	0.018792249674175	0
2.3.3.10|Hydroxymethylglutaryl-CoA synthase	0.90668816159229	0.00441954527953432	0.0346203201097056	0.0542719730184705	0
2.3.3.13|2-isopropylmalate synthase	0.880988306256211	0.10403283745264	8.94276568533267e-05	0.0148894286342957	0
2.3.3.16|Citrate synthase (unknown stereospecificity)	0.832088560333343	0.0539884445713939	0.0985940983928963	0.0153288967023662	0
2.4.1.1|Glycogen phosphorylase	0.851892435552396	0.0158175405419569	0.0348139366697463	0.0974760872359007	0
2.4.1.11|Glycogen(starch) synthase	0.879203678522751	0.109716173609777	0.000249985827181782	0.0108301620402893	0
2.4.1.12|Cellulose synthase (UDP-forming)	0.839427460436137	0.0104005844017415	0.112082683255988	0.0380892719061334	0
2.4.1.129|Peptidoglycan glycosyltransferase	0.953248640025354	0.0279435793086964	0.00191943560778566	0.0168883450581638	0
2.4.1.152|4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase	0.883720724726682	0.0641778392417465	0.0511104354895555	0.000991000542015667	0
2.4.1.18|1,4-alpha-glucan branching enzyme	0.946546706725058	0.00330083092321687	0.0312004779431835	0.0189519844085414	0
2.4.1.182|Lipid-A-disaccharide synthase	0.841187695854402	0.111218601172522	0.0464732721912811	0.00112043078179564	0
2.4.1.187|mannosaminyltransferase	0.89699207451804	0.0164182580540456	0.0676286586517583	0.0189610087761565	0
2.4.1.20|Cellobiose phosphorylase	0.658842382841169	0.254065951356704	0.00496480325126813	0.0821268625508593	0
2.4.1.21|Starch synthase	0.872389951189924	0.0035598273350626	0.0420300841681817	0.0820201373068319	0
2.4.1.211|1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0.904404089164482	1.91802696628476e-06	0.0156795627176157	0.0799144300909355	0
2.4.1.212|Hyaluronan synthase	0.958599221873793	0.0336812530000995	0.00428440931384802	0.0034351158122598	0
2.4.1.227|acetylglucosaminyltransferase	0.686051699033279	0.221088710113288	0.0252879428777733	0.00749771193272768	0.0600739360429321
2.4.1.230|Kojibiose phosphorylase	0.832539581674738	0.150001007990714	0.00543691075148609	0.0120224995830615	0
2.4.1.247|Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase	0.892063570201893	0.0465531426170516	0.0132841450133435	0.0480991421677121	0
2.4.1.25|4-alpha-glucanotransferase	0.865734107941253	0.000773364616494458	0.0492915785987719	0.0842009488434803	0
2.4.1.250|D-inositol-3-phosphate glycosyltransferase	0.974903638563431	2.2737660524761e-06	0.0243900854165692	0.000704002253947271	0
2.4.1.280|N,N-diacetylchitobiose phosphorylase	0.892001310129852	0.0627734465315083	0.000408576499440235	0.0448166668391993	0
2.4.1.281|4-O-beta-D-mannosyl-D-glucose phosphorylase	0.91273141568791	0.0791831362263782	0.00118430966467261	0.00690113842103953	0
2.4.1.289|N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	0.947139120588036	0.038809826676108	0.00316733593261156	0.0108837168032442	0
2.4.1.293|GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase	0.795360322798242	0.169723019647314	8.65525912490385e-06	0.0349080022953191	0
2.4.1.320|1,4-beta-mannosyl-N-acetylglucosamine phosphorylase	0.919080618501215	0.00367142199868281	0.000432344684645994	0.0768156148154563	0
2.4.1.329|Sucrose 6(F)-phosphate phosphorylase	0.925650635812243	0.0238719743458949	0.00382248831552608	0.0466549015263363	0
2.4.1.4|Amylosucrase	0.84939107084113	8.55348363619713e-05	9.86378858043282e-05	0.150424756436704	0
2.4.1.52|Poly(glycerol-phosphate) alpha-glucosyltransferase	0.969112932570445	0.0153658172853245	0.0116861515744856	0.00383509856974531	0
2.4.1.54|Undecaprenyl-phosphate mannosyltransferase	0.682200811769278	0.304480848391317	0.0108087543156411	0.00250958552376421	0
2.4.1.57|Phosphatidylinositol alpha-mannosyltransferase	0.902670058549048	0.0316297632716568	0.000477239922836471	0.0598897138343394	0.00533322442211978
2.4.1.7|Sucrose phosphorylase	0.945493174343464	0.0361353342689102	0.0173909451805535	0.000980546207071862	0
2.4.1.8|Maltose phosphorylase	0.724808648651137	0.154160471922323	0.000330304766805362	0.01126156031571	0.109439014344025
2.4.1.9|Inulosucrase	0.885132651308396	0.00797314823020308	0.0240202117429394	0.00564892177324714	0.077225066945214
2.4.2.1|Purine-nucleoside phosphorylase	0.780445229116101	0.0535869382790868	0.019615977875761	0.000194617263711261	0.14615723746534
2.4.2.10|Orotate phosphoribosyltransferase	0.712214947093373	0.0804698042813491	0.197631450182098	0.00968379844317978	0
2.4.2.14|Amidophosphoribosyltransferase	0.85755813695249	0.0743906208497962	0.000732844206838166	0.0673183979908752	0
2.4.2.17|ATP phosphoribosyltransferase	0.818296780655434	0.00135647495364658	0.00721149609905823	0.173135248291861	0
2.4.2.18|Anthranilate phosphoribosyltransferase	0.816369727634631	0.132955654887575	0.0249204187905176	0.0257541986872764	0
2.4.2.19|Nicotinate-nucleotide diphosphorylase (carboxylating)	0.843254184957469	0.07484125459875	0.00333509599278337	0.0057261893537926	0.0728432750972055
2.4.2.2|Pyrimidine-nucleoside phosphorylase	0.96946811899815	0.030265525821111	0.000266140652581907	2.14528157647387e-07	0
2.4.2.21|Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.746592126798475	0.12564338911455	0.0602790317685312	0.0674854523184442	0
2.4.2.22|Xanthine phosphoribosyltransferase	0.806364688494588	0.00434749492928077	2.88030605325382e-05	0.185300388619087	0.00395862489651133
2.4.2.29|tRNA-guanine(34) transglycosylase	0.769042095325014	0.107287504734167	0.11593988126402	0.00773051867679893	0
2.4.2.3|Uridine phosphorylase	0.854651948820726	0.00527007881575627	0.0148712395107357	0.125206732852782	0
2.4.2.4|Thymidine phosphorylase	0.970323104991442	0.020055235152758	0.00949255222659613	0.000129107629204067	0
2.4.2.43|Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	0.958566051185814	0.00095042599404476	0.0336458609795101	0.0068376618406307	0
2.4.2.45|Decaprenyl-phosphate phosphoribosyltransferase	0.936310462903097	0.0508879096837407	0.0110822419613867	0.00171938545177567	0
2.4.2.52|Triphosphoribosyl-dephospho-CoA synthase	0.921582117561963	0.0126097589057172	0.0009613403150225	0.064846783217297	0
2.4.2.53|Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0.545963095655187	0.446360054965782	0.001406949205178	0.00626990017385238	0
2.4.2.6|Nucleoside deoxyribosyltransferase	0.851740680643172	0.00641284668352206	0.0228425346028882	0.00877749047251397	0.110226447597904
2.4.2.7|Adenine phosphoribosyltransferase	0.838923403054613	0.000141987060189952	0.0973259460900956	0.0636086637951011	0
2.4.2.8|Hypoxanthine phosphoribosyltransferase	0.664535068374058	0.188627500135174	0.0120344725415231	0.0227248223520098	0.112078136597236
2.4.2.9|Uracil phosphoribosyltransferase	0.717906359878006	0.0404052097476796	0.00765166789139813	0.0745730835697514	0.159463678913165
2.4.99.12|Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	0.75841836617375	0.190011569300374	0.0428619088467002	0.00870815567917674	0
2.4.99.17|S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.780398666090676	0.15227394862735	0.0656587921767318	0.00166859310524193	0
2.5.1.1|Dimethylallyltranstransferase	0.914883905163927	0.0525296174175636	0.0325833865203061	3.09089820320611e-06	0
2.5.1.10|(2E,6E)-farnesyl diphosphate synthase	0.995306145640093	0.00409024815765515	0.000598374534308374	5.23166794393694e-06	0
2.5.1.120|Aminodeoxyfutalosine synthase	0.907898494339129	0.0355592459871004	0.045848235363349	0.0106940243104219	0
2.5.1.15|Dihydropteroate synthase	0.91050135302921	0.0100320765966076	0.0452983951919639	0.0341681751822188	0
2.5.1.16|Spermidine synthase	0.951350709283917	0.00230217593172802	0.0145839388519901	0.0054858921703231	0.0262772837620423
2.5.1.17|Cob(I)yrinic acid a,c-diamide adenosyltransferase	0.970546431085463	0.00764787487849298	0.0105118626648753	0.0112938313711689	0
2.5.1.19|3-phosphoshikimate 1-carboxyvinyltransferase	0.76294277322277	0.124788861828484	0.0531189995370825	0.0591493654116635	0
2.5.1.29|Geranylgeranyl diphosphate synthase	0.819858480067191	0.16575497412597	0.000616024260561235	0.00215829903644769	0.0116122225098299
2.5.1.3|Thiamine-phosphate diphosphorylase	0.76442946624773	0.0380208616193028	0.0434897457923517	0.0988260288912452	0.05523389744937
2.5.1.30|Heptaprenyl diphosphate synthase	0.730183938565162	0.0271639631404394	0.0319121864894787	0.0244292989338652	0.186310612871054
2.5.1.47|Cysteine synthase	0.898564030636246	0.000623852752053372	0.077270742490263	0.0235413741214375	0
2.5.1.48|Cystathionine gamma-synthase	0.928652881782861	0.0455555436888858	0.0253613639921247	0.000430210536128355	0
2.5.1.49|O-acetylhomoserine aminocarboxypropyltransferase	0.846297607876196	0.137178497578783	0.0113059832515567	0.00521791129346407	0
2.5.1.54|3-deoxy-7-phosphoheptulonate synthase	0.876263484657952	0.0566208195561848	0.00707704363492241	0.060038652150941	0
2.5.1.55|3-deoxy-8-phosphooctulonate synthase	0.876376504054847	0.119368383881923	0.00010130283797205	0.0041538092252576	0
2.5.1.56|N-acetylneuraminate synthase	0.897356689475373	0.0561327307384237	0.0420787319347862	0.00443184785141715	0
2.5.1.6|Methionine adenosyltransferase	0.938648802389974	0.000794958569477701	0.0179690106753649	0.0425872283651834	0
2.5.1.61|Hydroxymethylbilane synthase	0.595844904248735	0.0105343281841802	0.181670104364844	0.21195066320224	0
2.5.1.7|UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0.828943940095633	0.0467902049392214	0.000645256507921552	0.0121724415595784	0.111448156897646
2.5.1.72|Quinolinate synthase	0.950318701134524	0.0168976332696142	0.0299500483597651	0.00283361723609638	0
2.5.1.74|1,4-dihydroxy-2-naphthoate polyprenyltransferase	0.835303754236743	0.0981507937757606	0.0439137787408638	0.022631673246633	0
2.5.1.75|tRNA dimethylallyltransferase	0.778005392526315	0.129545489888659	0.0921026215109266	0.000346496074099094	0
2.5.1.78|6,7-dimethyl-8-ribityllumazine synthase	0.905352896146233	0.0616941694442918	0.00957434357760346	0.0233785908318712	0
2.5.1.84|All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	0.87354635310928	0.125424337845357	0.000623217391562646	0.000406091653801001	0
2.5.1.9|Riboflavin synthase	0.968466161788187	0.0148972852729577	0.0149006036399699	0.00173594929888526	0
2.5.1.90|All-trans-octaprenyl-diphosphate synthase	0.959718874573073	0.00198046230484377	0.0217169908455249	0.0165836722765586	0
2.5.1.97|Pseudaminic acid synthase	0.897413496531641	0.024260213275164	0.0216714938514571	0.056654796341738	0
2.6.1.1|Aspartate transaminase	0.747981970337431	0.00149280415943864	0.111658158406099	0.138867067097031	0
2.6.1.11|Acetylornithine transaminase	0.893044062873245	0.00115636384719023	0.0398273615992027	0.065972211680362	0
2.6.1.13|Ornithine aminotransferase	0.74382310939563	0.000659381951243936	0.0342281976766379	0.221289310976489	0
2.6.1.16|Glutamine--fructose-6-phosphate transaminase (isomerizing)	0.773615826615065	0.0908240362522612	0.092909870925674	0.0426502662069995	0
2.6.1.19|4-aminobutyrate--2-oxoglutarate transaminase	0.972751252314104	0.000846246183220193	0.0258424874843473	0.000560014018328366	0
2.6.1.33|dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	0.633176466992816	0.000475710729567967	0.329520242838163	0.0368275794394528	0
2.6.1.37|2-aminoethylphosphonate--pyruvate transaminase	0.786005078724783	0.203530391370539	0.00130348725943139	0.00916104264524699	0
2.6.1.39|2-aminoadipate transaminase	0.934052572491266	0.0166171225905379	0.000386985065993894	0.0489433198522023	0
2.6.1.42|Branched-chain-amino-acid transaminase	0.924962584117053	0.00112090470059068	0.0225938954634681	0.0513226157188881	0
2.6.1.51|Serine--pyruvate transaminase	0.76443759912053	0.00524094810599083	0.22199434107365	0.00832711169983005	0
2.6.1.52|Phosphoserine transaminase	0.962225827428776	0.00167006223559368	0.0359516285497985	0.000152481785832098	0
2.6.1.59|dTDP-4-amino-4,6-dideoxygalactose transaminase	0.841444342989906	0.00170870455911595	0.0386673746444275	0.118179577806551	0
2.6.1.62|Adenosylmethionine--8-amino-7-oxononanoate transaminase	0.728050106357782	0.0186360938408802	0.190383864507174	0.0629299352941633	0
2.6.1.83|LL-diaminopimelate aminotransferase	0.961739980674731	0.00172668285125187	0.00196097408125774	0.0345723623927595	0
2.6.1.85|Aminodeoxychorismate synthase	0.892215938040987	0.0185800652697089	0.0254211830598937	0.063782813629411	0
2.6.1.87|UDP-4-amino-4-deoxy-L-arabinose aminotransferase	0.908924164862534	0.0114705440229797	0.0175835017064125	0.0620217894080741	0
2.6.1.9|Histidinol-phosphate transaminase	0.570965730661715	0.0243431686610973	0.0940440853522269	0.31064701532496	0
2.6.1.92|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	0.887857709667112	0.0466564347473776	0.0032318850401373	0.0622539705453734	0
2.6.1.98|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	0.779039926818265	0.0587808750895924	0.0711662381598832	0.0910129599322591	0
2.6.99.2|Pyridoxine 5-phosphate synthase	0.849456692275674	0.0922597062232371	0.0549224816170904	0.00336111988399901	0
2.7.1.100|S-methyl-5-thioribose kinase	0.81155975372196	0.0561840105881861	0.0776994812157326	0.0545567544741213	0
2.7.1.107|Diacylglycerol kinase (ATP)	0.86140848661603	5.02103870972878e-05	0.13703883264112	0.00150247035575211	0
2.7.1.11|6-phosphofructokinase	0.953953244757405	0.0454864899422064	0.000423337827144883	0.000136927473243654	0
2.7.1.113|Deoxyguanosine kinase	0.881768146723292	0.0104576482208323	0.106676596165227	0.00109760889064755	1.33570049833011e-15
2.7.1.12|Gluconokinase	0.902178250577896	0.0140959142067495	0.0134324506965534	0.000158648435126127	0.070134736083675
2.7.1.121|Phosphoenolpyruvate--glycerone phosphotransferase	0.698489000368796	0.00603733282418932	0.294673542802699	0.000800124004315738	0
2.7.1.130|Tetraacyldisaccharide 4-kinase	0.814046689817712	0.123458245281735	0.0605749808309272	0.00192008406962604	0
2.7.1.144|Tagatose-6-phosphate kinase	0.69342303191284	0.00617051160935143	0.0310744878507717	0.0353945399537143	0.233937428673323
2.7.1.148|4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase	0.672572065325489	0.217847888075674	0.0717347372083916	0.0378453093904448	0
2.7.1.15|Ribokinase	0.785005625995247	0.179982755168062	0.00856341506218248	0.0264482037745081	0
2.7.1.156|Adenosylcobinamide kinase	0.978229715917493	0.0123124896201482	0.000110548630321688	0.00934724583203669	0
