Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
HISTIDINE-AMMONIA-LYASE-RXN|(expasy) Histidine ammonia-lyase [4.3.1.3]	0.823572207084749	0.149354586053346	0.0166390317098784	0.0104341751520259	0
HISTIDPHOS-RXN|(expasy) Histidinol-phosphatase [3.1.3.15]	0.950593448611578	0.0146961586396654	0.0192255970791558	0.0154847956696003	0
HISTPRATPHYD-RXN|(expasy) Phosphoribosyl-ATP diphosphatase [3.6.1.31]	0.816217661070948	0.124054349165987	0.00260136132405688	0.0571266284390081	0
HOLO-ACP-SYNTH-RXN|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.847209546610743	0.00433620354383559	0.0337057526071257	0.00120252525114495	0.113545971987151
HOMOCYSMET-RXN|(expasy) 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [2.1.1.14]	0.841156889795514	0.00461585134146751	0.128678172811042	0.000161902442195466	0.025387183609781
HOMOCYSMETB12-RXN|(expasy) Methionine synthase [2.1.1.13]	0.852227732144398	0.128277507575568	0.00849416773463905	0.0110005925453955	0
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN|(expasy) Homocysteine S-methyltransferase [2.1.1.10]	0.979999374390098	0.00794077896517955	0.00671427207033334	0.00534557457438864	0
HOMOSERDEAM-RXN|(expasy) Cystathionine gamma-lyase [4.4.1.1]	0.540022609156586	0.0186994269031666	0.109542820434075	0.00285395892737679	0.328881184578796
HOMOSERDEHYDROG-RXN|(expasy) Homoserine dehydrogenase [1.1.1.3]	0.838572637517404	0.0447028428463143	0.0203482789688396	0.096376240667442	0
HOMOSERINE-O-ACETYLTRANSFERASE-RXN|(expasy) Homoserine O-acetyltransferase [2.3.1.31]	0.886139669985544	0.00020522392415044	0.000972547025335348	0.11268255906497	0
HOMOSERKIN-RXN|(expasy) Homoserine kinase [2.7.1.39]	0.645289133902275	0.000840081353318086	0.282400730543885	0.0714700542005214	0
HYDROG-RXN|(expasy) Ferredoxin hydrogenase [1.12.7.2]	0.964578681574078	0.026871902769028	0.00161152779712927	0.00693788785976423	0
HYDROGEN-DEHYDROGENASE-RXN|(expasy) Hydrogen dehydrogenase [1.12.1.2]	0.816956578697739	0.000238001124274812	0.0569150659014486	0.125890354276538	0
HYDROXYLAMINE-REDUCTASE-RXN|(expasy) Hydroxylamine reductase [1.7.99.1]	0.908188611576918	0.065561592446003	0.0262324824748118	1.73135022669419e-05	0
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN|(expasy) Hydroxymethylglutaryl-CoA lyase [4.1.3.4]	0.897378863571255	0.0513950608487829	0.0449643869796628	0.00626168860029904	0
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN|(expasy) Hydroxymethylglutaryl-CoA reductase [1.1.1.88]	0.927733727200417	0.0117022124708658	0.057200040189447	0.000755679948798734	0.00260834019047151
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|(expasy) Hydroxymethylglutaryl-CoA synthase [2.3.3.10]	0.90668816159229	0.00441954527953432	0.0346203201097056	0.0542719730184705	0
HYPOXANPRIBOSYLTRAN-RXN|(expasy) Hypoxanthine phosphoribosyltransferase [2.4.2.8]	0.664535068374058	0.188627500135174	0.0120344725415231	0.0227248223520098	0.112078136597236
IGPSYN-RXN|(expasy) Indole-3-glycerol-phosphate synthase [4.1.1.48]	0.780319627514758	0.0699644073666595	0.00243501152773261	0.14728095359085	0
IMIDAZOLONEPROPIONASE-RXN|(expasy) Imidazolonepropionase [3.5.2.7]	0.830069150211118	0.134787802431447	0.0245439003981953	0.0105991469592398	0
IMIDPHOSDEHYD-RXN|(expasy) Imidazoleglycerol-phosphate dehydratase [4.2.1.19]	0.77265547550855	0.0145018137935024	0.00133859347312778	0.21150411722482	0
IMP-DEHYDROG-RXN|(expasy) IMP dehydrogenase [1.1.1.205]	0.819663950637785	0.0682780544669621	0.00651929903280805	0.00193501975974209	0.103603676102703
IMPCYCLOHYDROLASE-RXN|(expasy) IMP cyclohydrolase [3.5.4.10]	0.838428735261418	0.114116591875032	0.0249904537084952	0.0224642191550543	0
INOPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.780445229116101	0.0535869382790868	0.019615977875761	0.000194617263711261	0.14615723746534
INORGPYROPHOSPHAT-RXN|(expasy) Inorganic diphosphatase [3.6.1.1]	0.915141735938155	0.0374885662243375	0.00633206718202596	0.0410376306554813	3.13740923735302e-16
IPPISOM-RXN|(expasy) Isopentenyl-diphosphate Delta-isomerase [5.3.3.2]	0.956435685888302	0.0192640552617661	0.0141852476743028	0.0101150111756289	0
ISOCHORSYN-RXN|(expasy) Isochorismate synthase [5.4.4.2]	0.753279933599724	0.0122809896501014	0.0322425082762608	0.202196568473914	0
ISOCITDEH-RXN|(expasy) Isocitrate dehydrogenase (NADP(+)) [1.1.1.42]	0.791903690486775	0.0376322335166839	0.0474699914932088	0.122994084503332	0
ISOLEUCINE--TRNA-LIGASE-RXN|(expasy) Isoleucine--tRNA ligase [6.1.1.5]	0.79237757334446	0.027649146852618	0.00130225327320732	0.00188290141122769	0.176788125118487
ISPH2-RXN|(expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4]	0.745132855233459	0.168721890415275	0.0513295452977154	0.0348157090535501	0
KANAMYCIN-KINASE-RXN|(expasy) Kanamycin kinase [2.7.1.95]	0.926651132879286	0.0332663637484031	0.0381163480065043	0.00155267824430706	0.000413477121500082
KDO-8PPHOSPHAT-RXN|(expasy) 3-deoxy-manno-octulosonate-8-phosphatase [3.1.3.45]	0.751621693717676	0.222739364530022	0.00850072827118318	0.0171382134811183	0
KDO-8PSYNTH-RXN|(expasy) 3-deoxy-8-phosphooctulonate synthase [2.5.1.55]	0.876376504054847	0.119368383881923	0.00010130283797205	0.0041538092252576	0
KDOTRANS-RXN|(expasy) Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [2.4.99.12]	0.75841836617375	0.190011569300374	0.0428619088467002	0.00870815567917674	0
KDPGALDOL-RXN|(expasy) AMBIGUOUS [4.1.2.14; 4.1.2.55]	0.826785038980245	0.0508936074694464	0.112916482783079	0.00940487076723011	0
KDUD-RXN|(expasy) 2-deoxy-D-gluconate 3-dehydrogenase [1.1.1.125]	0.583153693041532	0.000768645662626745	0.251383248534815	0.0885678767847411	0.0761265359762852
KETOACYLCOATHIOL-RXN|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
KETOISOCAPROATE-RXN|(metacyc) 4-methyl-2-oxopentanoate dehydrogenase (lipoamide) [1.2.4.4]	0.909770977618576	0.0160762789437306	0.00255524701088094	0.071597496426813	0
KETOLACTOSE-RXN|(expasy) Beta-galactosidase [3.2.1.23]	0.960624082811383	0.0246397408902854	0.00201062240258821	0.0127255538957434	0
L-ASPARTATE-OXID-RXN|(expasy) L-aspartate oxidase [1.4.3.16]	0.808060163669456	0.0185299354590627	0.0772663218883196	0.0961435789831618	0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN|(expasy) Glutamine--fructose-6-phosphate transaminase (isomerizing) [2.6.1.16]	0.773615826615065	0.0908240362522612	0.092909870925674	0.0426502662069995	0
L-IDITOL-2-DEHYDROGENASE-RXN|(expasy) L-iditol 2-dehydrogenase [1.1.1.14]	0.809900014460815	0.000130646637810849	0.0815974362163331	0.10837190268504	0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN|(expasy) L-lactate dehydrogenase (cytochrome) [1.1.2.3]	0.890332764723175	0.0896023704311729	0.0190474384576316	0.00101742638802028	0
L-LACTATE-DEHYDROGENASE-RXN|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.70057680860976	0.00214164779482387	0.00248064559212422	0.0780476872542568	0.216753210749036
LACTALDREDUCT-RXN|(expasy) Lactaldehyde reductase [1.1.1.77]	0.840594630128603	0.100772440560141	0.0370786839261627	0.021554245385093	0
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|(expasy) Galactose-6-phosphate isomerase [5.3.1.26]	0.841342644988476	0.0773049228626332	0.00342198124858665	0.0247942485586108	0.0531362023416934
LACTOSE6P-HYDROXY-RXN|(metacyc) 6-phospho-lactosidase [3.2.1.85]	0.883399492184218	0.0187930009635584	0.0173929808631855	0.00682886876173234	0.0735856572273059
LEUCINE--TRNA-LIGASE-RXN|(expasy) Leucine--tRNA ligase [6.1.1.4]	0.836541833922432	0.0517381365323317	0.110184652233452	0.00153537731178462	0
LEUCYLTRANSFERASE-RXN|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.854735885473127	1.8471757387943e-05	0.133052076830494	0.0121935659389905	0
LINOLENOYL-RXN|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.82687881172357	0.134360297146086	0.0265314772771662	0.0122294138531779	0
LIPIDADISACCHARIDESYNTH-RXN|(expasy) Lipid-A-disaccharide synthase [2.4.1.182]	0.841187695854402	0.111218601172522	0.0464732721912811	0.00112043078179564	0
LIPIDXSYNTHESIS-RXN|(expasy) UDP-2,3-diacylglucosamine diphosphatase [3.6.1.54]	0.930506018101876	0.00393584454988528	0.0168887304452157	0.0486694069030233	0
LTARTDEHYDRA-RXN|(expasy) L(+)-tartrate dehydratase [4.2.1.32]	0.865016194192784	0.040222323580628	0.0932822488267607	0.00147923339982761	0
LUMAZINESYN-RXN|(expasy) 6,7-dimethyl-8-ribityllumazine synthase [2.5.1.78]	0.905352896146233	0.0616941694442918	0.00957434357760346	0.0233785908318712	0
LXULRU5P-RXN|(expasy) L-ribulose-5-phosphate 3-epimerase [5.1.3.22]	0.905298289677673	1.25933927460028e-06	0.0135833744103109	0.0811170765727417	0
LYSINE--TRNA-LIGASE-RXN|(expasy) Lysine--tRNA ligase [6.1.1.6]	0.755591112131524	0.14707889318743	0.0450692727945325	0.0522607218865139	0
LYSINE-23-AMINOMUTASE-RXN|(expasy) Lysine 2,3-aminomutase [5.4.3.2]	0.739762145109929	0.00107472182955438	0.00275543732340694	0.25640769573711	0
LYSYLTRANSFERASE-RXN|(expasy) Lysyltransferase [2.3.2.3]	0.796225351065471	0.124132764086523	0.0152826194882251	0.0643592653597815	0
LYXK-RXN|(expasy) L-xylulokinase [2.7.1.53]	0.853998633478034	0.0141096644707182	0.000477994812247459	0.131413707239	0
MALATE-DEH-RXN|(expasy) Malate dehydrogenase [1.1.1.37]	0.851152407025202	0.099160301392149	0.0336392277395095	0.0160480638431393	0
MALATE-DEHYDROGENASE-ACCEPTOR-RXN|(expasy) Malate dehydrogenase (quinone) [1.1.5.4]	0.885263872872148	0.0665639800679887	0.0479582548323482	0.000213892227514948	0
MALIC-NADP-RXN|(expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)) [1.1.1.40]	0.863680494829958	0.0466382788337641	0.0788349396092938	0.0108462867269837	0
MALONYL-COA-ACP-TRANSACYL-RXN|(expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	0.799296634099042	0.0128835924609709	0.151483942664107	0.0363358307758794	0
MALTACETYLTRAN-RXN|(expasy) Maltose O-acetyltransferase [2.3.1.79]	0.856961772287237	0.0919138804611273	0.00587280324470533	0.04525154400693	0
MALTODEXGLUCOSID-RXN|(expasy) Alpha-glucosidase [3.2.1.20]	0.939336885703999	0.0187675660611571	0.0388848957714872	0.00301065246335719	0
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN|(expasy) Maltose-6-phosphate glucosidase [3.2.1.122]	0.620987381788686	0.109841746257737	0.0658178920581059	0.0986955356260567	0.104657444269415
MALTOSE-PHOSPHORYLASE-RXN|(expasy) Maltose phosphorylase [2.4.1.8]	0.724808648651137	0.154160471922323	0.000330304766805362	0.01126156031571	0.109439014344025
MANNONDEHYDRAT-RXN|(expasy) Mannonate dehydratase [4.2.1.8]	0.682489444445338	0.266498808423893	0.0367515847764571	0.0142601623543121	0
MANNONOXIDOREDUCT-RXN|(expasy) Fructuronate reductase [1.1.1.57]	0.73302743794441	0.00381032783422836	0.0989762419609782	0.0530522304388739	0.11113376182151
MANNPDEHYDROG-RXN|(expasy) Mannitol-1-phosphate 5-dehydrogenase [1.1.1.17]	0.863394732603824	0.00856996077900686	0.0396055450078334	0.0831763460367282	0.00525341557260724
MANNPGUANYLTRANGDP-RXN|(expasy) Mannose-1-phosphate guanylyltransferase (GDP) [2.7.7.22]	0.946994607348641	0.041649881603913	0.00976177525293304	0.00159373579451292	0
MANNPISOM-RXN|(expasy) Mannose-6-phosphate isomerase [5.3.1.8]	0.839970815826737	0.060763823419966	0.0361566803715581	0.0132639930305312	0.0498446873512073
MANNURONATE-REDUCTASE-RXN|(expasy) Mannuronate reductase [1.1.1.131]	0.867220556268083	0.0312597271232722	0.0894687507955102	0.012050965813135	0
MCPMETEST-RXN|(expasy) Protein-glutamate methylesterase [3.1.1.61]	0.826241329993057	0.0480335049326051	0.0324785370634279	0.0932466280109103	0
MERCURY-II-REDUCTASE-RXN|(expasy) Mercury(II) reductase [1.16.1.1]	0.878377549798709	4.16477217518526e-05	0.000159169582634278	0.121421632896905	0
METHENYLTHFCYCLOHYDRO-RXN|(expasy) Methenyltetrahydrofolate cyclohydrolase [3.5.4.9]	0.752165034590052	0.20233644585315	0.0331193508402505	0.0123791687165476	0
METHGLYSYN-RXN|(expasy) Methylglyoxal synthase [4.2.3.3]	0.825277736331763	0.0552648026398473	0.0732922732966682	0.0461651877317212	0
METHIONINE--TRNA-LIGASE-RXN|(expasy) Methionine--tRNA ligase [6.1.1.10]	0.737403703293733	0.183347566633115	0.0153869748907563	0.0013800280779648	0.0624817271044311
METHIONINE-GAMMA-LYASE-RXN|(expasy) Methionine gamma-lyase [4.4.1.11]	0.868305740932911	0.000154525508418769	0.0123099768792614	0.119229756679409	0
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN|(expasy) Methionyl-tRNA formyltransferase [2.1.2.9]	0.799041858733465	0.147186010103019	0.0310330898139514	0.022739041349564	0
METHYLACETOACETYLCOATHIOL-RXN|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.884123835180403	0.000566676487471474	0.0355281839998853	7.70272214464504e-05	0.0797042771107941
METHYLACYLYLCOA-HYDROXY-RXN|(metacyc) Methylacrylyl-CoA hydratase [4.2.1.17]	0.987455852574412	0.000234245956800865	0.00978734543162177	0.00252255603716498	0
METHYLASPARTATE-AMMONIA-LYASE-RXN|(expasy) Methylaspartate ammonia-lyase [4.3.1.2]	0.97274991566298	0.00304149203319025	0.0108779848748049	0.0133306074290245	0
METHYLASPARTATE-MUTASE-RXN|(expasy) Methylaspartate mutase [5.4.99.1]	0.951240334442847	0.00294520026737573	0.041308584905972	0.00450588038380556	0
METHYLENETHFDEHYDROG-NADP-RXN|(expasy) Methylenetetrahydrofolate dehydrogenase (NADP(+)) [1.5.1.5]	0.797405740896657	0.141963454865805	0.0469346971207266	0.0136961071168109	0
METHYLISOCITRATE-LYASE-RXN|(expasy) Methylisocitrate lyase [4.1.3.30]	0.890888498158352	0.0268201031112721	0.0807874799162838	0.00150391881409252	0
METHYLMALONYL-COA-EPIM-RXN|(expasy) Methylmalonyl-CoA epimerase [5.1.99.1]	0.768798196342619	0.102603625072832	0.0125869071189572	0.116011271465592	0
METHYLMALONYL-COA-MUT-RXN|(expasy) Methylmalonyl-CoA mutase [5.4.99.2]	0.845487269824328	0.112156213717171	0.00355972176738712	0.0387967946911138	0
METHYLVALERATE-RXN|(metacyc) 3-methyl-2-oxobutanoate dehydrogenase [(S)-2-methylbutanoyl-transferring) [1.2.4.4]	0.909770977618576	0.0160762789437306	0.00255524701088094	0.071597496426813	0
MEVALONATE-KINASE-RXN|(expasy) Mevalonate kinase [2.7.1.36]	0.845498559060551	0.00717403522391349	0.0496010700399995	0.00615685117440971	0.0915694845011258
MMUM-RXN|(expasy) Homocysteine S-methyltransferase [2.1.1.10]	0.979999374390098	0.00794077896517955	0.00671427207033334	0.00534557457438864	0
MORPHINE-6-DEHYDROGENASE-RXN|(expasy) Morphine 6-dehydrogenase [1.1.1.218]	0.639678733152557	0.0499927131098985	0.00106820915501992	0.00457418007914471	0.30468616450338
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN|(expasy) Inositol-3-phosphate synthase [5.5.1.4]	0.896176730314515	0.000822558437056143	0.0483692319387593	0.0546314793096699	0
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN|(expasy) Inositol-phosphate phosphatase [3.1.3.25]	0.847169351887178	0.0640472276209587	0.0394163777967744	0.0493670426950887	0
MYO-INOSITOL-2-DEHYDROGENASE-RXN|(expasy) Inositol 2-dehydrogenase [1.1.1.18]	0.844424550840732	0.0148463475929322	0.14053928393347	0.000189817632866198	0
MYO-INOSOSE-2-DEHYDRATASE-RXN|(expasy) Myo-inosose-2 dehydratase [4.2.1.44]	0.86041618104766	0.0171815763590533	0.000170194024227454	0.122232048569059	0
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN|(expasy) N-acetyldiaminopimelate deacetylase [3.5.1.47]	0.97402630798819	0.0116944655151201	0.013997389840477	0.000281836656212782	0
N-ACETYLGLUTPREDUCT-RXN|(expasy) N-acetyl-gamma-glutamyl-phosphate reductase [1.2.1.38]	0.90571701163138	0.00492892979505152	0.0831486422999831	0.00620541627358566	0
N-ACETYLNEURAMINATE-SYNTHASE-RXN|(expasy) N-acetylneuraminate synthase [2.5.1.56]	0.897356689475373	0.0561327307384237	0.0420787319347862	0.00443184785141715	0
N-ACETYLTRANSFER-RXN|(expasy) Amino-acid N-acetyltransferase [2.3.1.1]	0.809018132556342	0.00863537238096586	0.0222139395497753	0.160132555512917	0
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN|(expasy) N-carbamoylputrescine amidase [3.5.1.53]	0.892006715340643	0.0889620991304759	0.0081666819051977	0.0108645036236833	0
NACGLCTRANS-RXN|(metacyc) UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-&beta;-N-acetylglucosaminlytransferase [2.4.1.227]	0.686051699033279	0.221088710113288	0.0252879428777733	0.00749771193272768	0.0600739360429321
NAD-KIN-RXN|(expasy) NAD(+) kinase [2.7.1.23]	0.831614544987363	0.0868011020252853	0.0767345983674764	0.00484975461987578	0
NAD-SYNTH-GLN-RXN|(expasy) NAD(+) synthase (glutamine-hydrolyzing) [6.3.5.1]	0.705600136635751	0.250026792972506	0.040887309821843	0.00348576056989969	0
NAD-SYNTH-NH3-RXN|(expasy) NAD(+) synthase [6.3.1.5]	0.848620009280696	0.00796022376443116	1.04791638946381e-06	0.0177961134314007	0.125622605607082
NADH-DEHYDROG-A-RXN|(expasy) NADH:ubiquinone reductase (H(+)-translocating) [7.1.1.2]	0.935793250607506	0.000403039384938287	0.0314191803974421	0.0323845296101139	0
NADH-PEROXIDASE-RXN|(expasy) NADH peroxidase [1.11.1.1]	0.757246776402552	0.237844227780761	0.00329933945350454	0.00160965636318263	0
NADH-PQ-DEHYDROG-RXN|(expasy) NADH:ubiquinone reductase (H(+)-translocating) [7.1.1.2]	0.935793250607506	0.000403039384938287	0.0314191803974421	0.0323845296101139	0
NADPH-DEHYDROGENASE-RXN|(expasy) NADPH dehydrogenase [1.6.99.1]	0.856457915127355	0.0516005402024265	0.00546704072620088	0.0521828036549253	0.0342917002890925
NADPYROPHOSPHAT-RXN|(expasy) NAD(+) diphosphatase [3.6.1.22]	0.87886317475381	0.0704780171000372	0.0248888210913625	0.0257699870547904	0
NAG1P-URIDYLTRANS-RXN|(expasy) UDP-N-acetylglucosamine diphosphorylase [2.7.7.23]	0.891227750394833	0.0154194366521413	0.0389315155093043	0.036018881708855	0.0184024157348664
NAG6PDEACET-RXN|(expasy) N-acetylglucosamine-6-phosphate deacetylase [3.5.1.25]	0.985027617517843	0.00398397611480953	0.00244753059053223	0.00854087577681528	0
NANE-RXN|(metacyc) N-acetyl-D-mannosamine-6-phosphate epimerase [5.1.3.9]	0.858055565393342	0.0120139188896725	0.0391393066813582	0.0828773497661516	0.00791385926947525
NAPHTHOATE-SYN-RXN|(expasy) 1,4-dihydroxy-2-naphthoyl-CoA synthase [4.1.3.36]	0.756383305956613	0.0182695618220044	0.148368881079362	0.0769782511420206	1.11350255864353e-16
NICONUCADENYLYLTRAN-RXN|(expasy) Nicotinate-nucleotide adenylyltransferase [2.7.7.18]	0.781691024529286	0.0882094748026756	0.12992619535351	0.000173305314528659	0
NICOTINATEPRIBOSYLTRANS-RXN|(expasy) Nicotinate phosphoribosyltransferase [6.3.4.21]	0.793187566703273	0.084872118722434	0.0954753062980643	0.0264650082762291	0
NITRATE-REDUCTASE-CYTOCHROME-RXN|(expasy) Nitrate reductase (cytochrome) [1.9.6.1]	0.791377777910973	0.0370203446376611	0.162682094444719	0.00891978300664687	0
NITROGENASE-RXN|(expasy) Nitrogenase [1.18.6.1]	0.88337115629133	0.110985391351682	0.00011507788077155	0.00552837447621636	0
NQOR-RXN|(expasy) NAD(P)H dehydrogenase (quinone) [1.6.5.2]	0.727727628855935	0.0155942932138545	0.00574492780168808	0.119332271484229	0.131600878644294
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN|(expasy) Nucleoside deoxyribosyltransferase [2.4.2.6]	0.851740680643172	0.00641284668352206	0.0228425346028882	0.00877749047251397	0.110226447597904
NUCLEOSIDE-DIP-KIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.957763578796095	0.00120252463789877	0.0383177012842797	0.00271619528172703	0
NUCLEOSIDE-TRIPHOSPHATASE-RXN|(expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	0.820677629461356	0.00155334752122241	0.145401572478182	0.0323674505392398	0
NUCLEOTIDE-PYROPHOSPHATASE-RXN|(expasy) Nucleotide diphosphatase [3.6.1.9]	0.89824451776258	0.0222768492330077	0.0792926481954559	0.000185984808956317	0
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN|(expasy) O-acetylhomoserine aminocarboxypropyltransferase [2.5.1.49]	0.846297607876196	0.137178497578783	0.0113059832515567	0.00521791129346407	0
O-SUCCHOMOSERLYASE-RXN|(expasy) Cystathionine gamma-synthase [2.5.1.48]	0.928652881782861	0.0455555436888858	0.0253613639921247	0.000430210536128355	0
O-SUCCINYLBENZOATE-COA-LIG-RXN|(expasy) o-succinylbenzoate--CoA ligase [6.2.1.26]	0.96974551580528	0.0101160622495031	0.0151578990394298	0.00498052290578681	0
O-SUCCINYLBENZOATE-COA-SYN-RXN|(expasy) o-succinylbenzoate synthase [4.2.1.113]	0.890042396554658	3.28632011998741e-05	0.0857008540792667	0.000131608457522483	0.0240922777073524
OHACYL-COA-DEHYDROG-RXN|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.808484059011304	0.0482953955012873	0.0224243329013209	0.0080505526147415	0.112745659971346
OHMETHYLBILANESYN-RXN|(expasy) Hydroxymethylbilane synthase [2.5.1.61]	0.595844904248735	0.0105343281841802	0.181670104364844	0.21195066320224	0
OHMETPYRKIN-RXN|(expasy) Hydroxymethylpyrimidine kinase [2.7.1.49]	0.99311952986947	0.000923186793463108	0.00284618477805753	0.00311109855900945	0
OLEATE-HYDRATASE-RXN|(expasy) Oleate hydratase [4.2.1.53]	0.93261148860345	0.00605414325851451	0.0128040397120071	0.0485303284260285	0
OLIGOGALACTURONIDE-LYASE-RXN|(expasy) Oligogalacturonide lyase [4.2.2.6]	0.962216555212409	0.00439045527931906	0.00492333780055205	0.02846965170772	0
ORNCARBAMTRANSFER-RXN|(expasy) Ornithine carbamoyltransferase [2.1.3.3]	0.819343653769704	0.0383491813388822	0.035930217854153	0.106376947037261	1.39568553886682e-19
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN|(expasy) Ornithine aminotransferase [2.6.1.13]	0.74382310939563	0.000659381951243936	0.0342281976766379	0.221289310976489	0
ORNITHINE-GLU-AMINOTRANSFERASE-RXN|(metacyc) Ornithine--oxo-glutarate aminotransferase [2.6.1.13]	0.74382310939563	0.000659381951243936	0.0342281976766379	0.221289310976489	0
OROPRIBTRANS-RXN|(expasy) Orotate phosphoribosyltransferase [2.4.2.10]	0.712214947093373	0.0804698042813491	0.197631450182098	0.00968379844317978	0
OROTATE-REDUCTASE-NADH-RXN|(expasy) Dihydroorotate dehydrogenase (NAD(+)) [1.3.1.14]	0.744587398593105	0.0121988122587603	0.0222099657425877	0.221003823405547	0
OROTPDECARB-RXN|(expasy) Orotidine-5-phosphate decarboxylase [4.1.1.23]	0.601174966032731	0.296765100284046	3.03586095741149e-06	0.102056897822266	0
OXALYL-COA-DECARBOXYLASE-RXN|(expasy) Oxalyl-CoA decarboxylase [4.1.1.8]	0.845124708038761	0.00714607401417935	0.143477240955017	0.00425197699204275	0
P-PANTOCYSDECARB-RXN|(expasy) Phosphopantothenoylcysteine decarboxylase [4.1.1.36]	0.815615486278039	0.0908287119933124	0.0915417337174265	0.00201406801122245	0
P-PANTOCYSLIG-RXN|(expasy) Phosphopantothenate--cysteine ligase (CTP) [6.3.2.5]	0.8138620645816	0.0917838546480044	0.0919808785930952	0.00237320217730017	0
PABASYN-RXN|(expasy) Aminodeoxychorismate synthase [2.6.1.85]	0.892215938040987	0.0185800652697089	0.0254211830598937	0.063782813629411	0
PANTEPADENYLYLTRAN-RXN|(expasy) Pantetheine-phosphate adenylyltransferase [2.7.7.3]	0.864503491142487	0.0995210055997101	0.0306098951548237	0.00536560810297878	0
PANTOATE-BETA-ALANINE-LIG-RXN|(expasy) Pantoate--beta-alanine ligase (AMP-forming) [6.3.2.1]	0.870040872457715	0.0821002690936648	0.0476389069474936	0.00021995150112717	0
PANTOTHENATE-KIN-RXN|(expasy) Pantothenate kinase [2.7.1.33]	0.791156481824169	0.0432379631870075	0.0104281610209658	0.155177393967858	0
PDXJ-RXN|(expasy) Pyridoxine 5-phosphate synthase [2.6.99.2]	0.849456692275674	0.0922597062232371	0.0549224816170904	0.00336111988399901	0
PEPCARBOX-RXN|(expasy) Phosphoenolpyruvate carboxylase [4.1.1.31]	0.798203964211188	0.00724285672900026	0.162246831117793	0.000110785025052599	0.0321955629169661
PEPCARBOXYKIN-RXN|(expasy) Phosphoenolpyruvate carboxykinase (ATP) [4.1.1.49]	0.822357417211445	0.029188976620387	0.0408593396328336	0.107594266535334	0
PEPDEPHOS-RXN|(expasy) Pyruvate kinase [2.7.1.40]	0.64932589900517	0.100062357396416	0.00356630803284659	0.0220780424091102	0.224967393156458
PEPSYNTH-RXN|(expasy) Pyruvate, water dikinase [2.7.9.2]	0.896545504472949	0.0498817549800411	0.0488840650617659	0.00468867548524395	0
PEPTIDYLPROLYL-ISOMERASE-RXN|(expasy) Peptidylprolyl isomerase [5.2.1.8]	0.807623359269083	0.107824936107639	0.0841022300649061	0.000449474558371549	0
PGLUCISOM-RXN|(expasy) Glucose-6-phosphate isomerase [5.3.1.9]	0.649186823407534	0.149511427448229	0.0283359808748535	1.31632566449571e-05	0.172952605012739
PGLYCDEHYDROG-RXN|(expasy) Phosphoglycerate dehydrogenase [1.1.1.95]	0.955262742179559	0.0138435362545185	0.0156733680119689	0.0152203535539538	0
PGPPHOSPHA-RXN|(expasy) Phosphatidylglycerophosphatase [3.1.3.27]	0.895014121365037	0.00687595454689538	0.0959646681148936	0.00214525597317385	0
PHENYLALANINE--TRNA-LIGASE-RXN|(expasy) Phenylalanine--tRNA ligase [6.1.1.20]	0.80885867329957	0.108521860417853	0.0808209028463589	0.00179856343621814	1.7675314659531e-19
