Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
1.7.1.13|PreQ(1) synthase	0.841659979155573	0.130532199570189	0.00773516735475304	0.0199145978951516	0.000158056024332762
1.7.1.7|GMP reductase	0.560237617124491	0.402605127324852	0.0368526437845704	0	0.00030461176608647
1.7.2.2|Nitrite reductase (cytochrome; ammonia-forming)	0.861736940812973	0.136998291204711	0.000741471105569873	7.04104566358192e-13	0.000523296876041479
1.7.2.3|Trimethylamine-N-oxide reductase (cytochrome c)	0.989283142794782	0.00825229696674378	0.0024643892002884	0	1.71038185715549e-07
1.7.99.1|Hydroxylamine reductase	0.536036795401465	0.461014945503692	0.000194819945396135	1.90981027615285e-15	0.0027534391494448
1.7.99.4|Nitrate reductase	0.351358668750982	0.63805209337468	0.00983273975636652	1.03719315116534e-16	0.000756498117970646
1.8.1.14|CoA-disulfide reductase	0.736604476539506	0.180787100368254	0.0134342423498591	0.051164836973535	0.0180093437688464
1.8.1.2|Assimilatory sulfite reductase (NADPH)	0.93225813229951	0.036062724942999	0.00241628126048447	0.023533413902179	0.00572944759482737
1.8.1.4|Dihydrolipoyl dehydrogenase	0.987717015286955	0.00350542235653737	0.00682443523908723	8.43441930070367e-09	0.0019531186830016
1.8.1.7|Glutathione-disulfide reductase	0.590443797594741	0.37930741120611	0.0301105033948934	1.2003520076253e-13	0.00013828780413607
1.8.1.8|Protein-disulfide reductase	0.983520421301947	0	0.0115216086955087	0	0.0049579700025443
1.8.1.9|Thioredoxin-disulfide reductase	0.494512513356758	0.495410871457836	0.00895711172847893	5.91592189152756e-15	0.00111950345692141
1.8.2.3|Sulfide-cytochrome-c reductase (flavocytochrome c)	0.58735549107542	0.353726895511113	0.00186638004755442	2.78551124821154e-13	0.0570512333656342
1.8.4.11|Peptide-methionine (S)-S-oxide reductase	0.629598271598433	0.357776413240075	0.0125383437454347	0	8.69714160567203e-05
1.8.4.12|Peptide-methionine (R)-S-oxide reductase	0.575969855459045	0.409903585814869	0.0115797369412276	0.00219709631402982	0.000349725470828424
1.8.4.14|L-methionine (R)-S-oxide reductase	0.788118947507054	0.124839757221671	0.00947297067516333	6.33074881025284e-11	0.0775683245328044
1.8.4.2|Protein-disulfide reductase (glutathione)	0.99658890271743	0	0.00259734479117749	0	0.00081375249139199
1.8.4.8|Phosphoadenylyl-sulfate reductase (thioredoxin)	0.909043603635428	0.0623808580174149	0.0177200966455137	2.75154214105974e-09	0.0108554389501012
1.8.5.3|Dimethylsulfoxide reductase	0.511067058708493	0.479885394922809	0.00867864950898728	0	0.000368896859710625
1.8.98.1|CoB--CoM heterodisulfide reductase	0.935980285958624	0	0.0587467439594162	0	0.00527297008196022
1.8.99.1|Deleted entry	0.957160481438011	0	0.0404607169675735	0	0.00237880159441501
1.8.99.2|Adenylyl-sulfate reductase	0.985876598701788	0	0.00137371678478986	0	0.0127496845134224
1.8.99.3|Hydrogensulfite reductase	0.87420861815688	0.11148210702065	0.0112676066002261	4.51098259818184e-13	0.0030416682217922
1.8.99.5|Dissimilatory sulfite reductase	0.974011951821868	9.43125295460785e-14	0.0140941879555169	0.0111126680401924	0.000781192182328979
1.9.3.1|Cytochrome-c oxidase	0.55634512006315	0.433042670960861	0.00885899948569057	1.00265556539622e-14	0.00175320949028805
1.9.6.1|Nitrate reductase (cytochrome)	0.749221768371147	0.196884724099919	0.0393137581758899	0	0.014579749353044
1.97.1.4|[Formate-C-acetyltransferase]-activating enzyme	0.322352069274923	0.672603807937292	0.000653035296355056	0.00348300190418062	0.00090808558724956
2.1.1.10|Homocysteine S-methyltransferase	0.926030131370212	0.073134516319813	0.000279938788090047	1.13301370930523e-13	0.000555413521771918
2.1.1.104|Caffeoyl-CoA O-methyltransferase	0.860444541864304	0.0803184495482506	0.0592359040222793	2.47917824191983e-13	1.10456491809786e-06
2.1.1.107|Uroporphyrinogen-III C-methyltransferase	0.85712841892686	0.134000369466201	0.0080946776062027	0	0.0007765340007355
2.1.1.11|Magnesium protoporphyrin IX methyltransferase	0.77683194801812	0.204807364643161	0.00251949946552315	8.49575198747338e-11	0.0158411877882381
2.1.1.13|Methionine synthase	0.998502017047623	0	0.00145873062654846	0	3.92523258285083e-05
2.1.1.130|Precorrin-2 C(20)-methyltransferase	0.848954576963069	0.0444105515284417	1.05398682752187e-05	0.0805328841569412	0.0260914474832731
2.1.1.131|Precorrin-3B C(17)-methyltransferase	0.961969492240689	0.0338060592848144	0.00100504273023762	0	0.00321940574425912
2.1.1.132|Precorrin-6B C(5,15)-methyltransferase (decarboxylating)	0.537511763198078	0.456479228167575	0.000304022066288895	0.00239797869798855	0.00330700787006946
2.1.1.133|Precorrin-4 C(11)-methyltransferase	0.937710839098016	0.00438175025401188	0.0399861691929701	1.66955211187067e-16	0.017921241455002
2.1.1.14|5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	0.554671184607616	0.41356108240632	0.0308809864926436	3.32600286175516e-12	0.000886746490095404
2.1.1.144|Trans-aconitate 2-methyltransferase	0.855916396376991	0.0974887255257037	0.0463644112927572	7.2482560419822e-17	0.000230466804548123
2.1.1.148|Thymidylate synthase (FAD)	0.649062788909525	0.348401467632195	0.0013628633085231	1.45923251337546e-11	0.00117288013516428
2.1.1.156|Glycine/sarcosine N-methyltransferase	0.62947030006235	0.342142166539811	0.0101109062304575	0.0127889941435632	0.00548763302381825
2.1.1.163|Demethylmenaquinone methyltransferase	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
2.1.1.166|23S rRNA (uridine(2552)-2-O)-methyltransferase	0.758262832882634	0.203864363490052	0.0364713200641809	0	0.00140148356313312
2.1.1.170|16S rRNA (guanine(527)-N(7))-methyltransferase	0.619501757244894	0.329541527040197	0.0462892629287328	0	0.00466745278617626
2.1.1.171|16S rRNA (guanine(966)-N(2))-methyltransferase	0.902786143385498	1.83362526537811e-12	0.00450752838790063	0.0923788507256951	0.000327477499072194
2.1.1.172|16S rRNA (guanine(1207)-N(2))-methyltransferase	0.654747622334086	0.182423888964791	0.00280435754099648	0.125306776530814	0.0347173546293124
2.1.1.173|23S rRNA (guanine(2445)-N(2))-methyltransferase	0.715252965768682	0.197510204924662	0.00319780567840119	0.081011252882949	0.00302777074530558
2.1.1.176|16S rRNA (cytosine(967)-C(5))-methyltransferase	0.378240925267422	0.610435433633194	0.0110751468675222	0	0.000248494231861948
2.1.1.177|23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	0.435200629443806	0.552311692488264	0.0111808534671677	6.78261264118053e-19	0.00130682460076203
2.1.1.178|16S rRNA (cytosine(1407)-C(5))-methyltransferase	0.75403861862087	0.125228800297573	0.0100067891814159	0.107937741225058	0.00278805067508193
2.1.1.181|23S rRNA (adenine(1618)-N(6))-methyltransferase	0.971770283899549	0	0.0191856475285651	0	0.00904406857188581
2.1.1.182|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	0.552876823406557	0.412705668001554	0.0330315327916527	8.39440490100285e-15	0.00138597580022798
2.1.1.185|23S rRNA (guanosine(2251)-2-O)-methyltransferase	0.741667490250357	0.237892570223166	0.0203751418491787	1.35641797662172e-13	6.47976771619386e-05
2.1.1.187|23S rRNA (guanine(745)-N(1))-methyltransferase	0.987933711090223	0	0.0113107537517537	0	0.000755535158023313
2.1.1.189|23S rRNA (uracil(747)-C(5))-methyltransferase	0.576119362952113	0.307864882678297	0.00550918298660853	0.0767906417291449	0.0337159296538361
2.1.1.190|23S rRNA (uracil(1939)-C(5))-methyltransferase	0.643048140458352	0.355864365542474	0.000372356727613525	0	0.000715137271560742
2.1.1.191|23S rRNA (cytosine(1962)-C(5))-methyltransferase	0.829748729607488	0.138829330751622	0.0313999379151189	0	2.20017257703979e-05
2.1.1.192|23S rRNA (adenine(2503)-C(2))-methyltransferase	0.772940380853389	0.224234975435856	0.0021394131110652	0	0.000685230599690206
2.1.1.193|16S rRNA (uracil(1498)-N(3))-methyltransferase	0.593218044760869	0.402292344901992	0.00392387469101988	0	0.000565735646118718
2.1.1.195|Cobalt-precorrin-5B (C(1))-methyltransferase	0.837590744761254	0.146562355618145	0.0155891224354031	0	0.000257777185198106
2.1.1.197|Malonyl-[acyl-carrier protein] O-methyltransferase	0.749524625429277	0.223344663205307	0.0270267428915957	2.13510339334467e-15	0.000103968473817758
2.1.1.198|16S rRNA (cytidine(1402)-2-O)-methyltransferase	0.56109230665645	0.433355864348286	0.0045997142859676	5.54948806412062e-15	0.000952114709290292
2.1.1.199|16S rRNA (cytosine(1402)-N(4))-methyltransferase	0.430629819907772	0.564076562170405	0.00527325924074093	9.27891997060463e-13	2.03586801538983e-05
2.1.1.201|2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	0.599273378600932	0.368228402462982	0.0139264912679114	0.00816940281564524	0.0104023248525292
2.1.1.207|tRNA (cytidine(34)-2-O)-methyltransferase	0.427466171979137	0.567885336266492	0.00458982989942067	0	5.8661854949846e-05
2.1.1.208|23S rRNA (uridine(2479)-2-O)-methyltransferase	0.803707378478946	0.173816499445707	0.0221786956608666	0	0.000297426414480308
2.1.1.220|tRNA (adenine(58)-N(1))-methyltransferase	0.735661278680801	0.207134675885563	0.0533046661961598	6.66872275128226e-12	0.00389937923080765
2.1.1.223|tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	0.875667005664982	0.11830626927964	0.00602263684920404	1.70044725501296e-12	4.08820447353786e-06
2.1.1.226|23S rRNA (cytidine(1920)-2-O)-methyltransferase	0.549439088177651	0.436798146834687	0.0137544704105209	1.00716594751008e-19	8.29457714156911e-06
2.1.1.228|tRNA (guanine(37)-N(1))-methyltransferase	0.905281857553078	0.04786158533094	0.0242692724930422	0.0211413181544313	0.00144596646850869
2.1.1.264|23S rRNA (guanine(2069)-N(7))-methyltransferase	0.290614204376287	0.703616151849308	0.00242060915616423	0.00334008707250988	8.94754573086422e-06
2.1.1.297|Peptide chain release factor N(5)-glutamine methyltransferase	0.372903717291459	0.626332817203386	0.000133773791622627	0	0.000629691713532094
2.1.1.33|tRNA (guanine(46)-N(7))-methyltransferase	0.492805625698741	0.490552913410962	0.013866998028838	2.43908710164851e-14	0.00277446286143476
2.1.1.34|tRNA (guanosine(18)-2-O)-methyltransferase	0.928258799307677	0.0582877848792392	0.00474641577387996	4.0665026549154e-11	0.00870699999853847
2.1.1.35|tRNA (uracil(54)-C(5))-methyltransferase	0.495082145102301	0.501428668128322	0.00343203657620678	0	5.71501931696168e-05
2.1.1.37|DNA (cytosine-5-)-methyltransferase	0.9695147892136	0	0.0240616955769451	0	0.00642351520945498
2.1.1.43|Histone-lysine N-methyltransferase	0.987072129895702	1.52869971696831e-10	0.00669727419099395	0.00491394651951906	0.00131664924091504
2.1.1.45|Thymidylate synthase	0.921297477456215	0.0750933104489817	0.00345937512963732	4.85199356616309e-09	0.000149832113172786
2.1.1.61|tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	0.595888323318653	0.377565696091415	0.0232554874950937	0	0.00329049309483845
2.1.1.63|Methylated-DNA--[protein]-cysteine S-methyltransferase	0.449505866294648	0.520904755282832	0.0286979627010187	1.89618401945497e-15	0.000891415721499914
2.1.1.64|3-demethylubiquinol 3-O-methyltransferase	0.659255355168613	0.168386192739302	0.00775869250525375	0.114031867143158	0.0505678924436737
2.1.1.72|Site-specific DNA-methyltransferase (adenine-specific)	0.670162645848493	0.281034968717657	0.0471549077411783	4.58586382363793e-14	0.00164747769262615
2.1.1.74|(FADH(2)-oxidizing)	0.509776316892257	0.465338751950104	0.00379662702379568	0.0209633924528382	0.000124911681004998
2.1.1.77|Protein-L-isoaspartate(D-aspartate) O-methyltransferase	0.581172774718466	0.413826388354556	0.00466321916463754	0	0.000337617762340316
2.1.1.79|Cyclopropane-fatty-acyl-phospholipid synthase	0.397586975521173	0.5923605069889	0.0088020216223515	3.27603466493026e-16	0.00125049586757493
2.1.1.80|Protein-glutamate O-methyltransferase	0.529014894781893	0.459428382191065	0.0112476031523809	4.0328052067834e-13	0.000309119874258013
2.1.2.1|Glycine hydroxymethyltransferase	0.831472530142868	0.152524042526989	0.0031643643661186	0	0.0128390629640245
2.1.2.10|Aminomethyltransferase	0.992499093780599	0	0.0028370448640542	0	0.00466386135534671
2.1.2.11|3-methyl-2-oxobutanoate hydroxymethyltransferase	0.954868898607124	0.0445962410744582	0.000506663276518992	0	2.81970418990886e-05
2.1.2.2|Phosphoribosylglycinamide formyltransferase	0.406438581578531	0.589269552461585	0.000130004364673351	0.00113463902082971	0.0030272225743814
2.1.2.3|Phosphoribosylaminoimidazolecarboxamide formyltransferase	0.912089380609801	0.0736558980275541	0.00178353346123631	6.40271552327658e-19	0.0124711879014085
2.1.2.5|Glutamate formimidoyltransferase	0.964694656691909	0	0.0112086468717236	0.0231443137531775	0.00095238268319001
2.1.2.9|Methionyl-tRNA formyltransferase	0.598751549193522	0.387970914644423	0.00669455258103536	2.94243331466406e-16	0.00658298358101918
2.1.3.1|Methylmalonyl-CoA carboxytransferase	0.9909261631608	0	0.00805974140589588	0	0.00101409543330452
2.1.3.2|Aspartate carbamoyltransferase	0.52156557614313	0.462316388658992	0.00535592270328745	0.00143466068133436	0.00932745181325627
2.1.3.3|Ornithine carbamoyltransferase	0.497068233844827	0.462819648663482	0.00610437257535443	0.0324641922297759	0.00154355268656
2.1.3.6|Putrescine carbamoyltransferase	0.550932494584916	0.396873760827586	0.0157496462916354	0.017875598834073	0.01856849946179
2.1.3.9|N-acetylornithine carbamoyltransferase	0.667074475719001	0.312464821165661	0.000106930006258379	0.0194162430335727	0.000937530075506471
2.1.4.1|Glycine amidinotransferase	0.23351084231782	0.764243655015688	0.00188224655285603	3.42555860090497e-14	0.000363256113601747
2.2.1.1|Transketolase	0.465602615952765	0.515911598035582	0.0112074762586578	0	0.00727830975299506
2.2.1.10|2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	0.96004749641241	0.00898708715798777	0.00474161588213856	6.46333896678968e-14	0.0262238005473986
2.2.1.2|Transaldolase	0.529283253514852	0.431611844267318	0.00517332966185198	0.0277029514944141	0.00622862106156342
2.2.1.3|Formaldehyde transketolase	0.860375023929183	0.0724013578459256	0.0621446534274951	0	0.00507896479739587
2.2.1.6|Acetolactate synthase	0.520951286562815	0.422829586869135	0.0125647054230528	0.0436524166158612	2.00452913622881e-06
2.2.1.7|1-deoxy-D-xylulose-5-phosphate synthase	0.670098362533006	0.320653183121373	0.000979397292592898	6.71313868737695e-13	0.00826905705235659
2.2.1.9|synthase	0.952393232192623	0.0163295431246238	0.0296590792189077	2.39367287626017e-33	0.00161814546384603
2.3.1.1|Amino-acid N-acetyltransferase	0.650985718769979	0.324809631719715	0.00792763783354827	0.0157235150745552	0.000553496602202556
2.3.1.117|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	0.65643738034009	0.340183186588885	0.0033792996558801	4.27786055450444e-14	1.33415102343386e-07
2.3.1.12|Dihydrolipoyllysine-residue acetyltransferase	0.942077125719261	0.0206565790842663	0.0158874785256371	0.0191426396833719	0.00223617698746364
2.3.1.122|Trehalose O-mycolyltransferase	0.617806093449925	0.295535538542144	0.0371365038266344	0.048162608242084	0.00135925593921316
2.3.1.128|Ribosomal-protein-alanine N-acetyltransferase	0.334444316015343	0.658198370253837	0.00665426687899286	2.70211821089721e-12	0.000703046849125449
2.3.1.129|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	0.953312457180409	0.0393903227191203	0.00624976623454884	7.2262549651514e-16	0.00104745386592122
2.3.1.157|Glucosamine-1-phosphate N-acetyltransferase	0.509946976053285	0.472447898893902	0.0166240889809095	3.6425691302639e-14	0.000981036071866721
2.3.1.16|Acetyl-CoA C-acyltransferase	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
2.3.1.169|CO-methylating acetyl-CoA synthase	0.628990444943382	0.315877427504553	0.00113343589389505	0.0444793932710797	0.00951929838709043
2.3.1.174|3-oxoadipyl-CoA thiolase	0.986264514977462	0	0.00511827775832667	0	0.0086172072642112
2.3.1.179|Beta-ketoacyl-[acyl-carrier-protein] synthase II	0.87111602709033	0.120152069871747	0.00872558402911231	1.07470887889771e-12	6.31900773594971e-06
2.3.1.18|Galactoside O-acetyltransferase	0.863748336708997	0.11194211727206	0.00197212250739688	0.00412717469058374	0.0182102488209615
2.3.1.180|Beta-ketoacyl-[acyl-carrier-protein] synthase III	0.980500576973131	0.00189263954753468	0.0125447102292073	1.76288145323358e-14	0.00506207325010902
2.3.1.181|Lipoyl(octanoyl) transferase	0.997247788723545	0	0.000460222987393653	0	0.00229198828906116
2.3.1.189|Mycothiol synthase	0.868599777621642	0.114811299576464	0.00311701954382975	0.0110842815607129	0.00238762169735197
2.3.1.19|Phosphate butyryltransferase	0.737996121043975	0.261907322809412	6.9001255777598e-05	0	2.75548908355941e-05
2.3.1.202|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	0.96477561644445	0.00637091985112501	0.0235443364845623	2.3149127059067e-12	0.00530912721754811
2.3.1.222|Phosphate propanoyltransferase	0.654460230723946	0.307726214882537	0.0248132209046045	0.0122484553412212	0.000751878147691525
2.3.1.234|N(6)-L-threonylcarbamoyladenine synthase	0.605508684041015	0.388927785895921	0.00288208844199935	0	0.00268144162106507
2.3.1.245|3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	0.657588262675417	0.203347179001591	0.075987695305618	0.0628993244950243	0.000177538522349136
2.3.1.28|Chloramphenicol O-acetyltransferase	0.759157969425373	0.172528747266288	0.000472503203760004	0.0648096668677174	0.0030311132368616
2.3.1.29|Glycine C-acetyltransferase	0.998231939925866	0	0.000452525797985163	0	0.00131553427614938
2.3.1.30|Serine O-acetyltransferase	0.367471845814366	0.628556961415241	0.00266815748721713	0	0.00130303528317589
2.3.1.31|Homoserine O-acetyltransferase	0.623778253945537	0.354602920616994	0.00976542409690974	0.0114330212919378	0.000420380048621426
2.3.1.35|Glutamate N-acetyltransferase	0.639640356596453	0.335144979359224	0.00836093579149742	0.0160266046855885	0.000827123567237584
2.3.1.39|[Acyl-carrier-protein] S-malonyltransferase	0.887019338635448	0.108749909922578	0.000470908230018036	1.15926450777228e-13	0.00375984321184025
2.3.1.41|Beta-ketoacyl-[acyl-carrier-protein] synthase I	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
2.3.1.46|Homoserine O-succinyltransferase	0.693602083714273	0.292411422448712	0.00207315810499532	3.14175981331368e-15	0.0119133357320171
2.3.1.47|8-amino-7-oxononanoate synthase	0.617077351250983	0.371502905260852	0.000319091646128228	0.0110392547190167	6.13971230209063e-05
2.3.1.50|Serine C-palmitoyltransferase	0.7263108852056	0.212479899298639	0.00388533706153298	0.0544065802854913	0.00291729814873645
2.3.1.51|1-acylglycerol-3-phosphate O-acyltransferase	0.437586752191564	0.495017648366463	6.01955020489702e-05	0.0638741978847184	0.00346120605520552
2.3.1.54|Formate C-acetyltransferase	0.59813644951345	0.261583358113368	0.0206380184963178	0.101049930544204	0.0185922433326602
2.3.1.57|Diamine N-acetyltransferase	0.520934399436793	0.464042121922963	0.0141909632188394	0.000821558265532632	1.09571558726409e-05
2.3.1.61|Dihydrolipoyllysine-residue succinyltransferase	0.801329074316741	0.189943057690723	0.00767137352316993	0	0.00105649446936656
2.3.1.79|Maltose O-acetyltransferase	0.336807724259506	0.653986676583193	0.00909607778495698	2.51933937430434e-15	0.000109521372341394
2.3.1.8|Phosphate acetyltransferase	0.392463255101918	0.593025174830264	0.0115475450815891	7.4637079494752e-14	0.00296402498615481
2.3.1.81|Aminoglycoside N(3)-acetyltransferase	0.506716830719505	0.491221618657874	0.000686067873184955	0	0.00137548274943581
2.3.1.89|Tetrahydrodipicolinate N-acetyltransferase	0.412127154277782	0.570049268156918	0.0176367458092546	0	0.000186831756045327
2.3.1.9|Acetyl-CoA C-acetyltransferase	0.578337767702325	0.390863000320591	0.0307989510092373	0	2.8096784711232e-07
2.3.1.n2|Phosphate acyltransferase	0.493579099743955	0.474720884516119	0.0067683875617237	0.0246952000678088	0.000236428110393346
2.3.1.n3|Glycerol-3-phosphate acyltransferase (acyl-phosphate transferring)	0.48744101299041	0.511094081794358	0.000743651799848772	8.50444443057295e-13	0.000721253414533424
2.3.2.16|Lipid II:glycine glycyltransferase	0.669287574886744	0.157805945738834	0.00860939214611452	0.125067769012421	0.0392293182158865
2.3.2.3|Lysyltransferase	0.326082873649672	0.662228078311598	0.0095523189438828	0	0.00213672909484719
2.3.2.6|Leucyltransferase	0.800009087918839	0.179283168828988	0.00684846397528693	0.0134998433260689	0.000359435950816744
2.3.3.1|Citrate (Si)-synthase	0.700627733088594	0.215493126936763	0.0262588940114464	0.0535105993085814	0.00410964665461497
2.3.3.10|Hydroxymethylglutaryl-CoA synthase	0.60199339724748	0.377885674854188	0.0200336031080718	7.94365907334347e-17	8.73247902604198e-05
2.3.3.13|2-isopropylmalate synthase	0.994700534611829	0	0.00387190468500407	0	0.00142756070316745
2.3.3.16|Citrate synthase (unknown stereospecificity)	0.556801043493994	0.422421266294778	0.0180945491979473	1.35295550213774e-13	0.00268314101314477
2.3.3.5|2-methylcitrate synthase	0.867747854069443	0	0.00214735107982986	0.103781129370544	0.0263236654801831
2.4.1.1|Glycogen phosphorylase	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
2.4.1.109|Dolichyl-phosphate-mannose--protein mannosyltransferase	0.715260143915706	0.266066863770942	0.00572909278224888	0.0105799350105398	0.00236396452056349
2.4.1.11|Glycogen(starch) synthase	0.994115322250219	0	0.00160290091336942	0	0.00428177683641154
2.4.1.12|Cellulose synthase (UDP-forming)	0.817557726494783	0.153343604920954	0.0032447748362965	0.0201608436581789	0.00569305008978846
2.4.1.129|Peptidoglycan glycosyltransferase	0.694509842022607	0.297022647823461	6.6435969817159e-05	0.00801976958611159	0.000381304598002627
2.4.1.152|4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase	0.565818924404343	0.4189367237687	0.01218132797358	1.14484815944719e-13	0.00306302385326183
2.4.1.18|1,4-alpha-glucan branching enzyme	0.828593947054537	0.146227845787393	0.00032945810885516	0.0107239200300026	0.0141248290192115
2.4.1.182|Lipid-A-disaccharide synthase	0.984775015392589	0	0.000355011109648426	0	0.0148699734977629
2.4.1.187|mannosaminyltransferase	0.45277696308561	0.524560989762935	0.0226359514281343	0	2.60957233203748e-05
2.4.1.20|Cellobiose phosphorylase	0.830061300620348	0.0883160867475993	0.0115082711635208	1.83040341610069e-13	0.070114341468349
2.4.1.21|Starch synthase	0.679846931120932	0.31813694540534	0.00124077203401218	4.01316432582337e-13	0.000775351439314439
2.4.1.211|1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0.699648998136155	0.297340461473938	0.00125829584913934	0	0.00175224454076786
2.4.1.212|Hyaluronan synthase	0.892278882493159	0.0592015819473327	0.00640168258417896	0.0253478889842714	0.0167699639910577
2.4.1.227|acetylglucosaminyltransferase	0.467163086654631	0.529706706537741	0.00312733075653306	1.22286837894723e-20	2.87605109473236e-06
2.4.1.230|Kojibiose phosphorylase	0.959247621987433	0.0350120371963777	0.00218213229390592	3.11331265141806e-15	0.0035582085222802
2.4.1.247|Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase	0.987174552077212	0	0.0115158499258276	0	0.0013095979969605
2.4.1.248|Cycloisomaltooligosaccharide glucanotransferase	0.684246280873291	0.27357649334147	0.000507052597534376	0.0416691669947796	1.00619292541552e-06
2.4.1.25|4-alpha-glucanotransferase	0.69390213892683	0.291864404059659	0.00543867376154149	0.0080040432516287	0.000790740000340989
2.4.1.250|D-inositol-3-phosphate glycosyltransferase	0.83514892131417	0.140773812925911	0.00643795865720534	0.0175381180823782	0.000101189020336112
2.4.1.280|N,N-diacetylchitobiose phosphorylase	0.885790009537795	0.112919105590116	0.000209746700300216	7.43123134015312e-15	0.00108113817178115
2.4.1.281|4-O-beta-D-mannosyl-D-glucose phosphorylase	0.822066508867068	0.124554072729995	0.00161555422963476	0.0509415189106331	0.000822345262669406
2.4.1.289|N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	0.929512857810197	0	0.00809894291626635	0	0.0623881992735369
2.4.1.293|GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase	0.928140798352201	0.058761329802247	0.0130466679479724	2.65276882110591e-13	5.12038973147762e-05
2.4.1.301|2-deamino-2-hydroxyneamine 1-alpha-D-kanosaminyltransferase	0.827147304313848	0.171602245056374	0.00116455900849149	0	8.58916212866075e-05
2.4.1.303|galactosyltransferase	0.963727633778275	0	0.0169220747906367	0	0.0193502914310883
2.4.1.305|glucosyltransferase	0.794929046704564	0.197186496582137	0.00558014409227008	0	0.00230431262102874
2.4.1.320|1,4-beta-mannosyl-N-acetylglucosamine phosphorylase	0.912911001284625	0.0582301055969773	0.00103605218529169	0.00413923570838352	0.0236836052247222
2.4.1.329|Sucrose 6(F)-phosphate phosphorylase	0.906598122743626	0.0617153416366944	0.022705745853907	2.02622557737289e-19	0.00898078976577281
2.4.1.4|Amylosucrase	0.657035190270412	0.325765225060548	0.00773287385109353	0.00699753245695982	0.00246917836098629
2.4.1.52|Poly(glycerol-phosphate) alpha-glucosyltransferase	0.435775219741782	0.552882684954826	0.00962270532293892	9.00780859222233e-16	0.00171938998045196
2.4.1.54|Undecaprenyl-phosphate mannosyltransferase	0.876709887954594	0.1028270040458	0.000327802755180823	2.90174252874012e-12	0.0201353052415227
2.4.1.57|Phosphatidylinositol alpha-mannosyltransferase	0.76251925472038	0.128741108109869	1.90785568819274e-05	0.105710383986184	0.00301017462668535
2.4.1.7|Sucrose phosphorylase	0.296726466146223	0.682450232989461	0.0172488916929828	0.0024747893879649	0.00109961978336753
2.4.1.8|Maltose phosphorylase	0.959940404740205	0.030248021971362	0.00169252888593658	3.58313649289762e-12	0.00811904439891308
2.4.1.83|Dolichyl-phosphate beta-D-mannosyltransferase	0.844656962418037	0.132234388560039	0.00260169911639486	1.53268078092788e-11	0.0205069498902026
2.4.1.9|Inulosucrase	0.673966429110575	0.288073982718064	0.0379038293148674	0	5.57588564944623e-05
2.4.2.1|Purine-nucleoside phosphorylase	0.431138624754888	0.533206586250678	0.00498611914983922	0.0301904355814295	0.000478234263165997
2.4.2.10|Orotate phosphoribosyltransferase	0.768230384637387	0.213461060131046	0.018274011738395	1.13755457382826e-14	3.45434931610312e-05
2.4.2.14|Amidophosphoribosyltransferase	0.375294297714552	0.624688488861035	4.12464546987493e-07	1.24836961568344e-15	1.68009598646831e-05
2.4.2.17|ATP phosphoribosyltransferase	0.609428045468602	0.349079262164399	0.00982639114484032	0.0316161417288345	5.01594933243274e-05
2.4.2.18|Anthranilate phosphoribosyltransferase	0.51994370317817	0.464038381766556	0.00279420192974064	0.00944916407167297	0.00377454905386025
2.4.2.19|Nicotinate-nucleotide diphosphorylase (carboxylating)	0.836873419445034	0.159517309322989	1.18354659820014e-05	0	0.00359743576599462
2.4.2.2|Pyrimidine-nucleoside phosphorylase	0.604730622563198	0.389441759263237	0.0058248578654765	3.09526028487893e-13	2.76030777901636e-06
2.4.2.21|Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.731935888052314	0.242532512771638	0.00855736385348063	1.31368029873056e-15	0.0169742353225665
2.4.2.22|Xanthine phosphoribosyltransferase	0.344990116606075	0.650350931018479	0.00364174275752138	1.54212895385684e-15	0.00101720961792327
2.4.2.29|tRNA-guanine(34) transglycosylase	0.764101832308124	0.233903649095132	0.00140160486492845	7.3284943744533e-14	0.000592913731742902
