Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GDP-MANNOSE-6-DEHYDROGENASE-RXN|(expasy) GDP-mannose 6-dehydrogenase [1.1.1.132]	0.73743947760962	0.168590220050343	0.00371371100999735	0.0884897739650805	0.00176681736495937
GDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.973384019744764	0.025142889661596	0.000385065743657633	2.70889843410196e-16	0.00108802484998162
GDPMANDEHYDRA-RXN|(expasy) GDP-mannose 4,6-dehydratase [4.2.1.47]	0.861068645978329	0.131039445658226	0.00616762025979961	5.23711969796582e-14	0.00172428810359315
GDPPYPHOSKIN-RXN|(expasy) GTP diphosphokinase [2.7.6.5]	0.441651332781251	0.553203770602439	0.00466410831404118	0	0.000480788302268284
GDPREDUCT-RXN|(expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	0.991714710577014	0	0.00786946941269407	0	0.000415820010292162
GLCNACPTRANS-RXN|(expasy) N-acetylglucosaminephosphotransferase [2.7.8.33]	0.84191124497769	0	0.030317379396594	0.119207618118377	0.00856375750733977
GLU6PDEHYDROG-RXN|(expasy) Glucose-6-phosphate dehydrogenase (NADP(+)) [1.1.1.49]	0.526049381545519	0.448477559709423	0.0254003162068423	0	7.27425382159929e-05
GLUC1PADENYLTRANS-RXN|(expasy) Glucose-1-phosphate adenylyltransferase [2.7.7.27]	0.563335211550805	0.423968205832541	0.00264701063272166	0.00983918130184695	0.000210390682085914
GLUC1PURIDYLTRANS-RXN|(expasy) AMBIGUOUS [2.7.7.64; 2.7.7.9]	0.468193746935506	0.517349979235617	0.0122255984067692	0.00216343792761781	6.72374944895111e-05
GLUCARDEHYDRA-RXN|(expasy) Glucarate dehydratase [4.2.1.40]	0.648238677212936	0.27775688836538	0.0374134364659916	0.0327084326050303	0.00388256535066208
GLUCISOM-RXN|(metacyc) glucose isomerase [5.3.1.5]	0.722287668542902	0.273727288156734	0.00365178496747604	4.92964618325989e-11	0.000333258283591442
GLUCOKIN-RXN|(expasy) AMBIGUOUS [2.7.1.1; 2.7.1.2]	0.553318570194588	0.398197544004536	8.11571562864759e-05	0.0425037913420215	0.00589893730256731
GLUCONATE-5-DEHYDROGENASE-RXN|(expasy) Gluconate 5-dehydrogenase [1.1.1.69]	0.665817962420561	0.263799002855975	0.0132357027269215	0.0413846465120947	0.0157626854844477
GLUCONOKIN-RXN|(expasy) Gluconokinase [2.7.1.12]	0.362703620720689	0.624676637755702	0.011075650923054	3.51935207284964e-16	0.00154409060055533
GLUCOSAMINE-6-P-DEAMIN-RXN|(expasy) Glucosamine-6-phosphate deaminase [3.5.99.6]	0.631285050861191	0.363617839583506	0.0045906208816919	0	0.000506488673611102
GLUCOSE-1-DEHYDROGENASE-RXN|(expasy) Glucose 1-dehydrogenase (NAD(P)(+)) [1.1.1.47]	0.977052954631946	0.0160723606037557	0.00673286154762742	1.31050788920138e-14	0.000141823216657447
GLUCUROISOM-RXN|(expasy) Glucuronate isomerase [5.3.1.12]	0.971150586930163	0.00428496277618008	0.0203922901509478	0	0.00417216014270928
GLURS-RXN|(expasy) Glutamate--tRNA ligase [6.1.1.17]	0.589363718028897	0.397399035278483	0.0101421249082456	1.73686365030964e-16	0.00309512178437417
GLUTACONATE-COA-TRANSFERASE-RXN|(expasy) Glutaconate CoA-transferase [2.8.3.12]	0.877644157402073	0	0.0111895677531977	0	0.111166274844729
GLUTAMATE-DEHYDROGENASE-NADP+-RXN|(expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]	0.735235311940744	0.191726597132184	0.0215756373904062	0.0486738670891551	0.00278858644751073
GLUTAMATE-DEHYDROGENASE-RXN|(expasy) Glutamate dehydrogenase [1.4.1.2]	0.779616391692128	0.162525268019745	0.00203452728337573	0.0557622198298687	6.15931748822416e-05
GLUTAMATE-FORMIMINOTRANSFERASE-RXN|(expasy) Glutamate formimidoyltransferase [2.1.2.5]	0.964694656691909	0	0.0112086468717236	0.0231443137531775	0.00095238268319001
GLUTAMATE-N-ACETYLTRANSFERASE-RXN|(expasy) Glutamate N-acetyltransferase [2.3.1.35]	0.639640356596453	0.335144979359224	0.00836093579149742	0.0160266046855885	0.000827123567237584
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN|(expasy) Glutamate synthase (ferredoxin) [1.4.7.1]	0.550987526228493	0.40360115074697	0.00477088022241085	0.0209687540502223	0.0196716887519038
GLUTAMATE-SYNTHASE-NADH-RXN|(expasy) Glutamate synthase (NADH) [1.4.1.14]	0.729947746600045	0.242426718750461	0.00796229213939629	0.0181186739283967	0.00154456858170139
GLUTAMATESYN-RXN|(expasy) Glutamate synthase (NADPH) [1.4.1.13]	0.639288206372735	0.351364046393309	0.00903433427700702	1.54018756518297e-10	0.000313412802930919
GLUTAMIDOTRANS-RXN|(expasy) Imidazole glycerol-phosphate synthase [4.3.2.10]	0.588603474412324	0.385421369488424	0.00909652369207171	0.0136442789848125	0.0032343534223676
GLUTAMIN-RXN|(expasy) AMBIGUOUS [3.5.1.2; 3.5.1.38]	0.5298911062993	0.449409815674271	0.0152396176801979	0	0.00545946034623167
GLUTAMINE--TRNA-LIGASE-RXN|(expasy) Glutamine--tRNA ligase [6.1.1.18]	0.997986853687001	0	0.000555207601800197	0	0.00145793871119874
GLUTAMINESYN-RXN|(expasy) Glutamine synthetase [6.3.1.2]	0.286448974424356	0.702924224371068	0.00837847825221367	5.75542396569972e-15	0.00224832295235678
GLUTATHIONE-REDUCT-NADPH-RXN|(expasy) Glutathione-disulfide reductase [1.8.1.7]	0.590443797594741	0.37930741120611	0.0301105033948934	1.2003520076253e-13	0.00013828780413607
GLUTCYSLIG-RXN|(expasy) Glutamate--cysteine ligase [6.3.2.2]	0.275498696459468	0.705031664842847	0.0186002492161258	2.35208865823715e-13	0.000869389481324241
GLUTDECARBOX-RXN|(expasy) Glutamate decarboxylase [4.1.1.15]	0.44310263928418	0.527701753018352	0.00616251890703841	0.0213391437271863	0.00169394506324329
GLUTDEHYD-RXN|(expasy) Glutamate dehydrogenase (NADP(+)) [1.4.1.4]	0.922086935779212	0.0663479371701593	3.43689758578976e-05	3.3341222123582e-11	0.0115307580414293
GLUTKIN-RXN|(expasy) Glutamate 5-kinase [2.7.2.11]	0.554545284442163	0.427615464970679	9.77303420960072e-05	0	0.0177415202450625
GLUTRACE-RXN|(expasy) Glutamate racemase [5.1.1.3]	0.35731151604969	0.62701853909851	0.0142224792926191	0	0.00144746555918029
GLUTRNAREDUCT-RXN|(expasy) Glutamyl-tRNA reductase [1.2.1.70]	0.654066941471512	0.301823350058667	0.0300066557883616	0	0.0141030526814596
GLUTSEMIALDEHYDROG-RXN|(expasy) Glutamate-5-semialdehyde dehydrogenase [1.2.1.41]	0.40882731687334	0.590741091941534	0.000418748878414413	0	1.28423067114005e-05
GLY3KIN-RXN|(expasy) Glycerate 3-kinase [2.7.1.31]	0.522368968570568	0.463257364048325	0.0140640274577322	0	0.000309639923374928
GLYC3PDEHYDROG-RXN|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.933662476827459	0.0292708026506795	0.0130220628915221	0.0231580705946628	0.000886587035676727
GLYC3PDEHYDROGBIOSYN-RXN|(expasy) Glycerol-3-phosphate dehydrogenase (NAD(P)(+)) [1.1.1.94]	0.604761722758527	0.385580184276819	0.00954402573650023	2.75028017931427e-16	0.000114067228153062
GLYCDEH-RXN|(expasy) Glycerol dehydrogenase [1.1.1.6]	0.360058766154212	0.628440137978828	0.0111425491116559	6.71172743708997e-11	0.00035854668818732
GLYCERATE-DEHYDROGENASE-RXN|(expasy) Glycerate dehydrogenase [1.1.1.29]	0.993880856703616	0	0.00157472777544902	0	0.0045444155209352
GLYCEROL-DEHYDRATASE-RXN|(expasy) Glycerol dehydratase [4.2.1.30]	0.880083980564562	0.0591604155688822	0.0456234290881254	0	0.0151321747784305
GLYCEROL-KIN-RXN|(expasy) Glycerol kinase [2.7.1.30]	0.312826867951822	0.686772386582522	9.10137643506955e-07	0	0.000399835328012665
GLYCINE--TRNA-LIGASE-RXN|(expasy) Glycine--tRNA ligase [6.1.1.14]	0.693875076021986	0.276062640701917	0.0198486070902379	0.0100638179377952	0.000149858248063783
GLYCINE-AMIDINOTRANSFERASE-RXN|(expasy) Glycine amidinotransferase [2.1.4.1]	0.23351084231782	0.764243655015688	0.00188224655285603	3.42555860090497e-14	0.000363256113601747
GLYCOGEN-BRANCH-RXN|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.828593947054537	0.146227845787393	0.00032945810885516	0.0107239200300026	0.0141248290192115
GLYCOGENSYN-RXN|(expasy) Starch synthase [2.4.1.21]	0.679846931120932	0.31813694540534	0.00124077203401218	4.01316432582337e-13	0.000775351439314439
GLYCOLALDREDUCT-RXN|(expasy) Lactaldehyde reductase [1.1.1.77]	0.718485261451041	0.26549488391211	0.00491087475361964	0.0100705655569643	0.00103841432626512
GLYCOLATE-REDUCTASE-RXN|(expasy) Glyoxylate reductase [1.1.1.26]	0.93190935179222	0.0184652467338634	0.0402747207585849	1.00930862472005e-11	0.00935068070523833
GLYCOPHOSPHORYL-RXN|(expasy) Glycogen phosphorylase [2.4.1.1]	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
GLYCPDIESTER-RXN|(expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	0.602473062787842	0.372567861465119	0.0248547877190805	0	0.000104288027958063
GLYMALTOPHOSPHORYL-RXN|(expasy) Glycogen phosphorylase [2.4.1.1]	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
GLYOHMETRANS-RXN|(expasy) Glycine hydroxymethyltransferase [2.1.2.1]	0.831472530142868	0.152524042526989	0.0031643643661186	0	0.0128390629640245
GLYOXI-RXN|(expasy) Lactoylglutathione lyase [4.4.1.5]	0.977347606008154	0	0.002532266890306	0	0.0201201271015395
GLYOXII-RXN|(expasy) Hydroxyacylglutathione hydrolase [3.1.2.6]	0.959991692252726	0	0.0048905294445185	0	0.035117778302756
GLYOXYLATE-REDUCTASE-NADP+-RXN|(expasy) Glyoxylate reductase (NADP(+)) [1.1.1.79]	0.893390766281137	0	0.0016510180932967	0	0.104958215625566
GLYRIBONUCSYN-RXN|(expasy) Phosphoribosylamine--glycine ligase [6.3.4.13]	0.342509823000964	0.642145977407173	8.4115265886489e-05	0.0132604855286104	0.00199959879736613
GMP-REDUCT-RXN|(expasy) GMP reductase [1.7.1.7]	0.560237617124491	0.402605127324852	0.0368526437845704	0	0.00030461176608647
GMP-SYN-GLUT-RXN|(expasy) GMP synthase (glutamine-hydrolyzing) [6.3.5.2]	0.557812868958296	0.439386908418076	0.0027883591855204	1.003812699293e-19	1.18634381074461e-05
GPH-RXN|(expasy) Phosphoglycolate phosphatase [3.1.3.18]	0.72128131696437	0.250545583792229	0.0104825395579118	0.0176730047528274	1.75549326628045e-05
GPPSYN-RXN|(expasy) Dimethylallyltranstransferase [2.5.1.1]	0.391682220541807	0.597049009178174	0.0108780768165939	0	0.000390693463424444
GSAAMINOTRANS-RXN|(expasy) Glutamate-1-semialdehyde 2,1-aminomutase [5.4.3.8]	0.596921410912769	0.371005988496339	0.0186889377220373	0.00805468535767326	0.00532897751118139
GSADENYLATION-RXN|(expasy) [Glutamine synthetase] adenylyltransferase [2.7.7.42]	0.602578137558556	0.373923762935726	0.0201208222416381	0	0.00337727726407986
GSDEADENYLATION-RXN|(expasy) [Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [2.7.7.89]	0.602578137558556	0.373923762935726	0.0201208222416381	0	0.00337727726407986
GTP-CYCLOHYDRO-I-RXN|(expasy) GTP cyclohydrolase I [3.5.4.16]	0.70771035836743	0.286130587359494	0.000178237214224397	1.75999395330793e-13	0.0059808170586754
GTP-CYCLOHYDRO-II-RXN|(expasy) GTP cyclohydrolase II [3.5.4.25]	0.989273458929683	0	0.00164367798828522	0	0.00908286308203183
GTPPYPHOSKIN-RXN|(expasy) GTP diphosphokinase [2.7.6.5]	0.441651332781251	0.553203770602439	0.00466410831404118	0	0.000480788302268284
GUANIDINOBUTANAMIDE-NH3-RXN|(expasy) Amidase [3.5.1.4]	0.993532116537005	0.000119133787607463	0.0023620903067495	0	0.00398665936863838
GUANIDINOBUTYRASE-RXN|(expasy) Guanidinobutyrase [3.5.3.7]	0.895068769301503	0.0530256776005262	0.000399070604133328	0.0429352949921936	0.00857118750164414
GUANINE-DEAMINASE-RXN|(expasy) Guanine deaminase [3.5.4.3]	0.887757140743256	1.31999427388526e-17	0.0171192467402613	0.0453744724617719	0.049749140054711
GUANPRIBOSYLTRAN-RXN|(expasy) Hypoxanthine phosphoribosyltransferase [2.4.2.8]	0.314019998856051	0.673417961716758	0.0125074694875431	0	5.45699396474824e-05
GUANYL-KIN-RXN|(expasy) Guanylate kinase [2.7.4.8]	0.628674056246147	0.358470818257424	0.00971791718668402	0	0.0031372083097448
H2NEOPTERINALDOL-RXN|(expasy) Dihydroneopterin aldolase [4.1.2.25]	0.838243985954811	0.15507628706547	0.000992899920372932	2.12560428318572e-14	0.00568682705932512
H2PTERIDINEPYROPHOSPHOKIN-RXN|(expasy) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [2.7.6.3]	0.713580945341746	0.269265355348788	0.00225726548052613	0.0117329864760871	0.00316344735285342
H2PTEROATESYNTH-RXN|(expasy) Dihydropteroate synthase [2.5.1.15]	0.434744737226121	0.561751080116453	0.000111050877609091	0	0.00339313177981688
HEMN-RXN|(expasy) Coproporphyrinogen dehydrogenase [1.3.98.3]	0.594273295232306	0.39132435308603	0.0143932983986242	0	9.0532830391072e-06
HIPPURATE-HYDROLASE-RXN|(expasy) Hippurate hydrolase [3.5.1.32]	0.864971706633413	0.0818238272257113	0.0441509870751053	0	0.00905347906576984
HISTAMINOTRANS-RXN|(expasy) Histidinol-phosphate transaminase [2.6.1.9]	0.53515511226961	0.406061360618811	0.0296729037105295	0.0200709868804093	0.00903963652064041
HISTCYCLOHYD-RXN|(expasy) Phosphoribosyl-AMP cyclohydrolase [3.5.4.19]	0.587709606550965	0.393547675483258	0.0184781150349546	0	0.000264602930822881
HISTIDINE--TRNA-LIGASE-RXN|(expasy) Histidine--tRNA ligase [6.1.1.21]	0.802588873579663	0.178848714779628	0.0166151769711426	1.84969667766781e-18	0.00194723466956655
HISTIDINE-AMMONIA-LYASE-RXN|(expasy) Histidine ammonia-lyase [4.3.1.3]	0.965956346173898	0.0338686207015523	7.09272496077644e-05	6.07080757767525e-15	0.000104105874936087
HISTIDPHOS-RXN|(expasy) Histidinol-phosphatase [3.1.3.15]	0.942470299842463	0.0532487896380647	0.000473727016304721	2.73081730568743e-07	0.00380691042143715
HISTPRATPHYD-RXN|(expasy) Phosphoribosyl-ATP diphosphatase [3.6.1.31]	0.67745339685195	0.307939064114093	0.0145051656315084	2.79421993729327e-20	0.00010237340244868
HOLO-ACP-SYNTH-RXN|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.501260552701985	0.474426130924263	0.0243099252608488	0	3.39111290400841e-06
HOMOACONITATE-HYDRATASE-RXN|(expasy) Homoaconitate hydratase [4.2.1.36]	0.967246841778008	0.0236059127416067	0.00576968554200757	0	0.00337755993837792
HOMOCYSMET-RXN|(expasy) 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [2.1.1.14]	0.554671184607616	0.41356108240632	0.0308809864926436	3.32600286175516e-12	0.000886746490095404
HOMOCYSMETB12-RXN|(expasy) Methionine synthase [2.1.1.13]	0.998502017047623	0	0.00145873062654846	0	3.92523258285083e-05
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN|(expasy) Homocysteine S-methyltransferase [2.1.1.10]	0.926030131370212	0.073134516319813	0.000279938788090047	1.13301370930523e-13	0.000555413521771918
HOMOSERDEAM-RXN|(expasy) Cystathionine gamma-lyase [4.4.1.1]	0.331330475509447	0.651223930285901	0.0148548755177725	0.00123483618199719	0.00135588250488205
HOMOSERDEHYDROG-RXN|(expasy) Homoserine dehydrogenase [1.1.1.3]	0.369154608248637	0.63062083968266	7.08841514360708e-05	0	0.000153667917267332
HOMOSERINE-O-ACETYLTRANSFERASE-RXN|(expasy) Homoserine O-acetyltransferase [2.3.1.31]	0.623778253945537	0.354602920616994	0.00976542409690974	0.0114330212919378	0.000420380048621426
HOMOSERKIN-RXN|(expasy) Homoserine kinase [2.7.1.39]	0.367936339901117	0.57525235177738	0.0483452140644503	0.00228425874707713	0.00618183550997535
HOMSUCTRAN-RXN|(expasy) Homoserine O-succinyltransferase [2.3.1.46]	0.693602083714273	0.292411422448712	0.00207315810499532	3.14175981331368e-15	0.0119133357320171
HYDROG-RXN|(expasy) Ferredoxin hydrogenase [1.12.7.2]	0.820167330752265	0.171956605077181	0.00054868852991122	0.00576357384077306	0.00156380179986989
HYDROGEN-DEHYDROGENASE-RXN|(expasy) Hydrogen dehydrogenase [1.12.1.2]	0.74843522282566	0.247542908452733	0.000626860716109258	0	0.00339500800549727
HYDROXYLAMINE-REDUCTASE-RXN|(expasy) Hydroxylamine reductase [1.7.99.1]	0.536036795401465	0.461014945503692	0.000194819945396135	1.90981027615285e-15	0.0027534391494448
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN|(expasy) Hydroxymethylglutaryl-CoA lyase [4.1.3.4]	0.928613903645246	0.000954060313320821	0.00268928835988374	0	0.0677427476815492
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN|(expasy) Hydroxymethylglutaryl-CoA reductase [1.1.1.88]	0.444945043899062	0.530416104143007	0.024367979980767	0	0.000270871977163709
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|(expasy) Hydroxymethylglutaryl-CoA synthase [2.3.3.10]	0.60199339724748	0.377885674854188	0.0200336031080718	7.94365907334347e-17	8.73247902604198e-05
HYPOXANPRIBOSYLTRAN-RXN|(expasy) Hypoxanthine phosphoribosyltransferase [2.4.2.8]	0.314019998856051	0.673417961716758	0.0125074694875431	0	5.45699396474824e-05
IGPSYN-RXN|(expasy) Indole-3-glycerol-phosphate synthase [4.1.1.48]	0.634558206500938	0.36412643041758	0.00128707699084331	0	2.82860906381353e-05
IMIDAZOLONEPROPIONASE-RXN|(expasy) Imidazolonepropionase [3.5.2.7]	0.998336850784293	0	0.000207354282747524	0	0.0014557949329598
IMIDPHOSDEHYD-RXN|(expasy) Imidazoleglycerol-phosphate dehydratase [4.2.1.19]	0.578397765805874	0.384485832173458	0.0240449371574326	0.0130615714279159	9.89343531941737e-06
IMP-DEHYDROG-RXN|(expasy) IMP dehydrogenase [1.1.1.205]	0.684873889284706	0.31278120117787	0.000147626119998547	0	0.0021972834174247
IMPCYCLOHYDROLASE-RXN|(expasy) IMP cyclohydrolase [3.5.4.10]	0.997718947416454	0	0.0022755716144441	0	5.4809691017159e-06
INOPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.431138624754888	0.533206586250678	0.00498611914983922	0.0301904355814295	0.000478234263165997
INORGPYROPHOSPHAT-RXN|(expasy) Inorganic diphosphatase [3.6.1.1]	0.412672399816158	0.580801188121401	0.00597616671063304	9.35270003150163e-15	0.000550245351799198
IPPISOM-RXN|(expasy) Isopentenyl-diphosphate Delta-isomerase [5.3.3.2]	0.515528149248248	0.461899722546871	0.0225708101236278	0	1.31808125374231e-06
ISOCHORSYN-RXN|(expasy) Isochorismate synthase [5.4.4.2]	0.5307659320552	0.400045574221093	4.76070282535885e-05	0.0671848228142913	0.0019560638811621
ISOCITDEH-RXN|(expasy) Isocitrate dehydrogenase (NADP(+)) [1.1.1.42]	0.67359553413363	0.314242152246894	0.00691785713190426	0.00490534747036438	0.000339109017208282
ISOLEUCINE--TRNA-LIGASE-RXN|(expasy) Isoleucine--tRNA ligase [6.1.1.5]	0.336546887796234	0.662003905283147	0.00117596942395407	0	0.000273237496665147
ISPH2-RXN|(expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4]	0.829853473444205	0.154636139017058	0.00294351528490275	0	0.0125668722538343
KANAMYCIN-KINASE-RXN|(expasy) Kanamycin kinase [2.7.1.95]	0.702255655983191	0.26369782064654	0.0334625976518668	0	0.000583925718401429
KDO-8PPHOSPHAT-RXN|(expasy) 3-deoxy-manno-octulosonate-8-phosphatase [3.1.3.45]	0.98992824246949	0.00957244166841996	2.69122175389661e-05	0	0.000472403644550473
KDO-8PSYNTH-RXN|(expasy) 3-deoxy-8-phosphooctulonate synthase [2.5.1.55]	0.994758845098666	0	0.00349866378265451	0	0.00174249111867941
KDOTRANS-RXN|(expasy) Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [2.4.99.12]	0.955706370369513	0	0.041979060229342	0	0.00231456940114469
KDPGALDOL-RXN|(expasy) AMBIGUOUS [4.1.2.14; 4.1.2.55]	0.979777680066275	0	0.0197217613427857	0	0.000500558590938887
KDUD-RXN|(expasy) 2-deoxy-D-gluconate 3-dehydrogenase [1.1.1.125]	0.498719382618165	0.231918941658722	0.119301662907302	0.149783957962987	0.000276054852824354
KETOACYLCOATHIOL-RXN|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.406019228919002	0.579903734277063	0.0133402566320002	0	0.000736780171934721
KETOISOCAPROATE-RXN|(metacyc) 4-methyl-2-oxopentanoate dehydrogenase (lipoamide) [1.2.4.4]	0.859798369242379	0.132791531621236	0.00734260819803552	1.06220487840919e-14	6.7490938339072e-05
KETOLACTOSE-RXN|(expasy) Beta-galactosidase [3.2.1.23]	0.387633524826809	0.611813895164205	0.000222166634634728	0	0.000330413374350959
L-ASPARTATE-OXID-RXN|(expasy) L-aspartate oxidase [1.4.3.16]	0.688689971653886	0.296163602052074	0.00351152768433813	0.0116347047069832	1.93902718865873e-07
L-FUCONATE-HYDRATASE-RXN|(expasy) L-fuconate dehydratase [4.2.1.68]	0.87610665877497	0.0325611189229472	0.0883354586060707	1.73465403668518e-15	0.00299676369601033
L-GLN-FRUCT-6-P-AMINOTRANS-RXN|(expasy) Glutamine--fructose-6-phosphate transaminase (isomerizing) [2.6.1.16]	0.337934647392474	0.637043110563143	0.0183122711752668	1.98426526613574e-15	0.00670997086911436
L-IDITOL-2-DEHYDROGENASE-RXN|(expasy) L-iditol 2-dehydrogenase [1.1.1.14]	0.641603391140048	0.279445064910652	0.0439279210676846	0.0326069198698572	0.00241670301175873
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN|(expasy) L-lactate dehydrogenase (cytochrome) [1.1.2.3]	0.834742360770617	0.153711968955413	6.09163972879484e-05	0	0.0114847538766824
L-LACTATE-DEHYDROGENASE-RXN|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.337907493490388	0.646104950347956	0.0155154237105226	0	0.000472132451133372
L-RHAMNONATE-DEHYDRATASE-RXN|(expasy) L-rhamnonate dehydratase [4.2.1.90]	0.922806931812405	0	0.00971690403051827	0	0.067476164157077
LACTALDREDUCT-RXN|(expasy) Lactaldehyde reductase [1.1.1.77]	0.718485261451041	0.26549488391211	0.00491087475361964	0.0100705655569643	0.00103841432626512
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|(expasy) Galactose-6-phosphate isomerase [5.3.1.26]	0.627909869877147	0.343334567647703	0.0286779393891187	0	7.76230860312396e-05
LACTOSE6P-HYDROXY-RXN|(metacyc) 6-phospho-lactosidase [3.2.1.85]	0.671169805128115	0.296110552965427	0.032595861757898	0	0.00012378014856007
LEUCINE--TRNA-LIGASE-RXN|(expasy) Leucine--tRNA ligase [6.1.1.4]	0.405060457891198	0.5870402251323	0.00434945118405992	7.39671741655384e-14	0.00354986579236852
LEUCYLTRANSFERASE-RXN|(expasy) Lysine/arginine leucyltransferase [2.3.2.6]	0.800009087918839	0.179283168828988	0.00684846397528693	0.0134998433260689	0.000359435950816744
LINOLENOYL-RXN|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
LIPIDADISACCHARIDESYNTH-RXN|(expasy) Lipid-A-disaccharide synthase [2.4.1.182]	0.984775015392589	0	0.000355011109648426	0	0.0148699734977629
LIPIDXSYNTHESIS-RXN|(expasy) UDP-2,3-diacylglucosamine diphosphatase [3.6.1.54]	0.746009818012438	0.168159133472614	0.00375093975717353	0.0794493193747857	0.00263078938298904
LTARTDEHYDRA-RXN|(expasy) L(+)-tartrate dehydratase [4.2.1.32]	0.457774881496003	0.508768189825589	0.032657164703163	7.23175357781459e-14	0.000799763975173229
LUMAZINESYN-RXN|(expasy) 6,7-dimethyl-8-ribityllumazine synthase [2.5.1.78]	0.918905437468922	0.0634699365493054	0.000581450140533992	6.44244765645551e-15	0.0170431758412317
LXULRU5P-RXN|(expasy) L-ribulose-5-phosphate 3-epimerase [5.1.3.22]	0.663894585622788	0.248440129435999	0.00557236942747201	0.080517104759753	0.00157581075398757
LYSDECARBOX-RXN|(expasy) Lysine decarboxylase [4.1.1.18]	0.883879262056204	0.0943401291403476	0.00386995787539877	1.94480888352378e-11	0.0179106509086015
LYSINE--TRNA-LIGASE-RXN|(expasy) Lysine--tRNA ligase [6.1.1.6]	0.637747767175754	0.351868629121832	0.00418302429835119	0.00618461301181923	1.59663922435831e-05
LYSINE-23-AMINOMUTASE-RXN|(expasy) Lysine 2,3-aminomutase [5.4.3.2]	0.493137786182188	0.454850350799673	0.000108486118610097	0.0449016756836955	0.00700170121583318
LYSYLTRANSFERASE-RXN|(expasy) Lysyltransferase [2.3.2.3]	0.326082873649672	0.662228078311598	0.0095523189438828	0	0.00213672909484719
LYXK-RXN|(expasy) L-xylulokinase [2.7.1.53]	0.856893612372633	0.0632816016807995	0.04584459177766	0.0339636920663134	1.65021025941952e-05
MALATE-DEH-RXN|(expasy) Malate dehydrogenase [1.1.1.37]	0.852430402153947	0.146469928478483	0.00107910585362753	0	2.05635139425918e-05
MALATE-DEHYDROGENASE-ACCEPTOR-RXN|(expasy) Malate dehydrogenase (quinone) [1.1.5.4]	0.533001567282653	0.457385654500981	0.00846382019364467	0	0.00114895802272178
MALIC-NADP-RXN|(expasy) Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)) [1.1.1.40]	0.735449024774397	0.250955408782009	0.0132427072461505	0	0.000352859197443888
MALONYL-COA-ACP-TRANSACYL-RXN|(expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	0.887019338635448	0.108749909922578	0.000470908230018036	1.15926450777228e-13	0.00375984321184025
MALTACETYLTRAN-RXN|(expasy) Maltose O-acetyltransferase [2.3.1.79]	0.336807724259506	0.653986676583193	0.00909607778495698	2.51933937430434e-15	0.000109521372341394
MALTODEXGLUCOSID-RXN|(expasy) Alpha-glucosidase [3.2.1.20]	0.607831894303069	0.360755969385285	0.0311909879605628	1.18234586474171e-13	0.000221148350964846
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN|(expasy) Maltose-6-phosphate glucosidase [3.2.1.122]	0.786173753329535	0.104515269760468	0.040437253826975	0.0688014885229919	7.22345600302493e-05
MALTOSE-PHOSPHORYLASE-RXN|(expasy) Maltose phosphorylase [2.4.1.8]	0.959940404740205	0.030248021971362	0.00169252888593658	3.58313649289762e-12	0.00811904439891308
MANNITOL-2-DEHYDROGENASE-RXN|(expasy) Mannitol 2-dehydrogenase [1.1.1.67]	0.7171510549655	0.194726883430167	0.018257505451446	0.0643899809188807	0.00547457523400673
MANNONDEHYDRAT-RXN|(expasy) Mannonate dehydratase [4.2.1.8]	0.58987482762928	0.404142519209995	0.00384041904624468	0	0.00214223411447985
