feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__Bacteroides_caecimuris	trimester	w3	-0.0501683333333334	0.03956679820615	36	36	0.213692584693386	0.388865476008565
s__GGB24102_SGB35895	trimester	w3	0.839707500000001	0.665065461848193	36	36	0.215584777848809	0.390632247042286
s__GGB42344_SGB59512	trimester	w6	0.0263483333333334	0.0207602574439502	36	24	0.217643140802491	0.392683794469175
s__GGB29006_SGB41724	trimester	w3	0.290919166666667	0.234777956238093	36	15	0.228356691898001	0.410267954935392
s__GGB27929_SGB40368	trimester	w6	0.244216666666667	0.198505628083193	36	23	0.231587249998653	0.412575605039617
s__GGB29531_SGB42317	trimester	w3	-0.0343216666666668	0.0278930159250632	36	36	0.231514035526168	0.412575605039617
s__Roseburia_sp_1XD42_69	trimester	w6	-0.0933625	0.0771836980053728	36	13	0.239265260767184	0.424470588139272
s__bacterium_D16_29	trimester	w6	-0.0249025	0.0208928123287949	36	31	0.245993006250936	0.432784376142726
s__Paramuribaculum_intestinale	trimester	w3	0.748529166666667	0.62726087974881	36	35	0.245450751187693	0.432784376142726
s__GGB28916_SGB41612	trimester	w6	-0.0834966666666666	0.0706889334001281	36	23	0.250141661681136	0.43558865942744
s__Lachnospiraceae_bacterium_WCA_9_b2	trimester	w6	0.1354725	0.115567103374834	36	25	0.249493720977667	0.43558865942744
s__GGB30091_SGB43003	trimester	w6	0.0729558333333334	0.0623939870229863	36	36	0.250668945519565	0.43558865942744
s__GGB25041_SGB36960	trimester	w3	-0.354680833333334	0.301976275083168	36	27	0.252739176662181	0.437393513896999
s__GGB27893_SGB40327	trimester	w3	-0.0359174999999998	0.0307509629064603	36	35	0.255304445103176	0.440036929771328
s__GGB29546_SGB42338	trimester	w3	0.0717708333333332	0.0621965544079321	36	30	0.256815441202879	0.440849178421137
s__GGB27778_SGB40192	trimester	w6	1.34393416666667	1.16900146059784	36	36	0.258554925389998	0.441604526970948
s__GGB28989_SGB41702	trimester	w6	-0.0559825000000001	0.0483501002153295	36	31	0.259338507584354	0.441604526970948
s__GGB30413_SGB43452	trimester	w3	0.01887	0.0164068463343283	36	24	0.262439595925639	0.445097554689883
s__GGB29002_SGB41718	trimester	w6	-0.0808491666666666	0.0707566287554759	36	35	0.265472415781614	0.446680344826943
s__GGB30457_SGB43521	trimester	w3	-0.0779941666666666	0.0682591124646512	36	29	0.265479827585825	0.446680344826943
s__GGB31439_SGB44769	trimester	w6	-0.050845	0.044718817364531	36	10	0.267774037262798	0.448146716782624
s__GGB28959_SGB41668	trimester	w6	0.0103425	0.00910988360509364	36	35	0.268465250148082	0.448146716782624
s__GGB30093_SGB43006	trimester	w3	0.0321908333333333	0.028726744202041	36	36	0.270552569135667	0.449859958092247
s__GGB30448_SGB43504	trimester	w3	0.0780908333333332	0.069901342038297	36	36	0.275979278324973	0.457090679725737
s__Oscillibacter_sp_1_3	trimester	w6	-0.0229883333333333	0.0208346191825404	36	32	0.277847057450601	0.458393588945739
s__GGB30451_SGB43508	trimester	w6	0.0538900000000002	0.0486925775006335	36	35	0.280361740082445	0.460749526337042
s__Lachnospiraceae_bacterium	trimester	w6	0.14715	0.136168034302447	36	36	0.291557369497595	0.477298550837762
s__GGB14022_SGB21449	trimester	w3	-0.645880833333334	0.604451937589171	36	36	0.29303157713581	0.477866879636859
s__GGB30302_SGB43267	trimester	w3	-0.0204833333333333	0.0198467296526163	36	34	0.30954151011936	0.488613318952939
s__Bacteroides_caecimuris	trimester	w6	0.0405941666666666	0.03956679820615	36	36	0.31236998979602	0.488613318952939
s__Alistipes_sp	trimester	w6	-0.0815408333333333	0.0786387165030633	36	35	0.307319069314053	0.488613318952939
s__GGB27792_SGB40208	trimester	w6	-0.273198333333334	0.262765048054257	36	36	0.306034743444188	0.488613318952939
s__GGB27866_SGB40300	trimester	w6	0.093495833333333	0.0884433574254917	36	36	0.301924227607023	0.488613318952939
s__GGB42343_SGB59511	trimester	w3	0.0149591666666667	0.0144966121461598	36	21	0.313326749934842	0.488613318952939
s__GGB29003_SGB41719	trimester	w6	0.0508900000000002	0.0493687893238364	36	36	0.310124579318542	0.488613318952939
s__GGB28621_SGB41239	trimester	w6	-0.0169366666666666	0.016363842892449	36	35	0.308191811163582	0.488613318952939
s__GGB28772_SGB41425	trimester	w6	0.00412	0.00402484407439994	36	24	0.313450053667923	0.488613318952939
s__GGB30295_SGB43259	trimester	w3	0.00297916666666667	0.00283689205857816	36	12	0.305048045417317	0.488613318952939
s__GGB30457_SGB43523	trimester	w3	0.159461666666667	0.152293247107439	36	36	0.306435485546274	0.488613318952939
s__Faecalibaculum_rodentium	trimester	w6	-0.0949391666666667	0.0922110754315286	36	23	0.31069227260514	0.488613318952939
s__Alistipes_sp	trimester	w3	-0.08025	0.0786387165030633	36	35	0.314919692193115	0.489106042087475
s__GGB28779_SGB41432	trimester	w6	-0.1255025	0.122469538478621	36	33	0.316610704147542	0.48993773196554
s__GGB30413_SGB43452	trimester	w6	-0.0166266666666667	0.0164068463343283	36	24	0.321886429679864	0.496290349760954
s__GGB28384_SGB40964	trimester	w3	0.369504999999999	0.36617731276383	36	36	0.323903014074589	0.497590137563862
s__GGB28763_SGB41411	trimester	w6	0.0231958333333334	0.02309500869026	36	14	0.326122227329079	0.499190701760034
s__GGB30444_SGB43493	trimester	w3	-0.00335833333333333	0.00342768070255719	36	15	0.337852389243372	0.514619551451676
s__GGB30448_SGB43502	trimester	w6	-0.0923675	0.0944297775602068	36	27	0.33862937465806	0.514619551451676
s__bacterium_D16_54	trimester	w3	0.0532058333333333	0.0548892712687967	36	26	0.342917274885393	0.515591931033357
s__Dorea_sp_5_2	trimester	w3	0.0525216666666667	0.0541113964506689	36	31	0.34228815129794	0.515591931033357
s__Acutalibacter_muris	trimester	w6	0.0712116666666665	0.0731842559270672	36	32	0.34110836336897	0.515591931033357
s__GGB30297_SGB43261	trimester	w3	0.020495	0.0213753372183241	36	35	0.348071382027627	0.521492105935385
s__GGB28394_SGB40974	trimester	w3	0.0351874999999999	0.0375416445184298	36	36	0.355417644603463	0.530623525746016
s__GGB28248_SGB40791	trimester	w6	0.567891666666667	0.607015002028204	36	35	0.359662776442216	0.533206353886362
s__GGB28422_SGB41005	trimester	w3	0.0726341666666663	0.0776195568093811	36	36	0.359549963541718	0.533206353886362
s__Duncaniella_dubosii	trimester	w6	-0.533193333333333	0.577761417677055	36	35	0.366091029310692	0.538874195230811
s__GGB31851_SGB45231	trimester	w3	0.0645566666666667	0.0702837210656365	36	36	0.368310399661005	0.538874195230811
s__GGB30145_SGB43072	trimester	w6	0.0187391666666667	0.0205249576858285	36	26	0.367867950581019	0.538874195230811
s__GGB28308_SGB40878	trimester	w3	-0.0491491666666667	0.0535388751318243	36	35	0.368569614662583	0.538874195230811
s__Lachnospiraceae_unclassified_SGB41498	trimester	w6	0.4098725	0.45296066094244	36	29	0.375335134104586	0.546880057939329
s__GGB30302_SGB43266	trimester	w6	-0.0865783333333335	0.0963910297628094	36	36	0.37880483714849	0.548168091982797
s__GGB28996_SGB41712	trimester	w6	0.0990691666666666	0.110075693379493	36	17	0.377861743947671	0.548168091982797
s__Muribaculaceae_bacterium_Isolate_110_HZI	trimester	w6	-0.5047775	0.57330550679415	36	36	0.384972991878105	0.553712396055277
s__Lachnospiraceae_bacterium_A2	trimester	w6	0.430463333333333	0.489188827643869	36	35	0.385248011406384	0.553712396055277
s__Clostridiales_bacterium	trimester	w6	-0.1003775	0.113977323049247	36	34	0.38801117781502	0.555799795248542
s__GGB24102_SGB40205	trimester	w3	0.333844166666669	0.41269244303895	36	32	0.427210926404848	0.609890346113319
s__GGB31439_SGB44769	trimester	w3	0.0359708333333334	0.044718817364531	36	10	0.429785788268534	0.611507296059927
s__GGB30466_SGB43541	trimester	w6	0.0166733333333333	0.021138400508217	36	36	0.438664405444187	0.622052534810486
s__GGB30302_SGB43267	trimester	w6	-0.0154075	0.0198467296526163	36	34	0.443086417903539	0.626228803970335
s__GGB28955_SGB41664	trimester	w3	0.00773916666666667	0.0102517386795079	36	8	0.458307361662606	0.643680074561185
s__GGB28807_SGB41461	trimester	w3	0.0866683333333332	0.114847932426072	36	36	0.458470241786504	0.643680074561185
s__Lachnospiraceae_bacterium_A4	trimester	w6	0.362899166666667	0.489479583280792	36	33	0.463695996426585	0.648868325032581
s__Lachnospiraceae_bacterium_28_4	trimester	w6	0.0161708333333333	0.0220186490653203	36	12	0.470451682054619	0.65213786315936
s__Acutalibacter_muris	trimester	w3	0.0539699999999998	0.0731842559270672	36	32	0.468639576274034	0.65213786315936
s__GGB30091_SGB43003	trimester	w3	-0.0455366666666666	0.0623939870229863	36	36	0.470646665393312	0.65213786315936
s__GGB28265_SGB40817	trimester	w3	0.2161575	0.296868692800719	36	35	0.474216433892565	0.654943869610578
s__GGB30301_SGB43265	trimester	w3	-0.0234283333333333	0.0323767859541309	36	36	0.476926367684777	0.655508850565843
s__GGB28963_SGB41672	trimester	w3	0.0149258333333333	0.0207836711706967	36	35	0.477717534964258	0.655508850565843
s__GGB30286_SGB43248	trimester	w6	-0.0229308333333333	0.0319392130153432	36	35	0.480341966603811	0.656983851096826
s__Lachnospiraceae_bacterium_A4	trimester	w3	0.347206666666667	0.489479583280791	36	33	0.483096463076916	0.658626689210972
s__GGB29006_SGB41725	trimester	w3	-0.0273783333333334	0.0388960665706086	36	15	0.48888868241412	0.664387183793548
s__Duncaniella_muris	trimester	w6	0.532155833333337	0.774671165894015	36	36	0.496917317169617	0.667253045759639
s__GGB28881_SGB41561	trimester	w3	0.00456416666666665	0.00664999505708532	36	29	0.497292364292561	0.667253045759639
s__GGB28836_SGB41496	trimester	w6	0.11508	0.166069213633175	36	33	0.495583076346976	0.667253045759639
s__GGB3171_SGB4185	trimester	w6	0.0416674999999999	0.0600119122903567	36	33	0.494748465190953	0.667253045759639
s__GGB31438_SGB44768	trimester	w3	-0.300816666666666	0.439721220231498	36	10	0.501050479995933	0.668067306661244
s__Lachnospiraceae_bacterium_28_4	trimester	w3	0.0151075	0.0220186490653203	36	12	0.499803393369328	0.668067306661244
s__Enterorhabdus_sp_P55	trimester	w6	0.0108066666666666	0.0159749897516391	36	35	0.505790306042937	0.669924595888034
s__GGB28949_SGB41655	trimester	w3	0.0331608333333334	0.0489020225741447	36	36	0.504773911384797	0.669924595888034
s__GGB28317_SGB40889	trimester	w3	-0.050215	0.0744765516778726	36	35	0.507183479434101	0.669924595888034
s__GGB28386_SGB40966	trimester	w3	0.00517916666666665	0.00779779559089882	36	34	0.511187354840369	0.671303633473662
s__GGB28428_SGB41011	trimester	w6	0.0311049999999999	0.0470323547596121	36	31	0.512977304824213	0.671303633473662
s__GGB28621_SGB41239	trimester	w3	-0.0108433333333333	0.016363842892449	36	35	0.512163208166299	0.671303633473662
s__GGB28766_SGB41417	trimester	w6	0.0244033333333334	0.0373722197357822	36	36	0.520534905979615	0.679097846570328
s__GGB28869_SGB41543	trimester	w3	0.0297016666666666	0.0475741087778857	36	36	0.536707407745502	0.698048898417463
s__GGB28869_SGB41543	trimester	w6	0.0283291666666666	0.0475741087778857	36	36	0.555588494679515	0.718199761414983
s__GGB28968_SGB41679	trimester	w3	0.00926333333333333	0.0154215181625952	36	36	0.554194425666696	0.718199761414983
s__GGB28310_SGB40880	trimester	w3	0.0607391666666663	0.104433871188772	36	36	0.564785484832306	0.727869439419142
s__bacterium_D16_76	trimester	w6	-0.00342833333333334	0.00596519944316254	36	32	0.571310115270896	0.731829271525256
s__GGB29546_SGB42338	trimester	w6	0.0356641666666666	0.0621965544079321	36	30	0.570254059024213	0.731829271525256
s__bacterium_1XD42_1	trimester	w3	-0.0110883333333333	0.019518787749082	36	35	0.575730022157098	0.733061649833662
s__GGB28404_SGB40986	trimester	w6	-0.0755550000000002	0.132808728502411	36	29	0.575185880847249	0.733061649833662
s__GGB31438_SGB44768	trimester	w6	-0.246349999999999	0.439721220231498	36	10	0.580975629106642	0.735324378331989
s__GGB30473_SGB43557	trimester	w6	-0.0139066666666667	0.0247296321095588	36	36	0.579564225804534	0.735324378331989
s__Muribaculaceae_bacterium	trimester	w3	1.0281075	1.85674330767764	36	36	0.585357997186436	0.738666044068598
s__Duncaniella_muris	trimester	w3	-0.41906833333333	0.774671165894015	36	36	0.592166436275546	0.745040264038075
s__Atopobiaceae_bacterium_FL090493	trimester	w6	-0.0248816666666667	0.0466955219276731	36	30	0.599479736081245	0.752010083131503
s__Bacteroidaceae_bacterium	trimester	w3	0.203509166666667	0.386221235707253	36	34	0.601770962216618	0.752657486666212
s__GGB28763_SGB41411	trimester	w3	0.0121208333333334	0.02309500869026	36	14	0.604953994716746	0.754413216940883
s__GGB30093_SGB43006	trimester	w6	0.0147575	0.028726744202041	36	36	0.610870667976519	0.759557663407754
s__GGB28955_SGB41663	trimester	w3	0.0401341666666666	0.0783611402070579	36	33	0.613636054539744	0.76076516703173
s__GGB31109_SGB44380	trimester	w6	0.0755516666666664	0.149725205260886	36	36	0.618855219612767	0.762775038127363
s__Oscillibacter_sp_1_3	trimester	w3	0.0104958333333333	0.0208346191825404	36	32	0.617770458054659	0.762775038127363
s__Paramuribaculum_intestinale	trimester	w6	-0.311711666666666	0.62726087974881	36	35	0.624160310430715	0.76687154555388
s__GGB30454_SGB43514	trimester	w3	0.043815	0.0885894553617951	36	25	0.625796119720855	0.76687154555388
s__GGB28330_SGB40904	trimester	w3	0.0116750000000001	0.0241269372368798	36	36	0.633239486087457	0.773580362305607
s__GGB28803_SGB41457	trimester	w3	0.0230124999999999	0.0480174770239699	36	32	0.6349197313263	0.773580362305607
s__GGB31184_SGB44478	trimester	w6	-0.00601166666666665	0.0128066755563149	36	23	0.64185875934408	0.779794022813439
s__Lachnospiraceae_bacterium_WCA_9_b2	trimester	w3	0.0536649999999999	0.115567103374834	36	25	0.645437335880052	0.781901229751835
s__Candidatus_Arthromitus_sp_SFB_mouse	trimester	w6	0.1326325	0.288490810089762	36	16	0.650209619329606	0.7834798220856
s__GGB30147_SGB43074	trimester	w3	0.00526166666666666	0.0115053810642822	36	20	0.650436078712574	0.7834798220856
s__GGB28431_SGB41014	trimester	w3	0.0588708333333334	0.137120172753874	36	33	0.670467830782516	0.799804975660699
s__GGB28433_SGB41016	trimester	w6	-0.0356425000000002	0.0834423503545765	36	35	0.67342069884639	0.799804975660699
s__Clostridiaceae_bacterium	trimester	w3	0.0659066666666665	0.153145395507294	36	36	0.671124982452562	0.799804975660699
s__GGB28851_SGB41518	trimester	w3	0.0954783333333335	0.222670753694425	36	36	0.672247588198828	0.799804975660699
s__Turicibacter_sp_TS3	trimester	w6	-0.168232500000001	0.387346163552274	36	24	0.66828551251849	0.799804975660699
s__Adlercreutzia_mucosicola	trimester	w6	0.0264283333333336	0.0622709001151092	36	36	0.675389089222699	0.799902161537498
s__GGB28996_SGB41712	trimester	w3	0.0453891666666666	0.110075693379493	36	17	0.684077012795611	0.807934967758605
s__Lactobacillus_intestinalis	trimester	w6	-0.097475	0.243699824711701	36	30	0.693028539030626	0.81623361263607
s__Lachnospiraceae_bacterium_MD308	trimester	w6	-0.0144408333333333	0.036663945065431	36	30	0.696210518994951	0.81770986164504
s__GGB27885_SGB40319	trimester	w6	-0.00468916666666669	0.0125005851879596	36	35	0.711166449843633	0.830494755744833
s__GGB28437_SGB41020	trimester	w3	-0.00832416666666676	0.0223375106648997	36	36	0.712971912950753	0.830494755744833
s__GGB30444_SGB43493	trimester	w6	0.00129083333333334	0.00342768070255719	36	15	0.710085249127291	0.830494755744833
s__GGB30303_SGB43268	trimester	w3	-0.009445	0.0259265250841256	36	36	0.719113024350219	0.832453273936096
s__bacterium_0_1xD8_82	trimester	w6	0.000963333333333341	0.00270242910355681	36	27	0.72488508902532	0.832453273936096
s__bacterium_1XD42_54	trimester	w6	0.00334666666666667	0.00954836174623883	36	27	0.728193687250936	0.832453273936096
s__Muribaculaceae_bacterium	trimester	w6	-0.656030833333329	1.85674330767765	36	36	0.727209206463734	0.832453273936096
s__GGB28798_SGB41451	trimester	w3	0.0186683333333334	0.0526199965834865	36	14	0.725014447753617	0.832453273936096
s__GGB28861_SGB41531	trimester	w3	-0.00614333333333334	0.0169989389998417	36	12	0.721251708142157	0.832453273936096
s__Romboutsia_ilealis	trimester	w6	0.0301833333333333	0.0861830700757218	36	12	0.728396614694084	0.832453273936096
s__Muribaculum_intestinale	trimester	w6	-0.0986783333333329	0.284857744288596	36	36	0.731231731740624	0.833446920048454
s__GGB28384_SGB40964	trimester	w6	0.125508333333333	0.36617731276383	36	36	0.735037679155604	0.835538809549534
s__GGB30295_SGB43259	trimester	w6	0.000959166666666668	0.00283689205857817	36	12	0.738489473897076	0.837218013188129
s__GGB30048_SGB42949	trimester	w6	0.00307583333333333	0.00985818939665285	36	17	0.757972403128835	0.857014130471003
s__Adlercreutzia_caecimuris	trimester	w6	0.0142266666666664	0.0467636008451511	36	35	0.763815286789602	0.859038943232868
s__GGB28393_SGB40973	trimester	w6	-0.00871583333333336	0.0284874690553182	36	15	0.76251670710103	0.859038943232868
s__GGB31171_SGB44462	trimester	w6	0.00141833333333333	0.00476313069107723	36	11	0.768670031263853	0.861037627286911
s__Rikenellaceae_bacterium	trimester	w6	0.0926100000000011	0.313668197065994	36	36	0.769653916843725	0.861037627286911
s__GGB27861_SGB40295	trimester	w6	-0.0153183333333333	0.0546925548923189	36	36	0.782032191399366	0.872583287245609
s__Lachnospiraceae_bacterium_MD335	trimester	w3	-0.0242366666666667	0.0892976410904376	36	35	0.788602873421265	0.877605297455686
s__GGB28873_SGB41553	trimester	w3	-0.0248391666666667	0.0942021670282996	36	10	0.794481084329784	0.881832407737771
s__GGB28248_SGB40791	trimester	w3	0.157095833333333	0.607015002028204	36	35	0.798195199459548	0.883641682952606
s__Helicobacter_hepaticus	trimester	w3	0.083021666666667	0.327552926713885	36	36	0.802266109999886	0.885835496458208
s__GGB30454_SGB43516	trimester	w3	0.013855	0.0558057246621983	36	28	0.806226735131722	0.887896456352857
s__Prevotella_sp_PCJ2	trimester	w6	-0.0587666666666669	0.243072923883379	36	27	0.811201115292128	0.888757811069412
s__GGB28879_SGB41559	trimester	w3	0.0165925	0.0683701431833672	36	18	0.809750474698366	0.888757811069412
s__GGB28310_SGB40880	trimester	w6	-0.0238083333333337	0.104433871188772	36	36	0.821072213230252	0.897254171158832
s__GGB28893_SGB41574	trimester	w3	-0.0191866666666666	0.0873644368489028	36	35	0.827522730963759	0.899730755211193
s__GGB30466_SGB43541	trimester	w3	-0.00465916666666667	0.021138400508217	36	36	0.827582534274446	0.899730755211193
s__GGB28870_SGB41549	trimester	w6	0.00477333333333338	0.0231541040402507	36	32	0.838565756735369	0.909339848736053
s__bacterium_D16_63	trimester	w6	0.0102841666666667	0.056785469949544	36	27	0.857392444471832	0.92590648334827
s__GGB23844_SGB35575	trimester	w6	-0.0457066666666675	0.253848297829931	36	36	0.858210490461958	0.92590648334827
s__GGB28793_SGB41446	trimester	w3	0.0115875	0.0700873391969012	36	34	0.870194513094631	0.934082211524363
s__GGB30461_SGB43533	trimester	w6	0.00295416666666667	0.0179007523330979	36	27	0.869926930851449	0.934082211524363
s__GGB30457_SGB43521	trimester	w6	-0.0110241666666666	0.0682591124646512	36	29	0.8731699438751	0.934909232835966
s__GGB28988_SGB41701	trimester	w3	-0.0199199999999997	0.126158854430017	36	30	0.875500849585301	0.934969336739961
s__Firmicutes_bacterium_ASF500	trimester	w6	-0.000280000000000001	0.00180452863959293	36	13	0.877636311373831	0.934969336739961
s__GGB30473_SGB43557	trimester	w3	-0.00353416666666669	0.0247296321095588	36	36	0.887660351278127	0.94327816777425
s__Duncaniella_freteri	trimester	w6	-0.0180358333333329	0.142014694527435	36	33	0.900094213596554	0.954099866412348
s__GGB28790_SGB41443	trimester	w3	0.0442083333333325	0.357677327382665	36	34	0.902755573756496	0.954534571752505
s__GGB30408_SGB43438	trimester	w3	0.0166983333333334	0.139026806467935	36	36	0.905487158590865	0.95504118219534
s__Roseburia_sp_1XD42_69	trimester	w3	-0.00902666666666664	0.0771836980053728	36	13	0.90796042820972	0.955273502632559
s__GGB28841_SGB41505	trimester	w6	-0.000846666666666656	0.007448916050151	36	20	0.910535777823857	0.955611806428998
s__Odoribacter_sp_Z80	trimester	w6	-0.0286216666666661	0.271375862681485	36	36	0.916959621636722	0.959977480429556
s__GGB28393_SGB40973	trimester	w3	-0.00275750000000004	0.0284874690553182	36	15	0.923764057263817	0.959990098725143
s__GGB28433_SGB41016	trimester	w3	0.00854999999999983	0.0834423503545765	36	35	0.919315081142355	0.959990098725143
s__GGB30466_SGB43546	trimester	w3	0.00430083333333334	0.043518382339317	36	36	0.921872757212829	0.959990098725143
s__GGB29005_SGB41723	trimester	w3	0.155819166666665	1.70115354916072	36	29	0.927847810312081	0.961876458612035
s__GGB30461_SGB43533	trimester	w3	-0.0015475	0.0179007523330979	36	27	0.931632009239752	0.9634438339455
s__Ligilactobacillus_murinus	trimester	w6	0.0298408333333319	0.3714975971273	36	35	0.936704397822474	0.966332517461628
s__Eggerthellaceae_bacterium	trimester	w6	0.000177500000000002	0.00249426547235682	36	15	0.943910803972783	0.969051285434528
s__Lactobacillus_johnsonii	trimester	w6	-0.0802700000000008	1.09918948059601	36	34	0.942444885958801	0.969051285434528
s__GGB28873_SGB41553	trimester	w6	0.00619999999999995	0.0942021670282996	36	10	0.948118835741904	0.97102025689509
s__Limosilactobacillus_reuteri	trimester	w6	0.0210499999999998	0.335901140675702	36	35	0.950597363021698	0.971212727520963
s__GGB28980_SGB41692	trimester	w6	0.00205833333333331	0.0555965289831546	36	32	0.970689969197895	0.989357083990162
s__Parabacteroides_goldsteinii	trimester	w6	-0.000306666666666659	0.00943163121980127	36	32	0.974257460931255	0.990611902721468
s__Adlercreutzia_caecicola	trimester	w6	0.000149166666666654	0.0052023315484101	36	23	0.977383877854429	0.991201362677846
s__Adlercreutzia_muris	trimester	w6	0.000388333333333342	0.0150078948584006	36	16	0.979512667363249	0.991201362677846
s__GGB27893_SGB40327	trimester	w6	-0.000691666666666419	0.0307509629064603	36	35	0.982257842225307	0.991612678817929
s__GGB30451_SGB43508	trimester	w3	0.000744166666666851	0.0486925775006335	36	35	0.987944190789564	0.994984173146735
s__GGB28803_SGB41457	trimester	w6	0.000146666666666591	0.0480174770239699	36	32	0.997581300897148	0.999939649126219
s__Faecalibaculum_rodentium	trimester	w3	-0.000320833333333393	0.0922110754315286	36	23	0.997244845559386	0.999939649126219
s__Streptococcus_danieliae	trimester	w6	5.78241158658936e-19	0.00131613954675696	36	12	1	1
