Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
GO:0004849|[MF] uridine kinase activity	0.86090261261459	0.0749097290447288	0.0016463919178033	0.0625412664228774	0
GO:0004850|[MF] uridine phosphorylase activity	0.914016927363514	0.0452937575245728	0.0379169903576954	0.00277232475421804	0
GO:0004851|[MF] uroporphyrin-III C-methyltransferase activity	0.992163431206433	0.000309401264311355	1.46693925444206e-05	0.00751249813671146	0
GO:0004852|[MF] uroporphyrinogen-III synthase activity	0.72595405082019	0.0552320903951822	0.192627868927802	0.0261859898568266	0
GO:0004853|[MF] uroporphyrinogen decarboxylase activity	0.795511549329207	0.080547877578209	0.0212724786922185	0.0906569667075865	0.0120111276927792
GO:0004854|[MF] xanthine dehydrogenase activity	0.736414975635767	0.118226977521311	0.0332016059228869	0.112156440920036	0
GO:0004856|[MF] xylulokinase activity	0.92521076168785	0.0678363648975584	0.00186109058767238	0.00509178282691937	0
GO:0004866|[MF] endopeptidase inhibitor activity	0.747120592639654	0.0275002741264544	0.0641657516617143	0.0553661491866898	0.105847232385487
GO:0004871|[MF] signal transducer activity	0.90995074644917	0.0602676026785528	0.0132214338419669	0.0165602170303097	0
GO:0004872|[MF] receptor activity	0.948826204799248	0.0169153913305846	0.000846504687308452	0.0334118991828587	0
GO:0004930|[MF] G-protein coupled receptor activity	0.925156445110358	0.0377340739626412	0.0361730419506459	0.000936438976354689	0
GO:0005198|[MF] structural molecule activity	0.910832467523627	0.067832570706423	0.00688187727372516	0.0144530844962246	0
GO:0005199|[MF] structural constituent of cell wall	0.882493646528054	0.00875080420696962	0.0207135742455993	0.000150885203819275	0.0878910898155573
GO:0005200|[MF] structural constituent of cytoskeleton	0.993509004236074	0.00640702700597953	4.67844723159767e-06	7.9290310715268e-05	0
GO:0005215|[MF] transporter activity	0.867134547786903	0.0776944460951717	0.0326333532725066	0.0225376528454188	0
GO:0005216|[MF] ion channel activity	0.952744924125938	0.0184889405832977	0.0213991904871714	0.00736694480359264	0
GO:0005247|[MF] voltage-gated chloride channel activity	0.955236783188587	0.0268410691552723	0.00555434323902895	0.0123678044171123	0
GO:0005249|[MF] voltage-gated potassium channel activity	0.803260264928352	0.025252975905733	0.00683956293729537	0.164647196228619	0
GO:0005267|[MF] potassium channel activity	0.91886945146569	0.066834654216057	0.0107088635819956	0.00358703073625789	0
GO:0005298|[MF] proline:sodium symporter activity	0.840408834881043	0.0404663945686538	0.026878677201005	0.0922460933492981	0
GO:0005315|[MF] inorganic phosphate transmembrane transporter activity	0.786350315631601	0.15312530640796	0.0102911692690834	0.0502332086913554	0
GO:0005328|[MF] neurotransmitter:sodium symporter activity	0.851851495033716	0.0962641148457312	0.0197077238009857	0.0321766663195671	0
GO:0005337|[MF] nucleoside transmembrane transporter activity	0.944942993467258	0.0244087870651572	0.0233968882174019	0.00725133125018341	0
GO:0005344|[MF] oxygen transporter activity	0.777787375791979	0.0427589977979653	0.0341917998662573	0.145261826543799	0
GO:0005345|[MF] purine nucleobase transmembrane transporter activity	0.87560579811753	0.0519299299077351	0.0207902722846907	0.0516739996900447	0
GO:0005351|[MF] sugar:proton symporter activity	0.907482945388853	1.04987302213751e-05	0.0352218826784144	0.0545396506938811	0.00274502250863044
GO:0005354|[MF] galactose transmembrane transporter activity	0.962523487758703	0.00175160925542027	0.00223317704102779	0.0334917259448488	0
GO:0005355|[MF] glucose transmembrane transporter activity	0.958673643104643	0.000384159241294529	0.0181602507091008	0.0214952327737013	0.00128671417126084
GO:0005363|[MF] maltose transmembrane transporter activity	0.689790710028102	0.0862813024773213	0.184453755282075	0.0394742322125023	0
GO:0005384|[MF] manganese ion transmembrane transporter activity	0.727021095266151	0.112319329320708	0.0894644055694385	0.0711951698437022	0
GO:0005388|[MF] calcium-transporting ATPase activity	0.915918003501152	0.0816936327502295	0.0014507240212721	0.000937639727346056	0
GO:0005415|[MF] nucleoside:sodium symporter activity	0.993022408690472	0.00223789862154151	0.00362357005409584	0.00111612263389046	0
GO:0005451|[MF] monovalent cation:proton antiporter activity	0.926779305770882	0.0496249707770978	0.00914244023794794	0.014453283214072	0
GO:0005471|[MF] ATP:ADP antiporter activity	0.832796172078591	0.00165717610582999	0.070916694888022	0.0146278137889805	0.0800021431385769
GO:0005506|[MF] iron ion binding	0.897583407543007	0.0588013421627533	0.025098333585479	0.0185169167087609	0
GO:0005507|[MF] copper ion binding	0.701000050775265	0.197355263249945	0.0108784917865227	0.0907661941882679	0
GO:0005509|[MF] calcium ion binding	0.888773423156117	0.0919719039199887	0.0035524354021563	0.0157022375217377	0
GO:0005524|[MF] ATP binding	0.886363436249157	0.07120857588344	0.0190755856820046	0.0233524021853986	0
GO:0005525|[MF] GTP binding	0.919644149337674	5.22927980046925e-05	0.0703931447495533	0.00991041311476778	0
GO:0005542|[MF] folic acid binding	0.929627685820687	0.063227161559829	3.12554036140008e-05	0.00711389721587017	0
GO:0005576|[CC] extracellular region	0.97822098453339	0.0130518805452204	0.00630813223916885	0.00241900268222111	0
GO:0005581|[CC] collagen trimer	0.904470747435927	0.0588026527750171	0.0367180018235498	8.59796550647981e-06	0
GO:0005615|[CC] extracellular space	0.986860679204897	0.00468534106806452	0.00748073049065265	0.000973249236386322	0
GO:0005618|[CC] cell wall	0.795682664756066	0.172992591602002	0.00385516300966374	0.0274695806322677	0
GO:0005622|[CC] intracellular	0.896333713540245	0.0779159516894281	0.00713175982868771	0.0186185749416391	0
GO:0005623|[CC] cell	0.846195746824862	0.0660869897540037	0.0602659474450001	0.0274513159761344	0
GO:0005634|[CC] nucleus	0.933698596069386	0.044570856257678	0.0147661051954904	0.00696444247744549	0
GO:0005654|[CC] nucleoplasm	0.922250656975744	0.0492004844736032	0.0278656897431985	0.000683168807453844	0
GO:0005694|[CC] chromosome	0.825829310207577	0.096380018655168	0.0257193819384739	0.0520712891987811	0
GO:0005727|[CC] extrachromosomal circular DNA	0.90588244351067	0.0727638038804033	0.006159991994123	0.0151937606148032	0
GO:0005730|[CC] nucleolus	0.954821741861681	0.0306995126177136	0.0105945155164727	0.00388423000413262	0
GO:0005737|[CC] cytoplasm	0.869747281026149	0.0799730530845842	0.0278809266371471	0.02239873925212	0
GO:0005739|[CC] mitochondrion	0.909513641454873	0.0721906437600384	0.010650680044693	0.00764503474039522	0
GO:0005743|[CC] mitochondrial inner membrane	0.944663216082333	0.0411670940564528	0.00984728140135034	0.00432240845986436	0
GO:0005747|[CC] mitochondrial respiratory chain complex I	0.895195104148303	0.0756190296885551	0.00633253983430193	0.0228533263288404	0
GO:0005753|[CC] mitochondrial proton-transporting ATP synthase complex	0.873561750155188	0.0926669237626399	0.0282091717290977	0.00556215435307492	0
GO:0005829|[CC] cytosol	0.88088291117903	0.101590044699659	0.0104229346847495	0.00710410943656183	0
GO:0005839|[CC] proteasome core complex	0.777689304761446	0.0312331845547955	0.0702129464995345	0.00790050200494007	0.112964062179284
GO:0005840|[CC] ribosome	0.94153514666522	0.000236977741564254	0.0489732321077697	0.00925464348544622	0
GO:0005874|[CC] microtubule	0.97051248671793	0.00330409415045815	0.0135322702889685	0.012651148842644	0
GO:0005886|[CC] plasma membrane	0.880706123954354	0.0699466503215254	0.0231411534885243	0.0262060722355959	0
GO:0005887|[CC] integral component of plasma membrane	0.725102572434095	0.21349833886721	0.00836337481305318	0.0530357138856413	0
GO:0005925|[CC] focal adhesion	0.982105393013809	0.0166691130209073	0.000928438174738229	0.00029705579054525	0
GO:0005940|[CC] septin ring	0.707605569707531	0.183952172858565	0.0408903874816402	0.000350700226240791	0.0672011697260232
GO:0005960|[CC] glycine cleavage complex	0.962143790257724	0.0139809433622964	0.00894476837362997	0.0149304980063492	0
GO:0005971|[CC] ribonucleoside-diphosphate reductase complex	0.657240940693066	0.250174112083688	0.0655946490387254	0.0269902981845201	0
GO:0005975|[BP] carbohydrate metabolic process	0.924731433250874	0.0544995986899727	0.00747228221662367	0.01329668584253	0
GO:0005976|[BP] polysaccharide metabolic process	0.906841564482785	0.0144599809192053	0.0222862710819551	0.0564121835160547	0
GO:0005978|[BP] glycogen biosynthetic process	0.924639333590654	0.0497235598569428	0.0113060136848321	0.014331092867571	0
GO:0005980|[BP] glycogen catabolic process	0.913986943329866	0.0469405843721962	0.0258778666457916	0.0131946056521464	0
GO:0005982|[BP] starch metabolic process	0.882811822077191	0.0389102947605771	0.075955190694562	0.00232269246766984	0
GO:0005983|[BP] starch catabolic process	0.928366864634624	0.0163233907135178	0.0468828677270735	0.0084268769247851	0
GO:0005985|[BP] sucrose metabolic process	0.958983647021235	7.50040384542424e-07	0.0378388479533799	0.00317675498500028	0
GO:0005988|[BP] lactose metabolic process	0.978035883430797	0.0172739552772163	0.00428967912603187	0.00040048216595513	0
GO:0005993|[BP] trehalose catabolic process	0.967700199954007	0.0291368522211814	0.0020677258280862	0.00109522199672552	0
GO:0005996|[BP] monosaccharide metabolic process	0.758384237963373	0.161349239100772	0.067061253986114	0.00349636982579613	0.00970889912394472
GO:0005997|[BP] xylulose metabolic process	0.92521076168785	0.0678363648975584	0.00186109058767238	0.00509178282691937	0
GO:0006002|[BP] fructose 6-phosphate metabolic process	0.849355356863635	0.0674490598625972	0.056657030727882	0.0265385525458859	0
GO:0006004|[BP] fucose metabolic process	0.888128442760337	0.0917603496435665	0.0113232685230443	0.00878793907305249	0
GO:0006006|[BP] glucose metabolic process	0.854586114943201	0.0692951606937094	0.074902700918679	0.00121602344441085	0
GO:0006007|[BP] glucose catabolic process	0.818002906140929	0.0106171368416271	0.100928998231148	0.0518449546969484	0.0186060040893478
GO:0006011|[BP] UDP-glucose metabolic process	0.682996019250305	0.117767043115431	0.0245247162245533	0.174712221409711	0
GO:0006012|[BP] galactose metabolic process	0.839808336104857	0.0970731156201618	0.0339632741634034	0.0291552741115782	0
GO:0006013|[BP] mannose metabolic process	0.979364238355907	0.0138954919327048	0.000600144815367465	0.00614012489602117	0
GO:0006014|[BP] D-ribose metabolic process	0.992410510616301	0.00659442733350826	0.000528657704735673	0.000466404345455403	0
GO:0006015|[BP] 5-phosphoribose 1-diphosphate biosynthetic process	0.930709542071475	0.0548642665429082	0.000922423036232528	0.0135037683493839	0
GO:0006021|[BP] inositol biosynthetic process	0.968291629125104	0.0302521235325116	0.000889614202526572	0.000566633139857684	0
GO:0006032|[BP] chitin catabolic process	0.927586621238218	0.0685188414822427	0.00386882102816604	2.57162513736151e-05	0
GO:0006040|[BP] amino sugar metabolic process	0.917692137726303	0.0543922731249838	0.000164086853679181	0.0277515022950342	0
GO:0006044|[BP] N-acetylglucosamine metabolic process	0.927121719486936	0.000765844485644438	0.0652120333033804	0.00690040272403922	0
GO:0006047|[BP] UDP-N-acetylglucosamine metabolic process	0.657359782730248	0.020233788470613	0.270669257346089	0.0517371714530492	0
GO:0006048|[BP] UDP-N-acetylglucosamine biosynthetic process	0.911137488123014	0.0830114684998573	0.00251028631637721	0.00334075706075138	0
GO:0006051|[BP] N-acetylmannosamine metabolic process	0.976163758112648	0.00788179127963419	0.0151335137559189	0.000820936851798728	0
GO:0006064|[BP] glucuronate catabolic process	0.904341018243688	0.0741201504919675	0.00148420157923983	0.0200546296851032	1.53452018677274e-15
GO:0006066|[BP] alcohol metabolic process	0.796052435495256	0.0215033358209655	0.0252472126815085	0.0222629639901781	0.134934052012092
GO:0006071|[BP] glycerol metabolic process	0.873689779228148	0.103680978792429	0.0200881329034126	0.00254110907600994	0
GO:0006072|[BP] glycerol-3-phosphate metabolic process	0.840581778486988	0.0934246232095122	0.0348626174735085	0.0311309808299911	0
GO:0006080|[BP] substituted mannan metabolic process	0.947309646125571	2.54507646423391e-06	0.00329248227052897	0.0493953265274358	0
GO:0006081|[BP] cellular aldehyde metabolic process	0.724674022534774	0.104936053687675	0.103764863883411	0.0666250598941402	0
GO:0006082|[BP] organic acid metabolic process	0.892134571664953	0.0437234446379011	0.00163880345313663	0.0235197462794151	0.0389834339645941
GO:0006084|[BP] acetyl-CoA metabolic process	0.782203401520121	0.0433897213774418	0.0750913601231399	0.0993155169792979	0
GO:0006085|[BP] acetyl-CoA biosynthetic process	0.895014118795212	0.0345005575180029	4.80552706194322e-05	0.0246127769094882	0.0458244915066772
GO:0006090|[BP] pyruvate metabolic process	0.787987494508295	0.140112870637143	0.035802001568261	0.0360976332863004	0
GO:0006091|[BP] generation of precursor metabolites and energy	0.790779117408588	0.205704637381322	0.000620443529698494	0.00289580168039241	0
GO:0006094|[BP] gluconeogenesis	0.946032921661523	4.25527119692012e-06	0.0524602418833454	0.00150258118393432	0
GO:0006096|[BP] glycolytic process	0.927353108643619	0.018768813119094	0.0429626274206416	0.000361808563437525	0.0105536422532078
GO:0006097|[BP] glyoxylate cycle	0.794094002325945	0.102586529514705	0.0626906417532224	0.0406288264061271	0
GO:0006098|[BP] pentose-phosphate shunt	0.883283271930582	0.0269111546457163	0.0896744402577967	0.000131133165904646	0
GO:0006099|[BP] tricarboxylic acid cycle	0.8133662945665	0.0530536054250045	0.130424856949662	0.00251982716333466	0.000635415895499481
GO:0006102|[BP] isocitrate metabolic process	0.790237356212894	0.12018289973878	0.0287343287050777	0.0608454153432482	0
GO:0006106|[BP] fumarate metabolic process	0.567081925617926	0.169433878461514	0.0381520183713438	0.225332177549216	0
GO:0006108|[BP] malate metabolic process	0.957045370082666	0.00851582459657036	0.0251585735404116	0.00928023178035198	0
GO:0006109|[BP] regulation of carbohydrate metabolic process	0.911159720901341	0.0813179497630354	0.000531592847225998	0.00699073648839708	0
GO:0006120|[BP] mitochondrial electron transport, NADH to ubiquinone	0.909575699865388	0.0674764721850577	0.00985365150608864	0.0130941764434656	0
GO:0006139|[BP] nucleobase-containing compound metabolic process	0.797057990258297	0.101822200108849	0.0235221036357507	0.0775977059971026	0
GO:0006146|[BP] adenine catabolic process	0.590043263926731	0.198996368037173	0.0485643416125646	0.162396026423532	0
GO:0006147|[BP] guanine catabolic process	0.693125515545345	0.163861080241817	0.00650917135539	0.136504232857448	0
GO:0006163|[BP] purine nucleotide metabolic process	0.91150176673586	0.0555453519961551	0.0206357926153561	0.0123170886526292	0
GO:0006164|[BP] purine nucleotide biosynthetic process	0.911944954616081	0.0522759870495293	0.03409146831275	0.00168759002163958	0
GO:0006166|[BP] purine ribonucleoside salvage	0.917129063126753	0.0488172533619798	0.00916652426597557	0.0248871592452917	0
GO:0006168|[BP] adenine salvage	0.914466382119545	0.0678739475492896	4.41296583641161e-05	0.0176155406728013	0
GO:0006177|[BP] GMP biosynthetic process	0.650039807980581	0.0816500594955676	0.115307772559323	0.00162858382593882	0.15137377613859
GO:0006183|[BP] GTP biosynthetic process	0.878124171645358	0.00302132744927351	0.0727389079758461	0.0461155929295223	0
GO:0006188|[BP] IMP biosynthetic process	0.840621976275462	0.111986409287281	0.0190343631314206	0.0283572513058358	0
GO:0006189|[BP] de novo IMP biosynthetic process	0.908709864314435	0.0369456386921903	0.0304654473863392	0.0238790496070351	0
GO:0006206|[BP] pyrimidine nucleobase metabolic process	0.806292335845295	0.137141756259935	0.056559646770507	6.26112426224055e-06	0
GO:0006207|[BP] de novo pyrimidine nucleobase biosynthetic process	0.871515362909126	0.0323562977273071	0.06220120254008	0.020983349791238	0.0129437870322485
GO:0006213|[BP] pyrimidine nucleoside metabolic process	0.806292335845295	0.137141756259935	0.056559646770507	6.26112426224055e-06	0
GO:0006220|[BP] pyrimidine nucleotide metabolic process	0.866437129148989	8.47314786918181e-05	0.0491191584179694	0.0843589809543503	0
GO:0006221|[BP] pyrimidine nucleotide biosynthetic process	0.821018952612297	0.0365509317375708	0.11012071321692	0.0323094024332118	0
GO:0006223|[BP] uracil salvage	0.826897257265017	0.131371022086385	0.000170220069253865	0.0415615005793445	0
GO:0006226|[BP] dUMP biosynthetic process	0.778498818648383	0.00217448634986195	0.014863560810948	0.0646861037944946	0.139777030396313
GO:0006228|[BP] UTP biosynthetic process	0.878124171645358	0.00302132744927351	0.0727389079758461	0.0461155929295223	0
GO:0006229|[BP] dUTP biosynthetic process	0.853219263181397	0.0106601940510989	0.0136635269480842	0.0573806170243556	0.065076398795064
GO:0006231|[BP] dTMP biosynthetic process	0.694476456473635	0.277648343319486	0.0181257738250623	0.00974942638181729	0
GO:0006233|[BP] dTDP biosynthetic process	0.945501468296429	0.0025319863920118	0.00138703495486515	0.00746810833493598	0.043111402021758
GO:0006235|[BP] dTTP biosynthetic process	0.911230721025899	0.0864974852052784	0.00223411278871358	3.76809801094123e-05	0
GO:0006241|[BP] CTP biosynthetic process	0.878124171645358	0.00302132744927351	0.0727389079758461	0.0461155929295223	0
GO:0006259|[BP] DNA metabolic process	0.937367887322563	0.00290668879715563	0.0518678470518993	0.00785757682838159	0
GO:0006260|[BP] DNA replication	0.875110464759272	0.0884006591316052	0.0193738685333085	0.0171150075758142	0
GO:0006261|[BP] DNA-dependent DNA replication	0.820453763074053	0.0756578661372237	0.0288138269543928	0.075074543834331	0
GO:0006265|[BP] DNA topological change	0.755074801036178	0.149909822448151	0.0182132181825548	0.076802158333116	0
GO:0006268|[BP] DNA unwinding involved in DNA replication	0.933201514015801	0.0503881309951339	0.00962818725781312	0.00678216773125158	0
GO:0006269|[BP] DNA replication, synthesis of RNA primer	0.897705617725666	0.0158816660127927	0.0330244646622042	0.00722957200447226	0.0461586795948647
GO:0006270|[BP] DNA replication initiation	0.766922942892792	0.210266241700723	0.0124055865947307	0.0104052288117538	0
GO:0006275|[BP] regulation of DNA replication	0.877778951344279	0.101756211354224	0.0100121681944457	0.0104526691070513	0
GO:0006276|[BP] plasmid maintenance	0.699445257147368	0.248855419057209	0.039091139178025	0.0126081846173982	0
GO:0006281|[BP] DNA repair	0.860107065224537	0.0958858040969347	0.0245041112093359	0.0195030194691925	0
GO:0006282|[BP] regulation of DNA repair	0.890386140258181	0.0919521569278558	0.0164072554005763	0.00125444741338658	0
GO:0006284|[BP] base-excision repair	0.931249443748019	0.047360779544999	0.0105945426325592	0.0107952340744232	0
GO:0006289|[BP] nucleotide-excision repair	0.845805706226368	0.107877715919887	0.0296538030510442	0.0166627748027017	0
GO:0006298|[BP] mismatch repair	0.938187833675408	0.000214157235173	0.0499521602684478	0.0116458488209713	0
GO:0006302|[BP] double-strand break repair	0.879793031401896	0.0810237887003836	0.00879312435698282	0.0303900555407378	0
GO:0006303|[BP] double-strand break repair via nonhomologous end joining	0.908208559348807	0.0662419808859353	0.0223233877311569	0.00322607203410134	0
GO:0006304|[BP] DNA modification	0.710873672191224	0.186181101477953	0.0261696849431981	0.000130997622936785	0.0766445437646881
GO:0006306|[BP] DNA methylation	0.912257131004624	0.0225148473637324	0.0206814209302325	0.0419261850843516	0.00262041561705984
GO:0006307|[BP] DNA dealkylation involved in DNA repair	0.717252069675506	0.256291289163531	0.00810666171274118	0.0183499794482214	0
GO:0006308|[BP] DNA catabolic process	0.873358115015783	0.104232216545813	0.0176712743929776	0.00473839404542603	0
GO:0006310|[BP] DNA recombination	0.951886163545475	0.0155783975166522	0.0101395239192513	0.022395915018622	0
GO:0006313|[BP] transposition, DNA-mediated	0.895151311084258	0.0917387163367356	0.00996144738889393	0.00314852519011205	0
GO:0006323|[BP] DNA packaging	0.775837571196627	0.0193709801795526	0.00532049631770138	0.199470952306119	0
GO:0006338|[BP] chromatin remodeling	0.886604470666325	0.0470261843541736	0.0663682997273321	1.04525216971867e-06	0
GO:0006351|[BP] transcription, DNA-templated	0.898182285629781	0.0805873075804461	0.0068614094150219	0.0143689973747507	0
GO:0006352|[BP] DNA-templated transcription, initiation	0.862961397439907	0.0975650380610053	0.00772181107619112	0.0317517534228971	0
GO:0006353|[BP] DNA-templated transcription, termination	0.837798820578175	0.0909954962550342	0.0530105288995341	0.018195154267257	0
GO:0006354|[BP] DNA-templated transcription, elongation	0.781441485610959	0.146063362957337	0.0338393222399745	0.0386558291917291	0
GO:0006355|[BP] regulation of transcription, DNA-templated	0.89091724390869	0.0819210712174433	0.00849132116494131	0.0186703637089258	0
GO:0006364|[BP] rRNA processing	0.896097586913887	0.0678603269933404	0.0180262892428176	0.0180157968499553	0
GO:0006366|[BP] transcription from RNA polymerase II promoter	0.915902936706839	0.00218251901319183	0.0560534740200893	0.02586107025988	0
GO:0006378|[BP] mRNA polyadenylation	0.861752630927839	0.00114976738542932	0.040553100416533	0.0965445012701984	0
GO:0006388|[BP] tRNA splicing, via endonucleolytic cleavage and ligation	0.98644601924225	0.00250801181761868	0.00490309875903184	0.00614287018110001	0
GO:0006396|[BP] RNA processing	0.978337587377788	0.00114132405274888	0.0202766332364721	0.000244455332991266	0
GO:0006397|[BP] mRNA processing	0.702147263188308	0.258655936675857	4.48480394112711e-05	0.0391519520964235	0
GO:0006400|[BP] tRNA modification	0.894733003220699	0.0921214772503757	0.0126721107481014	0.00047340878082421	0
GO:0006401|[BP] RNA catabolic process	0.822367337802002	0.148291908859749	0.00552960966530046	0.0238111436729489	0
GO:0006402|[BP] mRNA catabolic process	0.908938930922738	0.0593076808446219	0.0242267957979258	0.00752659243471452	0
GO:0006412|[BP] translation	0.952046885129862	0.00179021292816811	0.025900135902998	0.00766720481751472	0.0125955612214571
GO:0006413|[BP] translational initiation	0.945358735654906	0.0370299600577007	0.0125810429932831	0.00503026129411034	0
GO:0006414|[BP] translational elongation	0.944127833315602	0.0196515127154469	0.0234471978047555	0.0127734561641952	0
GO:0006415|[BP] translational termination	0.939413252245112	0.00834772078393316	0.049370654677024	0.00286837229393101	0
GO:0006417|[BP] regulation of translation	0.758253574506788	0.156723536419092	0.0824500050477433	0.00257288402637706	0
GO:0006418|[BP] tRNA aminoacylation for protein translation	0.927909815176986	0.0400420760933402	0.0223057913440567	0.00974231738561726	0
GO:0006419|[BP] alanyl-tRNA aminoacylation	0.838444441445123	0.0242358506684949	0.0662258425578953	0.0710938653284867	0
GO:0006420|[BP] arginyl-tRNA aminoacylation	0.833565610906571	0.00951891212393021	0.127849045469162	0.00883781384137992	0.0202286176589571
GO:0006421|[BP] asparaginyl-tRNA aminoacylation	0.937728252372783	0.00157102667569647	0.0427349921973655	0.0179657287541547	1.52650196422833e-17
GO:0006422|[BP] aspartyl-tRNA aminoacylation	0.840767875350838	0.119104200087925	0.016378088794447	0.0237498357667909	0
GO:0006423|[BP] cysteinyl-tRNA aminoacylation	0.835894164501678	0.138768235126286	0.0011866227475537	0.0241509776244821	0
GO:0006424|[BP] glutamyl-tRNA aminoacylation	0.88246196896942	0.0267517577819387	0.0726493994089642	0.0181368738396769	0
GO:0006425|[BP] glutaminyl-tRNA aminoacylation	0.902932260858882	0.00270314558841505	0.0764114205469073	0.0179531730057953	0
GO:0006426|[BP] glycyl-tRNA aminoacylation	0.965879536022356	0.0269717452753228	0.000668413965099809	0.00648030473722159	0
GO:0006427|[BP] histidyl-tRNA aminoacylation	0.838351611874607	0.116027636144566	0.0155632800803962	0.0300574719004307	0
GO:0006428|[BP] isoleucyl-tRNA aminoacylation	0.834735804703144	0.115658592612186	0.0208146785155997	0.0287909241690694	0
GO:0006429|[BP] leucyl-tRNA aminoacylation	0.941929491751341	3.68388188168204e-05	0.0531108646560298	0.00492280477381215	0
GO:0006430|[BP] lysyl-tRNA aminoacylation	0.836044792151401	0.00312362808653228	0.00058175882847886	0.0441952484320801	0.116054572501508
GO:0006431|[BP] methionyl-tRNA aminoacylation	0.934488398840045	0.0316719268871893	0.0170437875549751	0.016795886717791	0
GO:0006432|[BP] phenylalanyl-tRNA aminoacylation	0.88499884485215	0.0771986710048297	0.0208123834947524	0.0169901006482681	0
GO:0006433|[BP] prolyl-tRNA aminoacylation	0.630411974575954	0.222478822021829	0.0624093781621996	0.000288339994303322	0.0844114852457144
GO:0006434|[BP] seryl-tRNA aminoacylation	0.812341908104634	0.120600853358378	0.0209608466419849	0.0460963918950023	0
GO:0006435|[BP] threonyl-tRNA aminoacylation	0.870140956337154	0.006964577467924	0.0537810417335662	0.0443041569061675	0.0248092675551884
GO:0006436|[BP] tryptophanyl-tRNA aminoacylation	0.845966868631292	0.011304262652321	0.013090344119352	0.0265880918988973	0.103050432698138
GO:0006437|[BP] tyrosyl-tRNA aminoacylation	0.987516123610529	0.00342030352620555	0.00882749912725191	0.000236073736014007	0
GO:0006438|[BP] valyl-tRNA aminoacylation	0.936298906425438	0.0305893022735226	0.0323433497507869	0.000768441550252548	0
GO:0006449|[BP] regulation of translational termination	0.810945267345491	0.0809550679706238	0.0117125224707337	0.0963871422131517	0
GO:0006450|[BP] regulation of translational fidelity	0.839669952118132	0.134102269844086	0.0249185713818697	0.00130920665591226	0
GO:0006457|[BP] protein folding	0.867831651930685	0.10867740495517	0.0114253526436038	0.012065590470541	0
GO:0006461|[BP] protein complex assembly	0.6914734312353	0.282419032711784	0.0254378226816993	0.000669713371217489	0
GO:0006464|[BP] cellular protein modification process	0.797141538626337	0.0328558512932002	0.0810395491537684	0.000978007485008184	0.0879850534416861
GO:0006465|[BP] signal peptide processing	0.842378822304713	0.0414395766300737	0.10515941373451	0.0110221873307033	0
GO:0006470|[BP] protein dephosphorylation	0.899401285046405	0.0403572390960663	0.0307543330145601	0.0294871428429685	0
GO:0006474|[BP] N-terminal protein amino acid acetylation	0.917430725051903	0.0492759596601992	0.0272447421761273	0.00604857311177079	0
GO:0006486|[BP] protein glycosylation	0.816717590139884	0.038610514583533	0.0855800184902739	0.0590918767863092	0
GO:0006487|[BP] protein N-linked glycosylation	0.929726367196871	0.0409060070878402	0.0022022702276705	0.0271653554876184	0
GO:0006505|[BP] GPI anchor metabolic process	0.968232054107748	0.0160659245608356	0.013768683203643	0.00193333812777359	0
GO:0006508|[BP] proteolysis	0.981961675763557	0.0163326491476372	0.00122473148119061	0.00048094360761547	0
GO:0006515|[BP] misfolded or incompletely synthesized protein catabolic process	0.873397327684051	0.055969881818965	0.0519916358610653	0.0186411546359187	0
GO:0006518|[BP] peptide metabolic process	0.932751189933083	0.0659651358064797	0.00127733407063123	6.3401898061684e-06	0
GO:0006520|[BP] cellular amino acid metabolic process	0.794323397991333	0.0784985865493867	0.0423050790249741	0.084872936434306	4.66141520139036e-16
GO:0006522|[BP] alanine metabolic process	0.983490612301146	0.000588116810483357	0.00909032130552671	0.0068309495828437	0
GO:0006523|[BP] alanine biosynthetic process	0.745386752099391	0.0649019547656165	0.0913656294187295	0.0134645926119252	0.0848810711043381
GO:0006525|[BP] arginine metabolic process	0.889291538256024	0.0761364958676767	0.00366672294242556	0.0309052429338735	0
GO:0006526|[BP] arginine biosynthetic process	0.812917093077591	0.117544582677763	0.0162983866364814	0.0532399376081642	0
GO:0006527|[BP] arginine catabolic process	0.888075840826422	0.0897117192114852	0.0191648390715131	0.00304760089057936	0
GO:0006528|[BP] asparagine metabolic process	0.97666703393197	0.00457298579589913	0.0163528430519813	0.00240713722014937	0
GO:0006529|[BP] asparagine biosynthetic process	0.887178370443628	0.0897598934312003	0.0061011163214851	0.016960619803687	0
GO:0006531|[BP] aspartate metabolic process	0.845847217125725	0.0512056645890644	0.0491471739226758	0.0537999443625346	0
GO:0006534|[BP] cysteine metabolic process	0.944326428696041	0.0416950071257154	0.00347189821578664	0.0105066659624573	0
GO:0006535|[BP] cysteine biosynthetic process from serine	0.816267794401772	0.131067728854727	0.0160025482421173	0.0366619285013833	0
GO:0006536|[BP] glutamate metabolic process	0.782749013880323	0.187994160378671	0.0105712536891479	0.0186855720518586	0
GO:0006537|[BP] glutamate biosynthetic process	0.810130552078886	0.121969763351372	0.024443014894032	0.0434566696757107	0
GO:0006541|[BP] glutamine metabolic process	0.898845095004029	0.0513643769377468	0.0268313251153732	0.0229592029428512	0
GO:0006542|[BP] glutamine biosynthetic process	0.910350816375268	0.0547664983103928	0.020721794401389	0.0141608909129505	0
