Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
CARBPSYN-RXN|(expasy) Carbamoyl-phosphate synthase (glutamine-hydrolyzing) [6.3.5.5]	0.625329939894922	0.3549349202795	0.000459477242856706	0.0192756625827214	0
CDP-GLUCOSE-46-DEHYDRATASE-RXN|(expasy) CDP-glucose 4,6-dehydratase [4.2.1.45]	0.91255778382831	0.0298790091831714	4.43490079106684e-05	3.676772000932e-05	0.0574820902605983
CDPDIGLYSYN-RXN|(expasy) Phosphatidate cytidylyltransferase [2.7.7.41]	0.515214702418885	0.362234363164418	0.0394254165892111	0.0220859045420806	0.0610396132854055
CDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
CDPREDUCT-RXN|(expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	0.735670340570391	0.222159760276712	0.0421557238441812	1.41753087154511e-05	0
CELLOBIOSE-EPIMERASE-RXN|(expasy) Cellobiose epimerase [5.1.3.11]	0.953967040173039	0.000471471782741433	0.0150345412784174	0.0305269467658022	0
CELLOBIOSE-PHOSPHORYLASE-RXN|(expasy) Cellobiose phosphorylase [2.4.1.20]	0.78584548585439	0.0253546364902245	0.0203416569245922	0.111865317771992	0.0565929029588017
CELLULOSE-SYNTHASE-UDP-FORMING-RXN|(expasy) Cellulose synthase (UDP-forming) [2.4.1.12]	0.681521522650133	0.302337324671563	0.00631485288045887	0.00982629979784507	0
CHEBDEAMID-RXN|(expasy) Protein-glutamine glutaminase [3.5.1.44]	0.863482741968079	0.0949211568791971	0.0371852986450766	0.00441080250764721	0
CHER-RXN|(expasy) Protein-glutamate O-methyltransferase [2.1.1.80]	0.619400676990849	0.00712618196500721	0.00924867122882761	0.0539128334883374	0.310311636326979
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN|(expasy) Chloramphenicol O-acetyltransferase [2.3.1.28]	0.849119939193536	0.146808439033295	9.87744226064054e-06	0.00175106529116341	0.0023106790397452
CHOLINE-SULFATASE-RXN|(expasy) Choline-sulfatase [3.1.6.6]	0.862214942241047	0.0966522736938469	0.0193900223468359	0.0217427617182702	0
CHOLOYLGLYCINE-HYDROLASE-RXN|(expasy) Choloylglycine hydrolase [3.5.1.24]	0.959331192591428	0.00641797476594901	0.0131712068478718	0.0210796257947514	0
CHORISMATE-SYNTHASE-RXN|(expasy) Chorismate synthase [4.2.3.5]	0.590823368659068	0.326830409368913	0.00132138397202065	0.081024837999998	0
CHORISMATEMUT-RXN|(expasy) Chorismate mutase [5.4.99.5]	0.80717754277452	0.0326522406401391	0.143242664948785	0.0169275516365566	0
CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN|(expasy) Cinnamyl-alcohol dehydrogenase [1.1.1.195]	0.754524127273231	0.0726160491936342	0.00444446709160579	0.0835321853820045	0.0848831710595241
CITC-RXN|(expasy) [Citrate (pro-3S)-lyase] ligase [6.2.1.22]	0.940512054669797	0.0303183028977291	0.0126444242453666	0.0165252181871072	0
CITLY-RXN|(expasy) Citrate (pro-3S)-lyase [4.1.3.6]	0.701699331156443	0.131551136430736	0.164684469219053	0.00206506319376821	0
CITSYN-RXN|(expasy) AMBIGUOUS [2.3.3.1; 2.3.3.16]	0.952532640530407	0.00520295936640553	0.0379594051981475	0.00430499490503996	0
CITTRANS-RXN|(expasy) Citrate CoA-transferase [2.8.3.10]	0.752215922942686	0.147204036304569	0.0924594051285104	0.00812063562423458	0
COA-DISULFIDE-REDUCTASE-NADH-RXN|(expasy) CoA-disulfide reductase [1.8.1.14]	0.828057312548764	0.0145704459295275	0.012536905391757	0.00548242233348691	0.139352913796464
COBALAMIN5PSYN-RXN|(expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	0.933589197933422	0.000414313389041517	0.0260735331759148	0.0122749036967558	0.0276480518048657
COBALAMINSYN-RXN|(expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	0.933589197933422	0.000414313389041517	0.0260735331759148	0.0122749036967558	0.0276480518048657
COBINAMIDEKIN-RXN|(expasy) Adenosylcobinamide kinase [2.7.1.156]	0.887597983441693	0.00319295513969603	0.0254067634087091	0.0248769602586349	0.0589253377512668
COBINPGUANYLYLTRANS-RXN|(expasy) Adenosylcobinamide-phosphate guanylyltransferase [2.7.7.62]	0.953974327569137	0.00241890473391203	0.00558960611019354	0.0265696402722178	0.0114475213145396
CPM-KDOSYNTH-RXN|(expasy) 3-deoxy-manno-octulosonate cytidylyltransferase [2.7.7.38]	0.709524895059464	0.277669072214401	0.00750982657211377	0.00529620615402068	0
CREATININASE-RXN|(expasy) Creatininase [3.5.2.10]	0.690445889525378	0.135964772661811	0.173456175332673	0.000133162480138489	0
CTPSYN-RXN|(expasy) CTP synthase (glutamine hydrolyzing) [6.3.4.2]	0.931949111132185	0.016553513417105	0.00536990283889024	0.0461274726118194	0
CYCLOHEXADIENYL-DEHYDROGENASE-RXN|(expasy) Arogenate dehydrogenase [1.3.1.43]	0.686206170699009	0.000917946106845015	0.157864027427011	0.155011855767136	0
CYCLOMALTODEXTRINASE-RXN|(expasy) Cyclomaltodextrinase [3.2.1.54]	0.831421746687716	0.0868223794717348	0.0674375649280583	0.000921493668577618	0.0133968152439132
CYCPHOSDIESTER-RXN|(expasy) 2,3-cyclic-nucleotide 2-phosphodiesterase [3.1.4.16]	0.755323522246999	0.00503782065713009	0.226314283280825	0.0133243738150462	0
CYSPH-RXN|(expasy) Cystathionine gamma-synthase [2.5.1.48]	0.975819953585589	0.00449334563242523	0.00378033235791407	0.000435152568008699	0.0154712158560627
CYSTATHIONINE-BETA-SYNTHASE-RXN|(expasy) Cystathionine beta-synthase [4.2.1.22]	0.879170275274756	0.00728715982376655	0.112881417539886	0.000661147361591481	0
CYSTEINE--TRNA-LIGASE-RXN|(expasy) Cysteine--tRNA ligase [6.1.1.16]	0.9334771059257	0.0544364939230744	0.000294517917168229	0.0117918822340568	0
CYTDEAM-RXN|(expasy) Cytosine deaminase [3.5.4.1]	0.94794509876708	0.0136521630123785	0.0188024773751177	0.0196002608454236	0
CYTIDEAM-RXN|(expasy) Cytidine deaminase [3.5.4.5]	0.973538747122151	0.0159566204664113	0.00591832800853324	0.00458630440290428	0
CYTIDEAM2-RXN|(expasy) Cytidine deaminase [3.5.4.5]	0.973538747122151	0.0159566204664113	0.00591832800853324	0.00458630440290428	0
CYTIDINEKIN-RXN|(expasy) Uridine/cytidine kinase [2.7.1.48]	0.868988238985163	0.117349817360833	0.0136616408360495	3.02817954780661e-07	0
CYTOCHROME-C-OXIDASE-RXN|(expasy) Cytochrome-c oxidase [7.1.1.9]	0.962035667280935	0.0283331251059394	0.00344837274414003	0.00618283486898593	0
CYTOCHROME-C-PEROXIDASE-RXN|(expasy) Cytochrome-c peroxidase [1.11.1.5]	0.896886838284197	0.00162158927149189	0.00552327982570185	0.0130921792060743	0.0828761134125348
D-PPENTOMUT-RXN|(metacyc) D-deoxyribose 1,5-phosphomutase [5.4.2.7]	0.94424427952206	0.048328692760266	0.00367806285092127	0.00374896486675301	0
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN|(expasy) D-threo-aldose 1-dehydrogenase [1.1.1.122]	0.851186272311455	0.0238803628928416	0.0438017954345067	0.0811315693611962	0
DADPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
DAHPSYN-RXN|(expasy) 3-deoxy-7-phosphoheptulonate synthase [2.5.1.54]	0.924758498444386	0.0502249062682674	0.0247081186756312	0.000308476611715335	0
DALADALALIG-RXN|(expasy) D-alanine--D-alanine ligase [6.3.2.4]	0.974243106559043	0.0033029074461927	0.000238210199039623	0.0222157757957244	0
DAPASYN-RXN|(expasy) Adenosylmethionine--8-amino-7-oxononanoate transaminase [2.6.1.62]	0.793942431327662	0.0512703420559352	0.0531704192639475	0.0201602588110472	0.0814565485414086
DARAB5PISOM-RXN|(expasy) Arabinose-5-phosphate isomerase [5.3.1.13]	0.920061519999039	0.0420643990312759	0.0308217414599488	0.00705233950973646	0
DARABALDOL-RXN|(expasy) L-fuculose-phosphate aldolase [4.1.2.17]	0.977739422737638	0.00360144259009346	0.0152940488823238	0.00336508578994464	0
DARABISOM-RXN|(expasy) D-arabinose isomerase [5.3.1.3]	0.994342298847505	0.00351000435372474	0.0016120373390398	0.000535659459730357	0
DCDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
DCMP-DEAMINASE-RXN|(expasy) dCMP deaminase [3.5.4.12]	0.894389393636698	0.0826501709476507	0.018758800190179	0.00420163522547203	0
DCTP-DEAM-RXN|(expasy) dCTP deaminase [3.5.4.13]	0.88589811448115	2.06129725314083e-05	0.049954443319059	0.00486428369313073	0.0592625455341293
DEHYDDEOXPHOSGALACT-ALDOL-RXN|(expasy) AMBIGUOUS [4.1.2.21; 4.1.2.55]	0.619742853429	0.175600078944215	0.001840133577374	0.202816934049411	0
DEOXYADENPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
DEOXYGLUCONOKIN-RXN|(expasy) AMBIGUOUS [2.7.1.178; 2.7.1.45]	0.840875892450958	0.00291539510423399	0.0784189504652027	0.0777897619796051	0
DEOXYGUANPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
DEOXYINOPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
DEOXYRIBOSE-P-ALD-RXN|(expasy) Deoxyribose-phosphate aldolase [4.1.2.4]	0.82226705678396	0.161111737792824	0.00944522355747592	0.00717598186573966	0
DEPHOSPHOCOAKIN-RXN|(expasy) Dephospho-CoA kinase [2.7.1.24]	0.569240639742888	0.359576391512473	0.00957533553827044	0.0616076332063685	0
DETHIOBIOTIN-SYN-RXN|(expasy) Dethiobiotin synthase [6.3.3.3]	0.870037560339537	0.095964249741349	0.0216657572994335	0.0123324326196805	0
DGDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
DGTPTRIPHYDRO-RXN|(expasy) dGTPase [3.1.5.1]	0.847073397011043	0.0188398761213079	0.120008609657704	0.0140781172099451	0
DHHB-METHYLTRANSFER-RXN|(expasy) 3-demethylubiquinol 3-O-methyltransferase [2.1.1.64]	0.745679050571403	0.0686855654609323	0.0606083860788308	0.107605263026026	0.0174217348628078
DIACYLGLYKIN-RXN|(expasy) Diacylglycerol kinase (ATP) [2.7.1.107]	0.741085347066718	0.118911170764462	0.0432441297941503	0.0967593523746695	0
DIAMACTRANS-RXN|(expasy) Diamine N-acetyltransferase [2.3.1.57]	0.901397069846539	0.0708384254264144	8.57609289490164e-06	0.0277559286341517	0
DIAMINOPIMDECARB-RXN|(expasy) Diaminopimelate decarboxylase [4.1.1.20]	0.753562463115635	0.225992346987943	0.0145832560489775	0.00586193384744509	0
DIAMINOPIMELATE-DEHYDROGENASE-RXN|(expasy) Diaminopimelate dehydrogenase [1.4.1.16]	0.374168108281702	0.513714919983358	0.00942576665385538	0.102691205081085	0
DIAMINOPIMEPIM-RXN|(expasy) Diaminopimelate epimerase [5.1.1.7]	0.909550524156429	0.0648605324597807	0.000693725776531163	0.0185322545183928	0.00636296308886644
DIHYDRODIPICSYN-RXN|(expasy) 4-hydroxy-tetrahydrodipicolinate synthase [4.3.3.7]	0.561292973644353	0.344086454994073	0.000176326433820747	0.0944442449277532	0
DIHYDROFOLATEREDUCT-RXN|(expasy) Dihydrofolate reductase [1.5.1.3]	0.793572870056657	0.195462509242209	0.00330534236654516	0.00765927833458881	0
DIHYDROFOLATESYNTH-RXN|(expasy) Dihydrofolate synthase [6.3.2.12]	0.813382238634469	1.52961925555626e-06	0.0927156559432209	0.0212084825048917	0.0726920932981631
DIHYDROOROT-RXN|(expasy) Dihydroorotase [3.5.2.3]	0.865696129370288	0.123027807742282	0.00281570575139846	0.0084603571360316	0
DIHYDROOROTATE-DEHYDROGENASE-RXN|(expasy) Dihydroorotate dehydrogenase (quinone) [1.3.5.2]	0.930438853380178	0.0487214944260973	0.00545434358307586	0.0153853086106493	0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN|(expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1]	0.968465404376021	0.0223139100798191	0.00878421285380565	0.000436472690353781	0
DIHYDROXYISOVALDEHYDRAT-RXN|(expasy) Dihydroxy-acid dehydratase [4.2.1.9]	0.848315852760717	3.73176619111528e-05	0.105589587511214	0.0460572420661578	0
DIHYDROXYMETVALDEHYDRAT-RXN|(metacyc) 2,3-Dihydroxy-3-methylvalerate dehydratase [4.2.1.9]	0.848315852760717	3.73176619111528e-05	0.105589587511214	0.0460572420661578	0
DIMESULFREDUCT-RXN|(expasy) Respiratory dimethylsulfoxide reductase [1.8.5.3]	0.842548084943687	0.0401859899424702	0.00045347242992281	0.0660643731850817	0.0507480794988377
DIMETHUROPORDEHYDROG-RXN|(expasy) Precorrin-2 dehydrogenase [1.3.1.76]	0.860323854157546	0.0604362057769313	0.00723521500724833	0.0720047250582748	0
DIMETHYLARGININASE-RXN|(expasy) Dimethylargininase [3.5.3.18]	0.941398722800537	0.000351997457599897	0.0582380822184517	1.11975234111598e-05	0
DIMETHYLMALEATE-HYDRATASE-RXN|(expasy) Dimethylmaleate hydratase [4.2.1.85]	0.770198701959663	0.182396813415172	0.0456401608875011	0.00176432373766355	0
DIOHBUTANONEPSYN-RXN|(expasy) 3,4-dihydroxy-2-butanone-4-phosphate synthase [4.1.99.12]	0.492336908602634	0.45069595631278	0.0194657323168582	0.037501402767727	0
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN|(expasy) Diphosphomevalonate decarboxylase [4.1.1.33]	0.793417422958896	0.00108738700358803	0.0598594463077131	0.0773627761496646	0.0682729675801385
DLACTDEHYDROGNAD-RXN|(expasy) D-lactate dehydrogenase [1.1.1.28]	0.91698390641183	0.00135184016510601	0.0703726932104052	0.00866902364504484	0.00262253656761357
DMBPPRIBOSYLTRANS-RXN|(expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	0.996559285830475	7.53602543733283e-05	0.00305743322036997	0.000307920694781466	0
DMK-RXN|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.785170055497314	0.203820473674488	0.00599895407423411	0.00501051675396455	0
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN|(expasy) DNA (cytosine-5-)-methyltransferase [2.1.1.37]	0.902735675756631	0.00508816225931777	0.0278439222573292	0.0643322397267216	0
DNA-DIRECTED-DNA-POLYMERASE-RXN|(expasy) DNA-directed DNA polymerase [2.7.7.7]	0.591263360769045	0.35582907579864	0.00230594075455521	0.0506016226777596	0
DNA-DIRECTED-RNA-POLYMERASE-RXN|(expasy) DNA-directed RNA polymerase [2.7.7.6]	0.783204292567564	0.205270512190706	2.61229612344767e-05	0.0114990722804959	0
DNA-LIGASE-NAD+-RXN|(expasy) AMBIGUOUS [6.5.1.2; 6.5.1.6]	0.84967348789477	0.055877202720091	0.0148397454964035	0.079609563888736	0
DSERDEAM-RXN|(expasy) D-serine ammonia-lyase [4.3.1.18]	0.940437874387929	0.0297966045495781	0.0258267246168544	0.00393879644563873	0
DTDPDEHYDRHAMEPIM-RXN|(expasy) dTDP-4-dehydrorhamnose 3,5-epimerase [5.1.3.13]	0.947617897574685	0.0350567388475687	0.0118849559532878	0.00544040762445833	0
DTDPDEHYRHAMREDUCT-RXN|(expasy) dTDP-4-dehydrorhamnose reductase [1.1.1.133]	0.674440143333306	0.319076452546708	0.00645465438944829	2.87497305375969e-05	0
DTDPGLUCDEHYDRAT-RXN|(expasy) dTDP-glucose 4,6-dehydratase [4.2.1.46]	0.87160812253346	0.0239792738130273	0.00391621237919485	0.0105303710338428	0.0899660202404745
DTDPGLUCOSEPP-RXN|(expasy) Glucose-1-phosphate thymidylyltransferase [2.7.7.24]	0.760071239250894	0.194752661756024	0.000294483036215363	0.0448816159568661	0
DTDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
DTMPKI-RXN|(expasy) AMBIGUOUS [2.7.4.12; 2.7.4.13; 2.7.4.9]	0.944690709110908	0.0346361363792786	0.00996045025280701	0.0107127042570069	0
DUDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
DURIDKI-RXN|(expasy) AMBIGUOUS [2.7.1.145; 2.7.1.21]	0.73599899141404	0.211108304425227	0.038326876636338	0.0145658275243956	0
DUTP-PYROP-RXN|(expasy) AMBIGUOUS [3.6.1.23; 3.6.1.9]	0.898834123763269	0.0246990247666889	0.0618995411302622	0.0145673103397801	0
DXPREDISOM-RXN|(expasy) 1-deoxy-D-xylulose-5-phosphate reductoisomerase [1.1.1.267]	0.666168365511647	0.214179090014708	0.0187553457880326	0.100897198685612	0
DXS-RXN|(expasy) 1-deoxy-D-xylulose-5-phosphate synthase [2.2.1.7]	0.824470222551115	0.154279804179404	0.0123445642241975	0.0089054090452828	0
ENOYL-ACP-REDUCT-NADH-RXN|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
ENOYL-COA-HYDRAT-RXN|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
ENTDB-RXN|(expasy) Holo-[acyl-carrier-protein] synthase [2.7.8.7]	0.97270863521078	0.00251665343761534	0.0237205062735449	0.00105420507806017	0
ENZRXN-201-RXN|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.881587761454036	0.00233758199596463	0.111747907347448	0.00432674920255126	0
ERYTHRON4PDEHYDROG-RXN|(expasy) 4-phosphoerythronate dehydrogenase [1.1.1.290]	0.793284246199714	0.168148279082185	0.0201699759985065	0.0183974987195935	0
ETHAMLY-RXN|(expasy) Ethanolamine ammonia-lyase [4.3.1.7]	0.615385329186948	0.0202703284480105	0.29664108999144	0.0677032523736015	0
EXOPOLYPHOSPHATASE-RXN|(expasy) Exopolyphosphatase [3.6.1.11]	0.857068498614884	1.04507372741808e-06	0.0102592837617682	0.019264929492311	0.113406243057309
F16ALDOLASE-RXN|(expasy) Fructose-bisphosphate aldolase [4.1.2.13]	0.917063147103285	0.0672557749917033	0.00113443461832494	3.36692126932824e-05	0.0145129740739939
F16BDEPHOS-RXN|(expasy) Fructose-bisphosphatase [3.1.3.11]	0.865846332987354	0.0538691914155482	0.0276178315243921	0.0526666440727056	0
FADSYN-RXN|(expasy) FAD synthase [2.7.7.2]	0.883888077487172	0.112450165202769	4.98121525332202e-05	0.00361194515752522	0
FARNESYLTRANSTRANSFERASE-RXN|(expasy) Geranylgeranyl diphosphate synthase [2.5.1.29]	0.821671188571299	0.00318808932164848	0.000736809831291321	0.0252926770891256	0.149111235186635
FGAMSYN-RXN|(expasy) Phosphoribosylformylglycinamidine synthase [6.3.5.3]	0.581665307697166	0.342733714091358	0.0690649438904904	0.00653603432098574	0
FMNREDUCT-RXN|(expasy) FMN reductase (NAD(P)H) [1.5.1.39]	0.959164476192225	0.0158942197145165	0.0146409340633072	0.00322868213299345	0.00707168789695796
FOLYLPOLYGLUTAMATESYNTH-RXN|(expasy) Tetrahydrofolate synthase [6.3.2.17]	0.89448399684637	0.0160364830669683	0.00604800698153516	0.083431513105126	0
FORMALDEHYDE-DEHYDROGENASE-RXN|(expasy) Formaldehyde dehydrogenase [1.2.1.46]	0.884328257250536	0.0223389905470471	0.0263060825324523	0.067026669669965	0
FORMALDEHYDE-TRANSKETOLASE-RXN|(expasy) Formaldehyde transketolase [2.2.1.3]	0.872021176177589	0.0147567463854797	0.113212842984199	9.23445273175672e-06	0
FORMATETHFLIG-RXN|(expasy) Formate--tetrahydrofolate ligase [6.3.4.3]	0.795136240233791	0.101648340899579	0.0752284969306359	0.0279869219359941	0
FORMYLTHFDEFORMYL-RXN|(expasy) Formyltetrahydrofolate deformylase [3.5.1.10]	0.84776940321637	0.0963902740666885	0.0556249662949218	0.000215356422019315	0
FORMYLTHFGLUSYNTH-RXN|(expasy) Tetrahydrofolate synthase [6.3.2.17]	0.89448399684637	0.0160364830669683	0.00604800698153516	0.083431513105126	0
FPPSYN-RXN|(expasy) (2E,6E)-farnesyl diphosphate synthase [2.5.1.10]	0.711266412002338	0.00287909074969923	0.211838670911816	0.0740158263361467	0
FRUCTOKINASE-RXN|(expasy) Fructokinase [2.7.1.4]	0.90934243013212	0.0561976014759971	0.00805580252273618	0.0264041658691462	0
FUCISOM-RXN|(expasy) L-fucose isomerase [5.3.1.25]	0.706956315846104	0.263202851173219	0.0172284446599972	0.0126123883206803	0
FUCPALDOL-RXN|(expasy) L-fuculose-phosphate aldolase [4.1.2.17]	0.977739422737638	0.00360144259009346	0.0152940488823238	0.00336508578994464	0
FUMARATE-REDUCTASE-NADH-RXN|(expasy) Fumarate reductase (NADH) [1.3.1.6]	0.929374274243026	0.0111825757363519	0.0413180207580778	0.00939365219404676	0.0087314770684974
FUMHYDR-RXN|(expasy) Fumarate hydratase [4.2.1.2]	0.741732750343291	0.246453095373788	0.0117866880531387	2.7466229782312e-05	0
GABATRANSAM-RXN|(expasy) 4-aminobutyrate--2-oxoglutarate transaminase [2.6.1.19]	0.960613438621959	0.002346061065567	0.0370140184789445	2.64818335290809e-05	0
GALACTARDEHYDRA-RXN|(expasy) Galactarate dehydratase [4.2.1.42]	0.871011103607981	0.0944899446939541	0.032300844289644	0.00219810740842046	0
GALACTOACETYLTRAN-RXN|(expasy) Galactoside O-acetyltransferase [2.3.1.18]	0.831336553819486	0.0163196228795578	0.00450845410773367	0.147835369193223	0
GALACTOKIN-RXN|(expasy) Galactokinase [2.7.1.6]	0.935916866242108	0.0485981398944079	5.57860801924487e-07	0.0154844360026825	0
GALACTONDEHYDRAT-RXN|(expasy) AMBIGUOUS [4.2.1.140; 4.2.1.6]	0.699215019582253	0.106938370689525	0.111096635811429	0.0827499739167929	0
GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN|(expasy) 4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase [2.4.1.152]	0.821106225314116	0.107556778733887	0.0349695498304325	0.0115310329114904	0.0248364132100734
GALACTURIDYLYLTRANS-RXN|(expasy) UDP-glucose--hexose-1-phosphate uridylyltransferase [2.7.7.12]	0.812777532084646	0.129952283891276	0.0538334604562534	0.00343672356782396	0
GALACTUROISOM-RXN|(expasy) Glucuronate isomerase [5.3.1.12]	0.889417577241869	0.104705646092671	0.00578558216812609	9.11944973338865e-05	0
GALPMUT-RXN|(expasy) UDP-galactopyranose mutase [5.4.99.9]	0.804839586545501	0.0936295513246483	0.0392764913317628	0.011304696781942	0.0509496740161461
GAPOXNPHOSPHN-RXN|(expasy) Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [1.2.1.12]	0.870175571993628	0.0836839719816434	0.00781816338367647	0.0383222926410517	0
GART-RXN|(expasy) Phosphoribosylglycinamide formyltransferase 1 [2.1.2.2]	0.978802564460354	0.00743065806351054	0.00415344284126908	0.00961333463486604	0
GCVP-RXN|(expasy) Glycine dehydrogenase (aminomethyl-transferring) [1.4.4.2]	0.755473542967925	0.214977512649286	0.0264720935749002	0.00307685080788917	0
GCVT-RXN|(expasy) Aminomethyltransferase [2.1.2.10]	0.834568071254188	0.137743804252835	0.0265471629902956	0.00114096150268109	0
GDP-MANNOSE-6-DEHYDROGENASE-RXN|(expasy) GDP-mannose 6-dehydrogenase [1.1.1.132]	0.790893806595781	0.0735701712918592	0.127570662888034	0.00796535922432536	0
GDPKIN-RXN|(expasy) Nucleoside-diphosphate kinase [2.7.4.6]	0.812223371370293	0.173290755610099	4.06470048447754e-06	0.0144818083191229	0
GDPMANDEHYDRA-RXN|(expasy) GDP-mannose 4,6-dehydratase [4.2.1.47]	0.975396267962719	0.0079872043955743	0.000307682509564771	0.016308845132142	0
GDPPYPHOSKIN-RXN|(expasy) GTP diphosphokinase [2.7.6.5]	0.980577286256517	0.00934035958709803	0.00515454159153483	0.00492781256485071	0
GDPREDUCT-RXN|(expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	0.735670340570391	0.222159760276712	0.0421557238441812	1.41753087154511e-05	0
GLCNACPTRANS-RXN|(expasy) N-acetylglucosaminephosphotransferase [2.7.8.33]	0.957278627034933	0.0233704650097812	0.0167162531278143	0.0026346548274711	0
GLU6PDEHYDROG-RXN|(expasy) Glucose-6-phosphate dehydrogenase (NADP(+)) [1.1.1.49]	0.760851337297716	0.0093525996485873	0.151298518292832	0.078497544760864	0
GLUC1PADENYLTRANS-RXN|(expasy) Glucose-1-phosphate adenylyltransferase [2.7.7.27]	0.867552576309838	0.10540152709741	0.0232807039500164	0.00376519264273487	0
GLUC1PURIDYLTRANS-RXN|(expasy) AMBIGUOUS [2.7.7.64; 2.7.7.9]	0.759010253988548	0.0839152802132121	0.0647549114447143	0.0923195543535256	0
GLUCARDEHYDRA-RXN|(expasy) Glucarate dehydratase [4.2.1.40]	0.929314352977437	0.0593192760380822	0.0100476457541116	0.00131872523036884	0
GLUCISOM-RXN|(metacyc) glucose isomerase [5.3.1.5]	0.787490626687342	0.194173868741754	0.0152695223695244	0.00306598220137934	0
GLUCOKIN-RXN|(expasy) AMBIGUOUS [2.7.1.1; 2.7.1.2]	0.97435927137836	1.1807332453164e-05	0.0247575838263629	0.000871337462823382	0
GLUCONATE-5-DEHYDROGENASE-RXN|(expasy) Gluconate 5-dehydrogenase [1.1.1.69]	0.885883915162447	0.0714489511865821	0.0165641697904209	0.0261029638605497	0
GLUCONOKIN-RXN|(expasy) Gluconokinase [2.7.1.12]	0.867345237116009	0.00611010819284627	0.126169902171117	0.000374752520028322	0
GLUCOSAMINE-6-P-DEAMIN-RXN|(expasy) Glucosamine-6-phosphate deaminase [3.5.99.6]	0.73391205131004	0.201149111273714	0.000437999402536929	0.0645008380137087	0
GLUCOSE-1-DEHYDROGENASE-RXN|(expasy) Glucose 1-dehydrogenase (NAD(P)(+)) [1.1.1.47]	0.938029347715473	0.0252936972574332	0.0025680983103244	0.0341088567167691	0
GLUCUROISOM-RXN|(expasy) Glucuronate isomerase [5.3.1.12]	0.889417577241869	0.104705646092671	0.00578558216812609	9.11944973338865e-05	0
GLURS-RXN|(expasy) Glutamate--tRNA ligase [6.1.1.17]	0.931865749895849	0.0604752630098031	0.00747499207416756	0.000183995020180091	0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN|(expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]	0.898372443680819	0.000342000007607118	0.00413487896765555	0.0519672106735449	0.0451834666703731
GLUTAMATE-DEHYDROGENASE-RXN|(expasy) Glutamate dehydrogenase [1.4.1.2]	0.839517795859232	0.000220637918710281	0.045464544833299	0.0209217903331879	0.0938752310555709
GLUTAMATE-FORMIMINOTRANSFERASE-RXN|(expasy) Glutamate formimidoyltransferase [2.1.2.5]	0.910089184044566	0.000988701899253031	0.0443735749931718	0.0445485390630091	0
