Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
2.1.1.178|16S rRNA (cytosine(1407)-C(5))-methyltransferase	0.87561479111338	0.057554036487685	0.0233113436858535	0.043519828713081	0
2.1.1.181|23S rRNA (adenine(1618)-N(6))-methyltransferase	0.835018367811909	0.000198873770600977	0.00325464193802252	0.161528116479468	0
2.1.1.182|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	0.871112516683651	0.118423268143706	0.0104517398258511	1.247534679179e-05	0
2.1.1.185|23S rRNA (guanosine(2251)-2-O)-methyltransferase	0.907505755274525	0.0660733944749244	0.00440358389753853	0.0220172663530118	0
2.1.1.189|23S rRNA (uracil(747)-C(5))-methyltransferase	0.91103462408654	0.0209174420522595	0.0304593211720922	0.0375886126891082	0
2.1.1.190|23S rRNA (uracil(1939)-C(5))-methyltransferase	0.942664081178207	0.00522943669545112	0.048967424945148	0.00313905718119351	0
2.1.1.191|23S rRNA (cytosine(1962)-C(5))-methyltransferase	0.843804591858614	0.0126928514389438	0.0157390495828589	0.127763507119583	0
2.1.1.192|23S rRNA (adenine(2503)-C(2))-methyltransferase	0.910397776145457	0.0221799381973993	0.0041874010199706	0.0632348846371727	0
2.1.1.193|16S rRNA (uracil(1498)-N(3))-methyltransferase	0.646139348396389	0.297744612725744	0.00017893268505651	0.0559371061928107	0
2.1.1.195|Cobalt-precorrin-5B (C(1))-methyltransferase	0.872155941605406	0.0863056285191209	0.0249308458448339	0.0165031236382686	0.000104460392370656
2.1.1.197|Malonyl-[acyl-carrier protein] O-methyltransferase	0.921306147410211	0.0325172245757018	0.0261846164163312	0.0199920115977562	0
2.1.1.198|16S rRNA (cytidine(1402)-2-O)-methyltransferase	0.867544805102247	0.114036656865992	0.00327292416671781	0.0151456138650434	0
2.1.1.199|16S rRNA (cytosine(1402)-N(4))-methyltransferase	0.895272999063745	0.0614235415174065	0.00590829995457552	0.037395159464273	0
2.1.1.201|2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	0.732330789517842	0.166495080816848	0.00927372425766298	0.0741905152078386	0.0177098901998079
2.1.1.207|tRNA (cytidine(34)-2-O)-methyltransferase	0.898623056943887	0.0603152803479606	0.0362071858259103	0.00485447688224244	0
2.1.1.208|23S rRNA (uridine(2479)-2-O)-methyltransferase	0.906757724457906	0.0116479008302215	0.00293376485936486	3.92480865235864e-06	0.0786566850438558
2.1.1.220|tRNA (adenine(58)-N(1))-methyltransferase	0.725793792343942	0.126038355222254	0.0880523486709048	0.0601155037628989	0
2.1.1.223|tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	0.897272920054015	0.0752949529844375	0.000138052825942661	0.0272940741356045	0
2.1.1.226|23S rRNA (cytidine(1920)-2-O)-methyltransferase	0.848708307777667	0.0525836171273491	0.0877153670263425	0.0109927080686412	0
2.1.1.228|tRNA (guanine(37)-N(1))-methyltransferase	0.661667508954164	0.337168120447164	0.000927122098250271	0.000237248500421428	0
2.1.1.264|23S rRNA (guanine(2069)-N(7))-methyltransferase	0.948322872253349	0.0202810418568443	0.0251014206250563	0.00629466526475062	0
2.1.1.297|Peptide chain release factor N(5)-glutamine methyltransferase	0.871109719922399	0.0279151237792737	0.0150538317783492	0.0828830442972466	0.00303828022273127
2.1.1.33|tRNA (guanine(46)-N(7))-methyltransferase	0.797903688925134	0.148868516643	0.0198543847963042	0.0333734096355618	0
2.1.1.34|tRNA (guanosine(18)-2-O)-methyltransferase	0.896514866977918	0.0480086104299277	0.0295878474335624	0.0258886751585921	0
2.1.1.35|tRNA (uracil(54)-C(5))-methyltransferase	0.795812942734791	0.0464277603585318	0.00378537118439277	0.00983914089609328	0.144134784826192
2.1.1.37|DNA (cytosine-5-)-methyltransferase	0.902735675756631	0.00508816225931777	0.0278439222573292	0.0643322397267216	0
2.1.1.43|Histone-lysine N-methyltransferase	0.905885496516858	0.0917173608903586	7.66931517247524e-05	0.00232044944105914	0
2.1.1.45|Thymidylate synthase	0.778348323857033	0.190989235292209	0.0255765263827817	0.00508591446797619	0
2.1.1.61|tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	0.612446441023601	0.367012642721026	0.0058771911318695	0.014663725123503	0
2.1.1.63|Methylated-DNA--[protein]-cysteine S-methyltransferase	0.898650893267522	0.0818731213061816	0.00062111013051201	0.0116208039184766	0.00723407137730739
2.1.1.64|3-demethylubiquinol 3-O-methyltransferase	0.745679050571403	0.0686855654609323	0.0606083860788308	0.107605263026026	0.0174217348628078
2.1.1.72|Site-specific DNA-methyltransferase (adenine-specific)	0.822202334718449	0.0879696050880926	0.0105531581703163	0.0792749020231417	0
2.1.1.74|(FADH(2)-oxidizing)	0.816332885774148	0.071867785934734	0.0426664188180798	0.0506276137484373	0.0185052957246008
2.1.1.77|Protein-L-isoaspartate(D-aspartate) O-methyltransferase	0.839583185426136	0.121467763822045	0.0389449382117607	4.11254005826576e-06	0
2.1.1.79|Cyclopropane-fatty-acyl-phospholipid synthase	0.891842141310573	3.94331782047269e-05	0.0857948189004555	0.0223236066107671	0
2.1.1.80|Protein-glutamate O-methyltransferase	0.619400676990849	0.00712618196500721	0.00924867122882761	0.0539128334883374	0.310311636326979
2.1.2.1|Glycine hydroxymethyltransferase	0.696251680956041	0.261708513293503	0.0191788368619946	0.0228609688884613	0
2.1.2.10|Aminomethyltransferase	0.834568071254188	0.137743804252835	0.0265471629902956	0.00114096150268109	0
2.1.2.11|3-methyl-2-oxobutanoate hydroxymethyltransferase	0.70787518894499	0.259681433830483	0.0173941645453472	0.0150492126791797	0
2.1.2.2|Phosphoribosylglycinamide formyltransferase	0.978802564460354	0.00743065806351054	0.00415344284126908	0.00961333463486604	0
2.1.2.3|Phosphoribosylaminoimidazolecarboxamide formyltransferase	0.85790835235563	0.136095044858008	0.00419154736303709	0.00180505542332468	0
2.1.2.5|Glutamate formimidoyltransferase	0.910089184044566	0.000988701899253031	0.0443735749931718	0.0445485390630091	0
2.1.2.9|Methionyl-tRNA formyltransferase	0.68302922741522	0.254260978647207	0.0300726996442154	0.0326370942933573	0
2.1.3.1|Methylmalonyl-CoA carboxytransferase	0.917968678948107	0.0470191526990817	0.0294109741916396	0.00560119416117183	0
2.1.3.2|Aspartate carbamoyltransferase	0.549241128388057	0.317234328877422	0.00360537668803465	0.121439631063494	0.00847953498299164
2.1.3.3|Ornithine carbamoyltransferase	0.813647113426923	0.0786281641111683	0.0753278577946193	0.0323968646672892	0
2.1.3.9|N-acetylornithine carbamoyltransferase	0.860555868063861	0.133901097351559	0.00422585527948561	0.00131717930509444	0
2.1.4.1|Glycine amidinotransferase	0.672351605424666	0.00102126551284303	0.0628618302052857	0.0741903287431814	0.189574970114024
2.2.1.1|Transketolase	0.98448541856067	2.52431693657445e-06	0.00172943798791258	0.0137826191344808	0
2.2.1.10|2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	0.652867102630147	0.00575330031490104	0.30659332296164	0.0347862740933125	0
2.2.1.2|Transaldolase	0.946853739872284	2.0677580901016e-07	0.000986430670040955	0.0359007052638949	0.016258917417971
2.2.1.3|Formaldehyde transketolase	0.872021176177589	0.0147567463854797	0.113212842984199	9.23445273175672e-06	0
2.2.1.6|Acetolactate synthase	0.855357683996003	0.0938046877041229	0.0488510322803745	0.0019865960195	0
2.2.1.7|1-deoxy-D-xylulose-5-phosphate synthase	0.824470222551115	0.154279804179404	0.0123445642241975	0.0089054090452828	0
2.2.1.9|synthase	0.810867038237617	0.162465942929687	0.0255101328625044	0.0011568859701915	0
2.3.1.1|Amino-acid N-acetyltransferase	0.811799082740036	0.0814586862840657	0.0920161366730678	0.0147260943028306	0
2.3.1.117|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	0.863505155902879	0.126071455017697	0.00686338465484143	0.000161335484852153	0.00339866893973042
2.3.1.122|Trehalose O-mycolyltransferase	0.801551797572	0.114571660632945	0.0800713858543936	0.00380515594066039	0
2.3.1.128|Ribosomal-protein-alanine N-acetyltransferase	0.890478192806565	0.00995254723628287	0.0892034860831353	0.010365773874017	0
2.3.1.129|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	0.72485333334383	0.244900986271763	0.0290519056739383	0.00119377471046809	0
2.3.1.157|Glucosamine-1-phosphate N-acetyltransferase	0.968891375351963	0.00278737489776577	1.46985043612339e-05	0.0283065512459097	0
2.3.1.16|Acetyl-CoA C-acyltransferase	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
2.3.1.169|CO-methylating acetyl-CoA synthase	0.880033202292171	0.00077200886667394	0.104119840633386	5.12716281019247e-05	0.0150236765796666
2.3.1.179|Beta-ketoacyl-[acyl-carrier-protein] synthase II	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
2.3.1.18|Galactoside O-acetyltransferase	0.831336553819486	0.0163196228795578	0.00450845410773367	0.147835369193223	0
2.3.1.180|Beta-ketoacyl-[acyl-carrier-protein] synthase III	0.814895692924255	0.171836702155135	0.01256961753792	0.000697987382689968	0
2.3.1.181|Lipoyl(octanoyl) transferase	0.905808648106807	0.0681511512454691	0.0240765206252131	0.00196368002251071	0
2.3.1.19|Phosphate butyryltransferase	0.851718270422582	0.0999568327881739	0.0345313982209555	0.0137934985682885	0
2.3.1.222|Phosphate propanoyltransferase	0.84299136515386	0.125583779699175	0.0237736764526672	0.00765117869429771	0
2.3.1.234|N(6)-L-threonylcarbamoyladenine synthase	0.887108467926315	0.0733464758889427	0.00894013681481731	0.0306049193699249	0
2.3.1.245|3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	0.747667959345966	0.0544249247954194	0.104947093527718	0.0929600223308963	0
2.3.1.28|Chloramphenicol O-acetyltransferase	0.849119939193536	0.146808439033295	9.87744226064054e-06	0.00175106529116341	0.0023106790397452
2.3.1.29|Glycine C-acetyltransferase	0.958271718172303	0.0394928901038587	0.00165965200074633	0.000575739723092527	0
2.3.1.30|Serine O-acetyltransferase	0.774800914239399	0.10051207208064	0.00993488360664739	0.0183898826387396	0.0963622474345742
2.3.1.31|Homoserine O-acetyltransferase	0.85491508046457	0.00615604692715443	0.116693863427271	0.0222350091810045	0
2.3.1.35|Glutamate N-acetyltransferase	0.803479076000182	0.0900244435775349	0.0917219000983662	0.0147745803239165	0
2.3.1.39|[Acyl-carrier-protein] S-malonyltransferase	0.686851057563103	0.291961758695762	0.000649077521037394	0.0205381062200974	0
2.3.1.47|8-amino-7-oxononanoate synthase	0.671952010159372	0.00577854724554821	0.0290045427534563	0.0117600543142045	0.281504845527419
2.3.1.50|Serine C-palmitoyltransferase	0.792157601554831	0.0208970275032329	0.000522988458716383	0.000980737236989802	0.18544164524623
2.3.1.51|1-acylglycerol-3-phosphate O-acyltransferase	0.973087942876514	0.0083984234515359	0.0122369364819422	0.00627669719000797	0
2.3.1.54|Formate C-acetyltransferase	0.732696989124431	0.111745194828899	0.0114764163054407	0.0789106444860352	0.0651707552551933
2.3.1.57|Diamine N-acetyltransferase	0.901397069846539	0.0708384254264144	8.57609289490164e-06	0.0277559286341517	0
2.3.1.61|Dihydrolipoyllysine-residue succinyltransferase	0.642067870676267	0.348298890093051	1.65776725560325e-05	0.00961666155812514	0
2.3.1.79|Maltose O-acetyltransferase	0.821930188026491	0.150015934388105	0.000900794670467978	0.0271530829149359	0
2.3.1.8|Phosphate acetyltransferase	0.902362968077784	0.0585190101207182	7.58375364224e-06	0.0391104380478554	0
2.3.1.81|Aminoglycoside N(3)-acetyltransferase	0.895321254061434	0.0943158462579625	0.00810626038256427	0.00225663929803948	0
2.3.1.89|Tetrahydrodipicolinate N-acetyltransferase	0.851194897155578	0.0499472238754125	0.0900430091782544	0.00881486979075535	0
2.3.1.9|Acetyl-CoA C-acetyltransferase	0.79269444720228	0.201864984050683	0.00220210337317939	0.00323846537385776	0
2.3.1.n2|Phosphate acyltransferase	0.952228686435001	0.00724748226201245	0.0129742411794206	0.0275495901235661	0
2.3.1.n3|Glycerol-3-phosphate acyltransferase (acyl-phosphate transferring)	0.961552106104793	0.00866886778343899	0.00645155043918323	0.0233274756725852	0
2.3.2.3|Lysyltransferase	0.920231455296524	0.0689874231477502	0.00162274998682638	0.00915837156889993	0
2.3.2.6|Leucyltransferase	0.986434798655978	0.0064910462401579	0.00687809979200408	0.00019605531186026	0
2.3.3.1|Citrate (Si)-synthase	0.952532640530407	0.00520295936640553	0.0379594051981475	0.00430499490503996	0
2.3.3.10|Hydroxymethylglutaryl-CoA synthase	0.950113991711757	0.0419295083063842	9.4426087002161e-05	0.00786207389485617	0
2.3.3.13|2-isopropylmalate synthase	0.794674717305526	0.169970390660406	0.00993119266642131	0.025423699367647	0
2.3.3.16|Citrate synthase (unknown stereospecificity)	0.803481067348035	0.00935275504716182	0.0175028822845847	0.0632931812296258	0.106370114090592
2.4.1.1|Glycogen phosphorylase	0.88382583174306	0.0894221139403989	0.0257745574287236	0.000977496887817068	0
2.4.1.11|Glycogen(starch) synthase	0.96842245887096	0.018236644725178	0.00584041966884571	0.00750047673501645	0
2.4.1.12|Cellulose synthase (UDP-forming)	0.681521522650133	0.302337324671563	0.00631485288045887	0.00982629979784507	0
2.4.1.129|Peptidoglycan glycosyltransferase	0.958173073044251	0.0410866887031272	5.45558798405887e-05	0.000685682372780729	0
2.4.1.152|4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase	0.821106225314116	0.107556778733887	0.0349695498304325	0.0115310329114904	0.0248364132100734
2.4.1.18|1,4-alpha-glucan branching enzyme	0.544648884961842	0.435814957746562	0.00132223934540139	0.0182139179461952	0
2.4.1.182|Lipid-A-disaccharide synthase	0.640714328367025	0.276611028470303	0.0464955598702266	0.036179083292445	0
2.4.1.187|mannosaminyltransferase	0.947198864076546	0.0199689396771256	0.00640305878375567	0.0264291374625731	0
2.4.1.20|Cellobiose phosphorylase	0.78584548585439	0.0253546364902245	0.0203416569245922	0.111865317771992	0.0565929029588017
2.4.1.21|Starch synthase	0.907107481724074	0.0647543666081987	0.019643901641397	0.0084942500263306	0
2.4.1.211|1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0.768770547921092	0.13131462397939	0.0740608458155651	0.000900823457109309	0.0249531588268435
2.4.1.212|Hyaluronan synthase	0.84553376055186	0.064354595141728	0.00596576732376659	0.00287377348577401	0.0812721034968718
2.4.1.227|acetylglucosaminyltransferase	0.865974038410252	0.0757272389866046	0.000393882407170254	0.0579048401959734	0
2.4.1.230|Kojibiose phosphorylase	0.958035365854665	0.0237857644984452	0.0152450639825715	0.00293380566431816	0
2.4.1.248|Cycloisomaltooligosaccharide glucanotransferase	0.891764482176176	0.0216913696858227	0.000269446461083509	0.00134237081830442	0.0849323308586133
2.4.1.25|4-alpha-glucanotransferase	0.923423583942036	0.0534359271939052	0.0224851168556454	0.000655372008412964	0
2.4.1.250|D-inositol-3-phosphate glycosyltransferase	0.944977874073511	0.0501624463419742	1.46761393108395e-05	0.00484500344520407	0
2.4.1.280|N,N-diacetylchitobiose phosphorylase	0.845143759953691	0.0834768564704088	0.00163180509260284	0.0697475784832974	0
2.4.1.281|4-O-beta-D-mannosyl-D-glucose phosphorylase	0.945920184255922	0.0239739450236034	0.000460104539074998	0.0296457661814	0
2.4.1.289|N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	0.865192455797411	0.0195427310990128	0.106653004477683	0.00861180862589328	0
2.4.1.293|GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase	0.890395998087528	0.0822406735322678	0.0116706790467598	0.0156926493334442	0
2.4.1.320|1,4-beta-mannosyl-N-acetylglucosamine phosphorylase	0.97165814440861	0.017110187047744	0.0109868330904671	0.000244835453178637	0
2.4.1.329|Sucrose 6(F)-phosphate phosphorylase	0.983519495621735	0.00650251233371529	5.86016456987834e-06	0.00997213187998017	0
2.4.1.4|Amylosucrase	0.655858700489826	0.0247908290588187	0.237939623339915	0.0814108471114404	4.96742472132176e-16
2.4.1.52|Poly(glycerol-phosphate) alpha-glucosyltransferase	0.878835343690995	0.0503670740810608	0.0703753806278877	0.000422201600056464	0
2.4.1.54|Undecaprenyl-phosphate mannosyltransferase	0.832630313679583	0.00169274949480091	0.160043307909152	0.00563362891646481	0
2.4.1.57|Phosphatidylinositol alpha-mannosyltransferase	0.981042725045963	0.00463257670311616	0.0059000854715608	0.00842461277935971	0
2.4.1.7|Sucrose phosphorylase	0.825497104912821	4.50372278414605e-05	0.0466360532566956	0.127821804602642	0
2.4.1.8|Maltose phosphorylase	0.964884652862613	0.018441381011686	0.0077386614015005	0.0089353047242002	0
2.4.1.9|Inulosucrase	0.883265562389819	0.00573217202145083	0.0524593123873569	0.0585429532013729	0
2.4.2.1|Purine-nucleoside phosphorylase	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
2.4.2.10|Orotate phosphoribosyltransferase	0.647320625124257	0.326469451197918	0.00111502776412929	0.0250948959136955	0
2.4.2.14|Amidophosphoribosyltransferase	0.924884034865091	0.0429732433166798	0.0200586845389305	0.0120840372792985	0
2.4.2.17|ATP phosphoribosyltransferase	0.853193515803558	0.00867343741522499	0.0752131643269887	0.0629198824542283	0
2.4.2.18|Anthranilate phosphoribosyltransferase	0.899104054849554	0.00021759786353398	0.0963649151390901	0.00431343214782217	0
2.4.2.19|Nicotinate-nucleotide diphosphorylase (carboxylating)	0.926902981398205	0.046603636647387	0.0142687987307147	0.0122245832236935	0
2.4.2.2|Pyrimidine-nucleoside phosphorylase	0.914226655307373	0.0494265573802502	0.0353260946434844	0.00102069266889216	0
2.4.2.21|Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.996559285830475	7.53602543733283e-05	0.00305743322036997	0.000307920694781466	0
2.4.2.22|Xanthine phosphoribosyltransferase	0.788119607427217	0.185117603272044	0.0204944389715919	0.00626835032914794	0
2.4.2.29|tRNA-guanine(34) transglycosylase	0.866889132790159	0.11399678020998	7.61983380099887e-05	0.0190378886618505	0
2.4.2.3|Uridine phosphorylase	0.90802759323415	0.062296802181553	0.013249906103134	0.0164256984811628	0
2.4.2.4|Thymidine phosphorylase	0.86758569450375	0.0264701555541082	0.0505764501913147	0.0553676997508265	0
2.4.2.43|Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	0.836202289644652	0.08814223969423	0.0688167311028992	0.00374476442104379	0.00309397513717534
2.4.2.45|Decaprenyl-phosphate phosphoribosyltransferase	0.652882437172035	0.0790123054880125	0.123281533128266	0.144823724211687	0
2.4.2.52|Triphosphoribosyl-dephospho-CoA synthase	0.55916060719004	0.207384318725864	0.0359254857916195	0.00853669753145822	0.188992890761018
2.4.2.53|Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0.799828475758626	0.0365696677537438	0.13924257621013	0.0243592802775	0
2.4.2.6|Nucleoside deoxyribosyltransferase	0.870349653797204	0.0127059144092751	0.0181267091278344	0.0988177226656867	0
2.4.2.7|Adenine phosphoribosyltransferase	0.754718026101386	0.219623091119353	0.0248866119548292	0.000772270824432082	0
2.4.2.8|Hypoxanthine phosphoribosyltransferase	0.961589187922843	0.0113201621128594	0.0084647894480059	0.0186258605162913	0
2.4.2.9|Uracil phosphoribosyltransferase	0.93287335702809	0.0488882172516658	0.0178440951853519	0.000394330534892824	0
2.4.99.12|Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	0.861222395183064	0.0672576259652067	5.81955770441316e-07	0.0715193968959585	0
2.4.99.17|S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.645662314969143	0.307348298748534	0.01775879862637	0.0292305876559533	0
2.5.1.1|Dimethylallyltranstransferase	0.804503159544131	0.00156768895605115	0.00734480120840744	0.0404823866675808	0.14610196362383
2.5.1.10|(2E,6E)-farnesyl diphosphate synthase	0.711266412002338	0.00287909074969923	0.211838670911816	0.0740158263361467	0
2.5.1.120|Aminodeoxyfutalosine synthase	0.930714534076845	0.065535832049778	9.0228365124212e-06	0.0037406110368648	0
2.5.1.15|Dihydropteroate synthase	0.861762314140627	0.068516452383168	0.00685719303892531	0.0598873915882713	0.00297664884900805
2.5.1.16|Spermidine synthase	0.837597546401025	0.000423543218580107	0.0079796336704059	0.0157625811031505	0.138236695606839
2.5.1.17|Cob(I)yrinic acid a,c-diamide adenosyltransferase	0.967310423146235	0.000876428460018825	2.967793037751e-06	0.0157832987047845	0.016026881895924
2.5.1.19|3-phosphoshikimate 1-carboxyvinyltransferase	0.729532950488758	0.221962355924499	0.00609221449191837	0.0424124790948247	0
2.5.1.29|Geranylgeranyl diphosphate synthase	0.821671188571299	0.00318808932164848	0.000736809831291321	0.0252926770891256	0.149111235186635
2.5.1.3|Thiamine-phosphate diphosphorylase	0.767177616762056	0.090174040523631	0.054423892206745	0.0499804506665975	0.0382439998409702
2.5.1.30|Heptaprenyl diphosphate synthase	0.760746412976946	0.214544843856324	0.012101844308462	0.0126068988582675	0
2.5.1.47|Cysteine synthase	0.83749744554326	0.088590765016532	0.0660172716961278	0.00789451774408065	0
2.5.1.48|Cystathionine gamma-synthase	0.975819953585589	0.00449334563242523	0.00378033235791407	0.000435152568008699	0.0154712158560627
2.5.1.49|O-acetylhomoserine aminocarboxypropyltransferase	0.97509236513852	0.0127053475332988	0.00535765929367294	0.00684462803450827	0
2.5.1.54|3-deoxy-7-phosphoheptulonate synthase	0.924758498444386	0.0502249062682674	0.0247081186756312	0.000308476611715335	0
2.5.1.55|3-deoxy-8-phosphooctulonate synthase	0.741447357154008	0.207069732270104	0.0243102178605039	0.0271726927153835	0
2.5.1.56|N-acetylneuraminate synthase	0.747361771560591	0.0884074522405444	0.085700169631084	0.0195044672040061	0.0590261393637748
2.5.1.6|Methionine adenosyltransferase	0.954601395985489	0.0375594420053235	0.000148689629578382	0.00769047237960895	0
2.5.1.61|Hydroxymethylbilane synthase	0.848744098761825	0.076969557834778	0.0512618892137067	0.0230244541896901	0
2.5.1.7|UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0.954668745559999	0.00125497262831074	0.0159736528047973	0.0281026290068926	0
2.5.1.72|Quinolinate synthase	0.872263683806606	0.0888234389907371	0.0220686091238896	0.0168442680787676	0
2.5.1.74|1,4-dihydroxy-2-naphthoate polyprenyltransferase	0.785170055497314	0.203820473674488	0.00599895407423411	0.00501051675396455	0
2.5.1.75|tRNA dimethylallyltransferase	0.677403673560013	0.284539663063951	0.0324685680422862	0.00558809533374988	0
2.5.1.78|6,7-dimethyl-8-ribityllumazine synthase	0.853129275295724	0.0977728862764595	0.00573362772700317	0.0433642107008137	0
2.5.1.84|All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	0.775826510386721	0.0923770296799103	0.128113913506436	0.00368254642693265	0
2.5.1.9|Riboflavin synthase	0.99149395692856	8.25797248923543e-05	0.00239723791186196	0.00602622543468548	0
2.5.1.90|All-trans-octaprenyl-diphosphate synthase	0.948302838578729	0.0494610145304378	0.000716241000661242	0.00151990589017247	0
2.5.1.97|Pseudaminic acid synthase	0.684358508345686	0.13479890429612	0.025214551323032	0.0347499282571083	0.120878107778053
2.6.1.1|Aspartate transaminase	0.812558372841265	0.181297146019815	0.0059549390072022	0.000189542131717936	0
2.6.1.11|Acetylornithine transaminase	0.904186123046643	0.056976469818206	0.0376710089919483	0.00116639814320262	0
2.6.1.13|Ornithine aminotransferase	0.905158710753255	0.0231890384774191	0.0708066459842926	0.000845604785033557	0
2.6.1.16|Glutamine--fructose-6-phosphate transaminase (isomerizing)	0.893714783610012	0.0855166722563923	0.0199456396803665	0.000822904453228957	0
2.6.1.19|4-aminobutyrate--2-oxoglutarate transaminase	0.960613438621959	0.002346061065567	0.0370140184789445	2.64818335290809e-05	0
2.6.1.33|dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	0.822007254168277	0.0797074720251001	0.000396351429980307	0.0978889223766427	0
2.6.1.37|2-aminoethylphosphonate--pyruvate transaminase	0.979286243349052	0.0100891210195384	0.000782032816195922	0.00984260281521364	0
2.6.1.42|Branched-chain-amino-acid transaminase	0.875219312788579	0.00613538954526722	0.00897934994822182	0.0251888042184242	0.084477143499508
2.6.1.51|Serine--pyruvate transaminase	0.97430649662188	4.3650768946216e-07	0.0103328711852256	0.0153601956852053	0
2.6.1.52|Phosphoserine transaminase	0.518550566424706	0.4208959349784	0.000140381368847985	0.0604131172280458	0
2.6.1.59|dTDP-4-amino-4,6-dideoxygalactose transaminase	0.90018591205876	0.0432733086758974	0.0152918564064565	0.0412489228588856	0
2.6.1.62|Adenosylmethionine--8-amino-7-oxononanoate transaminase	0.793942431327662	0.0512703420559352	0.0531704192639475	0.0201602588110472	0.0814565485414086
2.6.1.83|LL-diaminopimelate aminotransferase	0.906927924615587	0.079740562109522	0.00757932118689897	0.00575219208799226	0
2.6.1.85|Aminodeoxychorismate synthase	0.90492753873014	0.0821158570958498	0.00735497016590941	0.00560163400810077	0
2.6.1.87|UDP-4-amino-4-deoxy-L-arabinose aminotransferase	0.956711268664814	0.00437602327519228	0.00371560561999189	0.0330303926277876	0.00216670981221387
2.6.1.9|Histidinol-phosphate transaminase	0.879138946117762	0.0420751551423136	0.00393123651202989	0.0748546622278945	0
2.6.1.92|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	0.689422635267415	0.180375767971433	0.0829712377159566	0.0186773700288958	0.0285529890162993
2.6.1.98|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	0.885263024985788	0.112282801374163	3.57631329179649e-06	0.0024505973267568	0
2.6.99.2|Pyridoxine 5-phosphate synthase	0.796131113881818	0.183991657811365	0.0177494032074281	0.0021278250993889	0
2.7.1.100|S-methyl-5-thioribose kinase	0.884011625690131	0.0588471462997959	0.0435717516686696	0.0135694763414035	0
2.7.1.107|Diacylglycerol kinase (ATP)	0.741085347066718	0.118911170764462	0.0432441297941503	0.0967593523746695	0
2.7.1.11|6-phosphofructokinase	0.774284090931039	0.163293855024398	0.0110868957123354	0.0513351583322279	0
2.7.1.113|Deoxyguanosine kinase	0.890361796495035	8.60148686648355e-05	0.105970361603914	0.00358182703238688	0
2.7.1.12|Gluconokinase	0.867345237116009	0.00611010819284627	0.126169902171117	0.000374752520028322	0
2.7.1.130|Tetraacyldisaccharide 4-kinase	0.709986434055513	0.229928896811139	0.0429033659462254	0.0171813031871226	0
2.7.1.144|Tagatose-6-phosphate kinase	0.900897382459545	0.0988917783891253	0.000208963791777317	1.87535955230174e-06	0
2.7.1.148|4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase	0.764978869646715	0.182827043499895	0.000106892698558358	0.012129168150485	0.0399580260043473
2.7.1.15|Ribokinase	0.866295701988187	0.0791156696878215	0.050662803371443	0.0039258249525483	0
2.7.1.156|Adenosylcobinamide kinase	0.887597983441693	0.00319295513969603	0.0254067634087091	0.0248769602586349	0.0589253377512668
2.7.1.16|Ribulokinase	0.954360786160208	0.0311817556854234	0.000410422005914597	0.0140470361484538	0
2.7.1.167|D-glycero-beta-D-manno-heptose-7-phosphate kinase	0.635557015091718	0.0913787687908933	0.00780205387767747	0.0670918374978881	0.198170324741824
2.7.1.17|Xylulokinase	0.894175450815758	0.0859466696202882	0.0160610232414591	0.00381685632249466	0
2.7.1.170|Anhydro-N-acetylmuramic acid kinase	0.813994295125887	0.136208105661337	0.0229137595502946	0.000376273199243813	0.0265075664632378
2.7.1.180|FAD:protein FMN transferase	0.821041411857527	0.126177520588712	0.0128877344275012	0.0398933331262601	0
2.7.1.189|Autoinducer-2 kinase	0.915650426365094	0.0143919139858952	0.0010986445566937	0.0688590150923169	0
